tweet_id	tweet_text	original_filename
1061157476102475782	The fires in California is a major health issue.Smoke and ash can be harmful to health, even people who are healthy. People at higher risk include those with lung diseases, children and older adults. Stay indoors. If you have a life threatening Emergency Call 911 Immediately!	california_wildfires_2018_train.tsv
1063084213384212480	Public health emergency declared in California over wildfires.  (via @Heather_Navarro @NBCLA)	california_wildfires_2018_train.tsv
1064246615773507585	Butte County contracted for a private warning system to alert residents in danger — if they had the foresight to sign up. The Paradise emergency operations director estimated no more than 30% of citizens were on the list.”	california_wildfires_2018_train.tsv
1065302106217734144	RT @notComey: California’s nightmare doesn’t stop at wildfires — next come the rains	california_wildfires_2018_train.tsv
1064128129864732672	California residents have to wear face masks outside as deadly wildfires across the state fill the air with chemicals. Researchers warned that in parts of the state, breathing the air is like smoking more than 10 cigarettes	california_wildfires_2018_train.tsv
1065021624691425280	BURN AREAS BRACE FOR NEXT DISASTER: Heavy rain will fall on the area ravaged by the Camp Fire over the next few days possibly leading to deadly flash flooding, mudslides and dangerous debris	california_wildfires_2018_train.tsv
1064227188679921664	RT @Cindy__Tahoe: Air Quality in California: Devastating Fire Leads to a New Danger	california_wildfires_2018_train.tsv
1064195988921843712	1-3 of rain possible for Northern California Wednesday through Saturday. Great for fighting the fires, but have to watch if too much rain could lead to mudslides in burn areas.	california_wildfires_2018_train.tsv
1061379418692689925	The air quality throughout much of Northern and Southern California is pretty bad after all these wildfires. The sky is brown and the sun is orange. For the young, elderly, and those with health conditions such as asthma, try to stay indoors and close your windows.	california_wildfires_2018_train.tsv
1061264039534321664	RT @MYSTIC7: The Southern California fires from above. Stay safe everyoneὤF	california_wildfires_2018_train.tsv
1061343067435745280	Stay alert California! Critical fire weather continues today. Store supplies now so you can grab them quickly if you need to evacuate and always listen to authorities if they order an evacuation.  #WildfireSafety	california_wildfires_2018_train.tsv
1064803099200565249	@AutumnArt18 I’m in SoCal, we’re expecting rain in the forecast tomorrow and for a few days. :) L.A. can always use some rain, especially for those fires in Malibu and Thousand Oaks. Hopefully it doesn’t cause mudslides and that if rains in NorCal for the Camp Fire! Sure quality sucks there.	california_wildfires_2018_train.tsv
1061199240880365568	A #RedFlagWarning for #CriticalFireWeather has been issued for most of interior Northern California &amp; areas of southern California starting late today through Friday due to gusty winds, dry fuels &amp; low humidity. Use caution while outdoors. #OneLessSpark	california_wildfires_2018_train.tsv
1065175330325880832	Substantial set of storms possibly to roll through CA Tues-Fri, heavy rains likely in fire areas - north and south California be safe - be prepared for Muslides #WoolseyFire #CampFire drumph is an idiot #RakeAmericaGreatAgain we did	california_wildfires_2018_train.tsv
1065710400216403970	RT @nowthisnews: Rain has extinguished most of Californias wildfires — but it comes with the risk of mudslides	california_wildfires_2018_train.tsv
1061255941750964230	Red flag fire warnings for CA. Camp fire rages out of control nine fatalities and many structures destroyed.	california_wildfires_2018_train.tsv
1064216071433900032	If you’re being affected by the fires in California, staying on top of the Air Quality Index is super important. This shortcut lets you check the AQI level and category, plus visibility distance, using Siri, the Shortcuts app, or in your widgets	california_wildfires_2018_train.tsv
1065470463428575232	Multiple rounds of heavy rain and mountain snow are forecast for the West from Wednesday through #Thanksgiving into Friday. There is an elevated concern for flash flooding, mudslides and debris flows near wildfire burn scars in #California. See  for more.	california_wildfires_2018_train.tsv
1065684561089216512	RT @FiveThirtyEight: Californias wildfires could mean a generation of lung problems.	california_wildfires_2018_train.tsv
1064571828100833280	RT @Pattern: Devastating #wildfires are raging in #California. Here are SIX ways you can protect your home from violent flames.	california_wildfires_2018_train.tsv
1062856211794718721	California fires, a WARNING. This video is EIGHT MONTHS OLD!	california_wildfires_2018_train.tsv
1064378413299884032	Sacramento State to remain closed due to unhealthy air quality from the Camp Fire. Details linked below.	california_wildfires_2018_train.tsv
1063112527234523137	RT @OPBmorning: The #CampFire is now 1.5 times the size of Portland.	california_wildfires_2018_train.tsv
1064304325302935552	The unprecedented wildfires raging across California are a powerful reminder that climate action cannot wait. Here are four ways we could stop the deadly cycle.	california_wildfires_2018_train.tsv
1061736710378160129	@NWSSacramento For those impacted by #California #disaster this book can help with valuable information. Full of information about health &amp; recovery after a fire. For free e-copy, message me with your email and I will send it to anyone free  #rt 4 those in need	california_wildfires_2018_train.tsv
1061291825879691264	Be in Ventura County later today RT RyanMaue: Smoke model forecast (thru Sunday) for California shows forest fires sending choking plumes of smoke over the Bay Area, generally southward and then out over the Pacific.	california_wildfires_2018_train.tsv
1065642446196039681	RT @BBCWorld: California wildfires: Rain brings threat of mudslides	california_wildfires_2018_train.tsv
1061179902840303617	RT @kelrobi11: #paradisefire | #CaliforniaFires | #cawildfires | Topanga Canyon no relief in sight as winds pick up	california_wildfires_2018_train.tsv
1064791908755550208	CNN: Schools will be closed on 11/26/18 due to California Wildfire. Heres a list of all schools closed that day :  Spread the news	california_wildfires_2018_train.tsv
1065795251909083136	This a critical issue in areas that have experienced wildfires as excessive rainfall produced by landfalling atmospheric rivers can enhance runoff. #cawx	california_wildfires_2018_train.tsv
1064227425683296256	California’s Fires Wrecked Its Air Quality: Here’s How to Protect Yourself	california_wildfires_2018_train.tsv
1064655011194368000	#CampFire #evacuation orders and warnings for Monday, November 19	california_wildfires_2018_train.tsv
1061817068251574272	California wildfires: High winds likely to fuel blazes until Tuesday, with death toll expected to rise	california_wildfires_2018_train.tsv
1063111660884385792	For survivors and neighbors of California #wildfires, the next danger could come from water, says #UBuffalo disaster response expert Chris Renschler. Mud flows and flash flooding will be a risk when the rains come.  @UBCAS @rfsuny	california_wildfires_2018_train.tsv
1064642115643142144	New developments in the California wildfires as weather patterns change:	california_wildfires_2018_train.tsv
1061706438450577410	As we send our support to those impacted by the #CampFire, please take precautions and heed air quality warnings. Limit time outdoors, keep your windows closed, and drink plenty of water.	california_wildfires_2018_train.tsv
1065511003616555008	The fires in California defense of the chemicals trails that areAffecting the state of California I was suggest all Californians moving to where the fires were in order to protect your life and your future	california_wildfires_2018_train.tsv
1065255072907649025	Trump Urges Congress to Boost Forest Management Amid California Wildfires	california_wildfires_2018_train.tsv
1062294599086022657	Good Tuesday morning! We are live tracking more rain today. Plus, we are live as new deaths are confirmed in the California wildfires. Lauren is live with Operation Christmas Child. We have a new flight out	california_wildfires_2018_train.tsv
1066207555951616001	Heavy rains douse Californias deadliest wildfire and pose new dangers: The deadliest blaze in California history is nearly contained after firefighters got a little help from the rain. While more rain Friday could mean an end to the two-week fire, it	california_wildfires_2018_train.tsv
1062398861497511936	Gov. Browns message to California is to get used to these fires for the next twenty years.	california_wildfires_2018_train.tsv
1066844530702409728	The State Water Resources Control Board, Division of Drinking Water has cleared the Boil Water Notice (BWN) for several public water systems impacted by the Camp Fire #ButteStrong #ParadiseProud #ParadiseStrong	california_wildfires_2018_train.tsv
1061693662424264705	Strong Santa Ana winds will continue into Friday, keeping fire danger high across portions of Southern California	california_wildfires_2018_train.tsv
1065295550877097984	Don’t go out in the rain, it has toxins in it that will make your hair fall out. #FakeNews #AirQuality #wildfires #CampFire #California	california_wildfires_2018_train.tsv
1066144859323596800	#Themoreyouknow #California #wildlife #wildfires Good advice for people near burn areas about displaced wildlife. Via Wildlife Care of Southern California ~ We have been getting a lot of questions on whether to put	california_wildfires_2018_train.tsv
1066701520798973952	@TerryButchterry @chucktodd @SenMikeLee California Wild fires may be mitigated If land management and tree cutting were increased	california_wildfires_2018_train.tsv
1064886879827431426	The chart of California’s temperature steadily rising is terrifying. Climate change isn’t just real, it’s happening now, and it’s setting California on fire.	california_wildfires_2018_train.tsv
1065380243907772416	Heavy rain may trigger mudslides in areas recovering from massive blaze	california_wildfires_2018_train.tsv
1066007078882336768	As California’s fire season has grown longer and more destructive, PG&amp;E is planning to add 200 weather stations this year along its 70,000 square-mile service territory to spot early warning signs of high fire-risk conditions.	california_wildfires_2018_train.tsv
1064642014665482240	RT @ABC: HAPPENING NOW: @ABC News has the latest on the California wildfires	california_wildfires_2018_train.tsv
1065026972928098305	RT @OrovilleMR: Smoke from California fires can cause problems for wildlife and pets	california_wildfires_2018_train.tsv
1064715928083013633	Flash Flood Watch for The Camp Fire wildfire in Butte County and Other Burned Areas in Northern California	california_wildfires_2018_train.tsv
1065246103044571137	California possible debris flows and flash possible with rain today in fire burned areas.	california_wildfires_2018_train.tsv
1065571126007476224	RT @LindaKWS1: 11/21/18 California #fires #WoolseyFire UPDATE	california_wildfires_2018_train.tsv
1062123171556470785	RT @kimmaicutler: Literally like half of California’s land mass is on fire alert all night.	california_wildfires_2018_train.tsv
1065262330668335104	Ὥ1 BizPac Review News Ὥ1 ὄ9 Blaming California wildfires on global warming ‘has little grounding in fact,’ climate scientist says  #MAGA ἟A἟8 ￼￼#2A #Prolife	california_wildfires_2018_train.tsv
1061167925850226689	Hey, California. These #wildfires are serious. Heres a few things you can do to protect yourself: ✅Get a N95 mask. ✅Stay indoors. Seriously.	california_wildfires_2018_train.tsv
1064269659141226496	Millions of people in Northern California are suffering through some of the worst air pollution in the world due to all the smoke and ash generated by the wildfires. With no relief in sight yet, experts are warning of health consequences.	california_wildfires_2018_train.tsv
1067608460756275200	The National Weather Service has issued a Flash Flood Watch for the Camp Fire impacted areas in Butte County from 10:00 PM Wednesday, November 28 through 10:00 AM Thursday, November 29.	california_wildfires_2018_train.tsv
1064967208051314688	A smoke forecast from @NOAA said wind could carry smoke from the deadly California wildfires across the nation reaching as far as Dallas and Virginia	california_wildfires_2018_train.tsv
1064895853905666048	California fires: flash flood watch issued for wildfire-scarred Northern California - CNN	california_wildfires_2018_train.tsv
1062387247478116352	RT @nbcsandiego: California is facing another fall season of high-risk fire danger. Click on the map to see where fires are burning.	california_wildfires_2018_train.tsv
1061321691702259712	Reminder for people outside of current evacuation areas - dangerous fire conditions will continue through Tuesday - if youre in the red zone, be prepared to leave at any time, and know your plan! #WildFire Tips at  #WoosleyFire #CaliforniaFires	california_wildfires_2018_train.tsv
1064790877472731137	Rain will bring much-needed relief to California fires, but also new dangers	california_wildfires_2018_train.tsv
1065228003708424192	Heavy rain could trigger mudslides, flash floods in California as rescuers search for wildfire victims.	california_wildfires_2018_train.tsv
1061223632960139264	The #CampFire is now the most destructive #wildfire in #California. Psychological First Aid + selfcare is paramount in the coming days as residents and rescue workers, incl. #firefighters, reckon with the aftermath #MHPSS  #CaliforniaFires	california_wildfires_2018_train.tsv
1065508027049091072	#UPDATE on @OANN: The Los Angeles County Fire Department confirms the #WoolseyFire in Southern California, is now 100% contained. #OANN Read full incident update below ὄ7ἿC	california_wildfires_2018_train.tsv
1064957255102029824	saw a post earlier that suggested the rainfall in smoky areas in california will be extremely toxic and this, uh, seems to not be the case at all:	california_wildfires_2018_train.tsv
1064284484734988288	NYTs from 10 months ago dead trees could produce wildfires on a scale and of an intensity that California has never seen..@whitehouse @POTUS	california_wildfires_2018_train.tsv
1064946522037469184	Rarely discussed: Looming health crisis if California continues to burn regularly in this mannerkids, pregnant women, elderly, plus churn among healthcare workers and first responders who are expected to be on the front lines to take care of the victims.	california_wildfires_2018_train.tsv
1061788807748612096	The fast-moving fire spurred acting California Gov. Gavin Newsom to declare a state of emergency for Butte County. Hours later, the same winds caused another wildfire to erupt in Southern California, threatening homes in Ventura County	california_wildfires_2018_train.tsv
1061372586683035648	Okay so im far from where the fires are in California, and I stepped out of my house and it smells like heavy smoke, you can see it in the air.. Cali peeps pls be careful outside and remember to takes face masks with youᾗA♥️♥️♥️ #CaliforniaFires #wildfire #StaySafe	california_wildfires_2018_train.tsv
1061702786876928001	Be safe, #SoCal friends. #SantaAnaWinds reported to be picking up, which may adversely impact #WoolseyFire. Winds could gust as high as 60 mph in mountains, 50 mph in coastal &amp; valley areas; expected to peak Sunday but continue thru Tuesday evening.	california_wildfires_2018_train.tsv
1065283263961415682	Rain is arriving in California and will bring the threat of flooding and mudslides through Friday, especially in areas that have been scorched by wildfires in the recent past:	california_wildfires_2018_train.tsv
1065485025779638272	It’s fire season, again. The Santa Ana winds blow from the Great Basin and Mojave Desert through Southern California’s mountain ranges, bringing with them swift, dry heat, and, consequently, fire. @beccaworby	california_wildfires_2018_train.tsv
1062119984195751936	News Update - California Fire Now Nuclear Ash!! YeshuaNetwork Published on Nov 9, 2018	california_wildfires_2018_train.tsv
1064630393784213505	‘The acute effects’ of wildfire smoke ‘could happen more frequently as more and more damaging fires occur in a warming world.’  @zhirji28	california_wildfires_2018_train.tsv
1061449963316658176	The #CampFire has grown to 164 square miles, and the death toll is now at 23. Officials warn that weather conditions are changing for the worse. #ActOnClimate #IPCCReport #ExtinctionRebellion	california_wildfires_2018_train.tsv
1064837084731592705	Rain is expected on Wednesday in Northern California, bringing relief but also the potential for mudslides. That could complicate the search for remains of victims of the Camp Fire.	california_wildfires_2018_train.tsv
1064798848793698304	Moon Doggie Browns Environmental Programs didnt allow management of the Cali Forrest. Under Brush grew, Dead Trees let to stand, and this provided fuel for Wild Fires. If it was Global Warming caused by man, other states would have this problem.#MAGA	california_wildfires_2018_train.tsv
1064794508485951489	@PeterHi32200905 Please dont help idiots like this spread nonsense. Any wildland firefighter, like me, will tell you that most wildland fires are extinguished by purposefully set backfires. Theres not enough water in California to put these fires out. You must burn the fuel in their path.	california_wildfires_2018_train.tsv
1062632664581226496	Please leave out tubs and buckets of water if you are near the fires!!!!! So many animals fighting to survive! #wildfires #woolseyfire #Repost @busters_barn #fire #California #Ventura #malibufires #pleasehelp	california_wildfires_2018_train.tsv
1061328735494983680	At this point nobody should even lite s cigarette in California #wildfires	california_wildfires_2018_train.tsv
1061384727427350528	Airs are highly toxic so we recommend to stay indoors. This is now one of the deadliest fires in Californias history. Thousands of homes are destroyed in just hours. This is deviststing to the millions of people who lost their homes.	california_wildfires_2018_train.tsv
1064957800101675008	RT news6wkmg: Officials are warning residents already devastated by the deadliest and most destructive wildfire in the Californias history that rain arriving Wednesday could cause flash flooding and mudflows.	california_wildfires_2018_train.tsv
1061973700659105792	Why is nobody telling California residents to #RunLikeHell - that theres not a safe place there now..,,,	california_wildfires_2018_train.tsv
1061706386147430400	Boil water advisory issued to more communities affected by Camp Fire - KRON4	california_wildfires_2018_train.tsv
1064964562083086336	Rainy season brings #MUDSLIDE danger to Southern California’s fire-ravaged neighborhoods	california_wildfires_2018_train.tsv
1062385481529225218	Wind advisories and high wind warnings in effect for southern California. Winds gusts will reach up to 55 mph. Isolated gusts around ridge tops could reach up to 80 mph. Take precaution when dealing with fires or sparks outside.	california_wildfires_2018_train.tsv
732277302847905792	RT @JWongGlobalNews: Good morning from #YMM. Air quality warning today due to smoke from controlled burns, new fire starts, the wildfire ht	canada_wildfires_2016_dev.tsv
730781434265247746	Lets not forget that in addition to the damage they cause wildfires endanger the lives of wildland firefighters.	canada_wildfires_2016_dev.tsv
728545222888689664	RT @schestowitz: Alberta Declares State Of Emergency As Thousands Flee Massive Wildfire  like #indonesia except not	canada_wildfires_2016_dev.tsv
732615379000938500	RT @AGeddesCBC: Notley wildfire update at 11 a.m. Extreme conditions make job more dangerous  #ymmfire #yeg :	canada_wildfires_2016_dev.tsv
729158685306408960	RT @rconspiracy: Fort McMurray wildfire: Airport in danger, state of emergency declared	canada_wildfires_2016_dev.tsv
729798823640338434	RT @ConserveAlberta: Alberta has issued a province wide restriction on off-road vehicles to prevent fires.  #Alberta	canada_wildfires_2016_dev.tsv
732272605172924416	Wildfire danger on the rise again in Saskatchewan: After cooler conditions and rain shrank the extreme risk	canada_wildfires_2016_dev.tsv
729362464681250817	Wildfire hazards across SK are still mostly extreme. 12 active fires, 2 not contained, no threat to any communities @ctvsaskatoon	canada_wildfires_2016_dev.tsv
729200167161716736	State of emergency declared after wildfire in Fort McMurray – video report	canada_wildfires_2016_dev.tsv
732333131630436353	Another late night another wildfire. People need to be smart about their camp fires while fire danger is high.	canada_wildfires_2016_dev.tsv
730492201122177024	Whiteshell wildfire has reached the tunnel between North Cross and South Cross lakes (Nick Martin) @WinnipegNews	canada_wildfires_2016_dev.tsv
734066329578143746	Survival Tip#11 #survival #prepping #evacuation #bugout #wildfire #FortMac #FortMacFire	canada_wildfires_2016_test.tsv
728981598159282177	RT @mb_adventurist: Wildfires in Nopiming and Whiteshell are spreading. Be careful out there folks. Check for travel bans. #manitoba #backc	canada_wildfires_2016_test.tsv
733750628137066497	RT @jana_pruden: Current emergency alerts for both wildfire and winter storm. #Alberta	canada_wildfires_2016_test.tsv
728911108623372288	RT @AllisonChinchar: MPCA has issued an Air Quality Advisory due to wildfire smoke until 10pm  #ymmfire @DDwx htt	canada_wildfires_2016_test.tsv
732934635450064897	RT @JWongGlobalNews: Wildfire officials say strong winds from the west helped push the fire back on areas that were previously burned. #YMM	canada_wildfires_2016_test.tsv
729380845606207488	Rachel Notley says Fort McMurray wildfire not spreading as fast as feared this weekend. Suncor facility not damaged. $SU	canada_wildfires_2016_test.tsv
732004834648281088	RT @MDGreenview16: Wildfire information alert issued for Little Smoky area residents. An evacuation notice has not been issued.	canada_wildfires_2016_test.tsv
730155477519106048	Alberta wildfire: Emergency declared in Fort McMurray - BBC News -	canada_wildfires_2016_test.tsv
729096029241413632	Wildfire above Oyama: UPDATE: 4:30 p.m. A helicopter has now joined in the battle against the wildfire above Oyama. The BC Wildfire	canada_wildfires_2016_test.tsv
733710390723416064	RT @DrGurdeepParhar: Try to avoid human-caused forest fires	canada_wildfires_2016_test.tsv
729429504515416064	Its almost bone dry out there - careful, even in urban areas. #firedanger	canada_wildfires_2016_test.tsv
730454156364894209	Premier says she hopes to give more information to Fort McMurray residents on re-entry to evacuated areas within 2	canada_wildfires_2016_test.tsv
730836853201342464	RT @OregonOEM: Prepare your home before the start of #wildfire season by cleaning debris from the roof and gutters #OregonEM /	canada_wildfires_2016_test.tsv
729741279840473089	Sothe fires in Alberta are under control now..Great to hear!	canada_wildfires_2016_test.tsv
734120563782733824	RT @Mix1037FMNews: Fire west of Janvier burning out of control, says province  #ymmfire #rmwb @Mix1037radio /	canada_wildfires_2016_test.tsv
733903030660173825	Alberta: Wildfire alert earlier in the week, winter storm warning later in the week.	canada_wildfires_2016_test.tsv
731943542847770625	The #BC Wildfire Service confirms crews are responding to a fire in the Lac Du Bois area off of OConnor Rd. #Kamloops	canada_wildfires_2016_test.tsv
728738932909875204	Northwestern Ontario Wildfire Update – May 6 2016: THUNDER BAY – Fire UPDATE – The fire	canada_wildfires_2016_test.tsv
732047761365929985	RT @HouckisPokise: CRITICAL WILDFIRE ALERT; and a Local State of Emergency for Little Smoky area please RT	canada_wildfires_2016_test.tsv
732365757489815559	Fort McMurray Update: Alberta fire officials say Fort McMurray, Alberta, wildfire is up to 20 km (12 miles) south	canada_wildfires_2016_test.tsv
729854302898913281	Make sure you fill up and keep a full tank cause- evacuation time	canada_wildfires_2016_test.tsv
731976125279289349	Active Fires - Ontario  #on411 #onfires #wildfire #manitoba411 #mbfires	canada_wildfires_2016_train.tsv
732966897642295297	RT @Blubdha: Beastly Alberta wildfire just wont die, as it grows to 423,000 hectares	canada_wildfires_2016_train.tsv
729050159393312768	Or stay up to date on wildfires on the Alberta Emergency Alert and Alberta Wildfire apps #fortmacfire Notley	canada_wildfires_2016_train.tsv
730347558023925760	RT @vwsfires: Do you live on #UrbanFringe? Close to wildfire areas? Follow @FirewiseSA handy tips ro ensure safer property! @kfmza /	canada_wildfires_2016_train.tsv
732026102655246336	State of Local Emergency Declared in the BC Peace @fortstjohn #BCWildfire	canada_wildfires_2016_train.tsv
732253191270588416	RT @AHS_NorthZone: Weve updated our FAQ. #AHSstaff affected by the Fort McMurray Wildfires can find answers here:	canada_wildfires_2016_train.tsv
732365596394815488	RT @LeslieMaggie: In spite of repeated warnings about Boreal forest fires, government wants to expand tarsands production. #cdnpoli	canada_wildfires_2016_train.tsv
732616673815977985	A ban on open fires has been expanded in Saskatchewan including area north of Churchill River. #sask #yxe #wildfire	canada_wildfires_2016_train.tsv
729123527207596033	Retweeted The Weather Network (@weathernetwork): #Wildfire information for all Canadians including what to do	canada_wildfires_2016_train.tsv
732026675039371264	BC Wildfire Service just sent out a release about smoky conditions in the Peace. #yxj	canada_wildfires_2016_train.tsv
