run_id	Document ID	Document	Real Label	Assigned Topic Num	Assignment Score
1658696958	27	RT As Africa 's health struggle to with ebola it is and other diseases that kill thousands http //…	disease	0	0.9675173759460449
1658696958	28	against using salt as Ebola treatment An with the State ... http	disease	0	0.7103596925735474
1658696958	29	CDC Ebola Questions and Answers http news	disease	3	0.48989754915237427
1658696958	30	RT Oxfam big questions about the Ebola outbreak answered http	disease	0	0.8480628728866577
1658696958	31	This my just said someone can get Ebola disease by following Jesus what hear ''	disease	1	0.6054525971412659
1658696958	32	RT for Patients Ebola ... http	disease	0	0.9103192090988159
1658696958	33	big possible cure for ebola virus http	disease	0	0.7619386911392212
1658696958	34	countries to check for `` signs of virus '' at international http Africa news EbolaOutbreak	disease	0	0.8367233276367188
1658696958	35	why he 's still in isolation that it 's symptoms of Ebola but it 's not Ebola bit	disease	2	0.9501886367797852
1658696958	36	RT EBOLA facts Everyone can get it contact with infected people transmission ... http //t.co…	disease	0	0.9592747688293457
1658696958	37	RT cnnbrk Ebola patient `` still very '' but `` signs of '' http	disease	0	0.9563947916030884
1658696958	38	RT Questions about this new Ebola drug http	disease	0	0.8252583742141724
1658696958	39	of Dallas patient to be out of Sunday then 21 days with no symptoms of Ebola http	disease	0	0.9639157056808472
1658696958	40	New about Ebola prevention and medical http	disease	0	0.6528452634811401
1658696958	41	can please have from it would so much	disease	0	0.7049533724784851
1658696958	42	Ebola disease will never catch ur or any of ur family in the ... http	disease	0	0.8023547530174255
1658696958	43	that answers that question	disease	2	0.8096617460250854
1658696958	44	RT transmission than Ebola flu travel would be http	disease	0	0.7147809863090515
1658696958	45	have question via please see thanks	disease	0	0.909142017364502
1658696958	46	RT Reported of 1st infected nurse to hospital w/ ebola like symptoms tcot EbolaOutbreak	disease	0	0.5780999660491943
1658696958	47	RT janinebucks USA http BREAKING NEWS Ebola Outbreak 2014 treatment	disease	3	0.4404042661190033
1658696958	48	RT `` The ... of transmission in nature of Ebola virus ... '' CDCgov http	disease	3	0.5083214640617371
1658696958	49	on high alert for with Ebola symptoms Fox News Video http	disease	3	0.3984898030757904
1658696958	50	RT BREAKING Brampton Hospital treating patient who came from Africa with fever and other Ebola-like symptoms	disease	1	0.5586467385292053
1658696958	51	RT Today announced from the Texas Force on Infectious Disease WATCH http	disease	0	0.6266293525695801
1658696958	52	RT heyyouapp USA http treatment and The US and the Ebola outbreak The devastating Ebola outbreak t…	disease	1	0.9383583068847656
1658696958	53	More than 100 for Ebola symptoms in from AP Ebola http	disease	0	0.793160617351532
1658696958	54	RT CDCgov Have questions about Ebola amp infection control CDC experts to special TODAY from ET	disease	1	0.6489402651786804
1658696958	55	Infectious disease up about Ebola http	disease	0	0.9064303636550903
1658696958	56	RT `` guys 'm ebola prevention business deal in salt amp ''	disease	0	0.41027989983558655
1658696958	57	RT `` We can no just authorities we 've got to ask questions '' How abt starting w/ your	disease	0	0.967502236366272
1658696958	58	Emergency No for Ebola virus treatment and information in India and .... http	disease	1	0.9316613674163818
1658696958	59	to 's Blog against using salt as Ebola treatment http	disease	0	0.6609809398651123
1658696958	60	Ebola outbreak in in December 2013 Now in Liberia Nigeria	disease	1	0.6231117248535156
1658696958	61	RT While the Ebola situation in the U.S. to have the disease is still out of control in West Africa htt…	disease	1	0.8317255973815918
1658696958	62	that the use of would prevent or cure Ebola virus Minister of Health	disease	2	0.5598763823509216
1658696958	63	RT Good questions RT Did the House play in the CDC on Ebola response http	disease	0	0.706536591053009
1658696958	64	RT State Health has said that there is no outbreak of Ebola disease in the state http	disease	1	0.8409798741340637
1658696958	65	Ebola Signs Symptoms amp Prevention http	disease	0	0.9100662469863892
1658696958	66	RT What are the of for our troops and Ebola '' yourself do n't ask questions	disease	0	0.7241532802581787
1658696958	67	more can catch Ebola `` cnnbrk signs order to help fight Ebola in West Africa ''	disease	0	0.9627476334571838
1658696958	68	U.S. Canada emergency use of 's Ebola treatment Reuters ... http health	disease	0	0.9510695338249207
1658696958	69	RT ebola and if you want to control the disease stop it at it 's the is out of the ... http…	disease	0	0.5233280658721924
1658696958	70	RT When information is not the disease NYT http	disease	0	0.6048513650894165
1658696958	71	still do not believe EBOLA disease just end up in dead animals if it did well it was place there in Africa on EBOLA	disease	2	0.4040038585662842
1658696958	72	We have big about We have lot of people from Africa It 's so dangerous about Ebola virus disease How can do	disease	1	0.5365392565727234
1658696958	73	RT Signs in the capital center http	disease	0	0.9210890531539917
1658696958	74	RT `` and ebola are the same disease '' says is part of the cure ht…	disease	1	0.3776776194572449
1658696958	75	They both need `` '' '' Questionnier What does `` '' and `` Ebola '' have in ''	disease	0	0.9661650657653809
1658696958	76	RT FoxNews New York doctor with Ebola gets blood from aid worker who survived disease http	disease	0	0.8722012042999268
1658696958	77	is of he the whole will like is n't alone All Pak is him	disease	2	0.9416078329086304
1658696958	78	`` that you think has symptoms of Ebola ''	disease	0	0.5665881633758545
1658696958	79	RT WHO team new data on Ebola symptoms case may be infected by http //t.co…	disease	1	0.595491886138916
1658696958	80	Their has less then us Time to look in the	disease	2	0.6522761583328247
1658696958	81	RT `` Ebola is Not an Disease '' Do n't Your Life on It -- gt http Ebola	disease	0	0.9668128490447998
1658696958	82	Ebola is an infectious disease caused by virus The virus is to people from animals and ... http	disease	1	0.8402246236801147
1658696958	83	Ebola and start to show symptoms after five days after infection	disease	2	0.9099175333976746
1658696958	84	RT Things To Know About The Disease Ebola By CNN Dr. Gupta http	disease	0	0.48806601762771606
1658696958	85	down due to student 's family having flu-like symptoms of student in class Ebola	disease	1	0.7456607222557068
1658696958	86	how people about serious issues like this ... ebola is disease .. no about it ebola	disease	1	0.8242966532707214
1658696958	87	RT BREAKING Air at Airport after Reports Ebola Symptoms http http //t.co/…	disease	0	0.49632787704467773
1658696958	88	You can also ask why it 's military has on `` disease '' as well as Ebola virus The is `` '' ...	disease	0	0.7779694199562073
1658696958	89	As of `` Please when the prevention or cure for Ebola your should let me know	disease	0	0.7305282354354858
1658696958	90	RT State of the We are businesses and infectious diseases `` '' Ebola tcot CDC	disease	1	0.4913274645805359
1658696958	91	RT Ebola `` Questionnier Next big thing in Nigeria ''	disease	0	0.8443074822425842
1658696958	92	RT 's Ebola treatment http	disease	0	0.8941709399223328
1658696958	93	Ebola Some Major ... http http	disease	0	0.9073224663734436
1658696958	94	God save us from Ebola disease	disease	0	0.9082018136978149
1658696958	95	The that started the of the use of salt and water to cure the Ebola Virus disease has	disease	2	0.48723524808883667
1658696958	96	RT Questionnier What does `` '' and `` Ebola '' have in	disease	0	0.9508434534072876
1658696958	97	RT CDCgov Check out yesterday w/ questions on Ebola Now available on http	disease	0	0.6041467189788818
1658696958	98	LIVE on Ebola questions how to keep residents health workers safe http http	disease	0	0.7841180562973022
1658696958	99	this really was the answer to the question and 'm having good day now http	disease	1	0.5776116251945496
1658696958	100	Disease .. Ebola CDCgov http	disease	0	0.49767017364501953
1658696958	101	to bring American infected ebola patients to US for treatment http	disease	0	0.9466525316238403
1658696958	102	Now WHO amp Ministry of Health press to Nigeria Ebola Virus Disease free	disease	0	0.5527748465538025
1658696958	103	TO EBOLA IN http via	disease	0	0.8968238234519958
1658696958	104	RT We 've launched an urgent Ebola Appeal to raise funds to help stop the spread of the disease Donate at http //t.…	disease	0	0.9738473296165466
1658696958	105	RT ALERT CDC now of Ebola airborne transmission http	disease	2	0.6232187747955322
1658696958	106	RT in with the and Disease Control Centre currently about 30 on ebola	disease	1	0.8964970111846924
1658696958	107	Can Climate Deadly Diseases Like Ebola http	disease	0	0.7706962823867798
1658696958	108	BBC News concerns over the air transmission of Ebola http ebola medicine business	disease	0	0.678997814655304
1658696958	109	RT Obama CDC For Outbreak Prevention Centers Ebola Diseases http	disease	0	0.6119033694267273
1658696958	110	Read 's and the question being asked is what if it 's different disease than Ebola airborne	disease	1	0.5888327956199646
1658696958	111	it on why on questions	disease	2	0.5745195150375366
1658696958	112	CNN guys are too busy out the Muslim passengers to about of deadly disease Ebola cnnbrk	disease	2	0.5900718569755554
1658696958	113	So just to be more this is of There are no treatments for ebola	disease	1	0.8026729822158813
1658696958	114	Nurse With Ebola May Have Symptoms Before 17 AM ET http	disease	0	0.9477072358131409
1658696958	115	questions how the response of Obama to the Ebola will affect his health http	disease	2	0.5148146152496338
1658696958	116	or is the real question	disease	1	0.8581162691116333
1658696958	117	THE	disease	0	0.6947489380836487
1658696958	118	Ebola virus prevention and transmission http	disease	1	0.7405170798301697
1658696958	119	Will 's life be cut due to 's is question far too http	disease	1	0.9311910271644592
1658696958	120	RT for Ebola prevention to in by http //t.…	disease	0	0.85124272108078
1658696958	121	Do you know that symptoms of Ebola include fever amp For more information	disease	2	0.5626943707466125
1658696958	122	VIDEO Ebola drug questions http	disease	0	0.8951462507247925
1658696958	123	question How did this second nurse get info for is only if she Ebola	disease	2	0.6086528897285461
1658696958	124	RT to Obama to to US for Treatment http tcot http	disease	0	0.8361624479293823
1658696958	125	RT The long and of treating Africa as place http via washingtonpost	disease	0	0.4915531575679779
1658696958	126	RT The we have to vaccine against Ebola is Let 's reach out to with access to info http //…	disease	1	0.4966515600681305
1658696958	127	RT Ebola is the of diseases	disease	2	0.8569362163543701
1658696958	128	Plz RT amp to prevent you from Ebola virus Prevention is better then cure http	disease	0	0.9586204886436462
1658696958	129	RT We will people on Ebola Prevention amp on Ebola	disease	0	0.6843639016151428
1658696958	130	The of Ebola Virus Is	disease	0	0.5026240348815918
1658696958	131	RT WHO declares Ebola international emergency http yet another disease from Africa in http //…	disease	0	0.9604238867759705
1658696958	132	RT How is it has to do with Not with Disease Ebola Obama	disease	2	0.5330153107643127
1658696958	133	Go for Ebola if you this Symptoms http	disease	0	0.9306407570838928
1658696958	134	At first was but this Ebola thing might be the super disease that 's gon na the world	disease	1	0.6369287967681885
1658696958	135	New Ebola with disease http	disease	0	0.5959346294403076
1658696958	136	Ebola could soon be giving doctors disease test to infection in http	disease	0	0.9494069218635559
1658696958	137	`` 10 things you should know about Ebola in Nigeria An infectious disease '' http	disease	0	0.9599253535270691
1658696958	138	have made it clear In response to Ebola We are NOT ready for this disease http ''	disease	0	0.9647812843322754
1658696958	139	play at in Ebola	disease	0	0.8739614486694336
1658696958	140	RT So guess being is the to having people give enough shit to try new treatment to save your life from	disease	2	0.5041865706443787
1658696958	141	Ebola outbreak U.S. CDC on high alert By Reuters The of the U.S. Centers for Disease ... http health	disease	3	0.7885863184928894
1658696958	142	BREAKING NEWS Dead 20 Over High Salt For Ebola Prevention	disease	0	0.9430426955223083
1658696958	143	RT BREAKING NEWS Dead 20 Over High Salt For Ebola Prevention http	disease	0	0.9518396854400635
1658696958	144	RT Breaking News says two more have been confirmed to have the Ebola virus disease	disease	1	0.4531218409538269
1658696958	145	Ebola Symptoms Prevention http	disease	3	0.5924177765846252
1658696958	146	As soon as this Ebola virus disease came about people to have about the campaign	disease	1	0.40302324295043945
1658696958	147	RT Obama CDC Ebola prevention advice given in http	disease	1	0.7465424537658691
1658696958	148	question over Ebola emergency fund http http	disease	0	0.9224386215209961
1658696958	149	Ebola disease not death says http	disease	0	0.9100031852722168
1658696958	150	Are Now Ebola To Get Medical Treatment http	disease	0	0.9314985275268555
1658696958	151	RT The US Centre for Disease Control CDC issued the Top Alert for Ebola Virus World http	disease	0	0.5474972724914551
1658696958	152	RT 'm less of Ebola Disease and more of my the to my	disease	2	0.5176115036010742
1658696958	153	Patient with Ebola like symptoms in Brampton Ontario http	disease	0	0.6719949245452881
1658696958	154	From to Ebola The of Over Disease http history	disease	0	0.9372491836547852
1658696958	155	As of today there are NO cases of Ebola in Disease prevention begins with you Get the facts http	disease	0	0.5820106267929077
1658696958	156	There 's no that can Ebola through the air The only of transmission is from direct	disease	1	0.7218050956726074
1658696958	157	For West Africa Following the outbreak of the deadly disease called Ebola in ... http	disease	0	0.6965445280075073
1658696958	158	RT Travel out of with Ebola cases should be The disease is already spreading to other Ebola	disease	1	0.9497509002685547
1658696958	159	People keep coming up with these symptoms of Ebola people	disease	0	0.6613396406173706
1658696958	160	500 '' Questionnier Photo of the Day To Of Ebola http ''	disease	0	0.9521963596343994
1658696958	161	RT for ebola '' Questionnier What do you wish for now ''	disease	0	0.9513862133026123
1658696958	162	RT Ebola concerns Local doctor down fear and answers questions http	disease	0	0.6240615844726562
1658696958	163	RT What 's the difference between amp They 're both dead spreading disease Ebola tcot	disease	2	0.5947077870368958
1658696958	164	RT BREAKING On International Shows Ebola Symptoms Americans to Earth	disease	0	0.37279796600341797
1658696958	165	This girl n't `` '' Questionnier Will you with your is they contact Ebola ''	disease	0	0.9603538513183594
1658696958	166	RT Symptoms for the 1st few days of flu and Ebola are Help the medical community amp get your now http //…	disease	0	0.6750771403312683
1658696958	167	Second American Ebola Patient in U.S. for Treatment The second of two Americans with Ebola in ... http	disease	3	0.4817913770675659
1658696958	168	The answer to all your questions is	disease	0	0.5391126871109009
1658696958	169	RT Health says person with `` Ebola-like '' symptoms came in this They do n't know yet if	disease	0	0.7129979729652405
1658696958	170	RT to call Dallas Ebola cases `` outbreak '' Says this workers who `` ''	disease	0	0.9603357911109924
1658696958	171	RT CDC just put up new Prevention amp Control for Patients	disease	1	0.5449476838111877
1658696958	172	RT People who are making out of this Ebola disease just for RT 's need not everything you must	disease	0	0.5663430094718933
1658696958	173	Ebola Virus Disease Hits Island The news story is brought to you by ... http	disease	0	0.758212149143219
1658696958	174	RT They better shut up can Ebola disease says http	disease	0	0.9428821802139282
1658696958	175	RT For those in ebola and possible treatments blog post gt http	disease	0	0.7823665738105774
1658696958	176	My are to old school and giving each other Do tell them 's ready or	disease	1	0.5836131572723389
1658696958	177	RT as US Ebola drug for human treatment http	disease	0	0.9358641505241394
1658696958	178	to You were your Ebola not asking the questions the	disease	0	0.9394455552101135
1658696958	179	RT ICYMI update to story North City will NOT Ebola http disease http //…	disease	0	0.8685944080352783
1658696958	180	RT have two questions Will Ebola kill everyone you love Why is the public to Ebola http //t…	disease	0	0.5165628790855408
1658696958	181	New post You should this Gov 's to on the Ebola disease http	disease	0	0.9545817971229553
1658696958	182	RT That disease called Ebola is n't no	disease	1	0.821664571762085
1658696958	183	RT Hospital is for the isolation and treatment of potential Ebola patients by a…	disease	0	0.870881199836731
1658696958	184	RT 11 following nurse to Dallas Love as she to to for Ebola treatment http	disease	0	0.7795823812484741
1658696958	185	RT BREAKING Hospital patient with Ebola-like symptoms http	disease	0	0.9287105202674866
1658696958	186	`` There 's nothing about Ebola Virus why do n't we Allah 's from the deadly disease instead ''	disease	0	0.5026631355285645
1658696958	187	YOU EBOLA IS NOT THE DISEASE YOU OF ... http	disease	0	0.9434213638305664
1658696958	188	of ebola hospitals low of treatment amp of symptoms raise of all	disease	0	0.5672860145568848
1658696958	189	It is that the include people for other	disease	1	0.9103542566299438
1658696958	190	RT will war end will come home will Ebola disease end under http	disease	2	0.9284689426422119
1658696958	191	RT So `` What is this can Spread Ebola Prevention news but Spread God 's ..... ''	disease	0	0.7533743381500244
1658696958	192	If Ebola were to be disease people wo n't mind	disease	1	0.5874993801116943
1658696958	193	RT Ebola drug safety and questions http	disease	0	0.9200998544692993
1658696958	194	RT Ebola symptoms are not very at first We 've got to have high level of but do n't be	disease	0	0.7740790247917175
1658696958	195	Ebola Two Nurse Woman from Treatment Centre Four http	disease	0	0.7973389029502869
1658696958	196	RT From CDC Ebola person infected with Ebola is not contagious until symptoms http	disease	2	0.6398048996925354
1658696958	197	RT Health The woman has no other symptoms and her fever has now Ebola	disease	1	0.6997877955436707
1658696958	198	RT confirmed Ebola cases in Nigeria as One nurse dies of the disease treatment in an in	disease	0	0.535485565662384
1658696958	199	If bodies are made available for AND DISEASE then amp have reached	disease	1	0.5623573064804077
1658696958	200	Ebola treatment sparks http	disease	0	0.5507827997207642
1658696958	201	against ebola hot salt water with hot salt water ...	disease	2	0.5595059394836426
1658696958	202	RT An Ebola survivor what it 's like to have the disease http	disease	0	0.6435257196426392
1658696958	203	New York Hospital Patient for Ebola New York patient who had symptoms after ... http	disease	3	0.5772445201873779
1658696958	204	RT So there 's no public about people spreading diseases we once thought but	disease	1	0.8412778973579407
1658696958	205	Like this infectious diseases from guardian Thank you to for ebola http	disease	0	0.9514209628105164
1658696958	206	RT Ebola treatment something good from http	disease	0	0.9211006164550781
1658696958	207	Ebola is an disease We 're up treatment centre in to help prevent more deaths http	disease	0	0.9626947641372681
1658696958	208	Ebola New Treatment Center http	disease	0	0.5161951184272766
1658696958	209	Dallas nurse even if called CDC before flight you had symptoms ur part of also Ebola	disease	2	0.4897903501987457
1658696958	210	RT now all the no go get ... When their food too go say na Ebola prevention	disease	1	0.5897181034088135
1658696958	211	Three of getting the full treatment The http	disease	0	0.9298561811447144
1658696958	212	RT Ebola Breaking happening right now outside these signs http //t…	disease	0	0.6269592046737671
1658696958	213	RT The difficult of Ebola is an but many more still die of other diseases gt http…	disease	2	0.8601863384246826
1658696958	214	WHO created amp spread in Africa RT Ebola treatments how about http	disease	0	0.9507162570953369
1658696958	215	Africa An Ebola Treatment An experimental medicine made by ... http	disease	0	0.9478588104248047
1658696958	216	RT latimes with Ebola special treatment and access to experimental drug expert says http	disease	0	0.9553972482681274
1658696958	217	RT nature has it 's Ebola West Virus etc The of Disease http	disease	2	0.5449211001396179
1658696958	218	RT for prevention of Ebola 30	disease	1	0.8673844933509827
1658696958	219	Questionnier are known for Ebola	disease	1	0.6168191432952881
1658696958	220	RT NBCNews Ontario hospital treating patient with Ebola-like symptoms who was recently in Nigeria http	disease	1	0.4947379529476166
1658696958	221	be with that deadly Ebola Disease Stay away from blood etc	disease	0	0.4862763285636902
1658696958	222	Man from with Ebola symptoms in 's hospital http	disease	0	0.9356228113174438
1658696958	223	has and in place for responding to infectious disease preparedness Ebola	disease	1	0.931982159614563
1658696958	224	Ebola virus disease of in the Ebola http	disease	0	0.48224538564682007
1658696958	225	man being treated for Ebola-like symptoms dies in Saudi Arabia in what could be the latest outbreak 's first ... http	disease	1	0.6613997220993042
1658696958	226	RT US sending more than 50 disease to West Africa to help Ebola outbreak http	disease	0	0.8614969253540039
1658696958	227	RT Watch Ebola http	disease	0	0.875488817691803
1658696958	228	is on treatment campaign and says nothing about this billion Ebola	disease	2	0.6230392456054688
1658696958	229	many are trying to for deadly disease as `` '' No it 's just ebola	disease	0	0.6349483728408813
1658696958	230	RT woman of being in after of Ebola-like symptoms http	disease	0	0.9413336515426636
1658696958	231	Signs you 've had good night out you wake up having http	disease	0	0.7465776801109314
1658696958	232	RT taking care of yourself all these years making sure you do n't get only to be killed by Ebola disease	disease	0	0.568092405796051
1658696958	233	amp That 's Why Do n't	disease	2	0.4868886172771454
1658696958	234	RT `` So we can spread prevention measures for Ebola virus but ca n't spread Jesus the cure to the world 's http…	disease	0	0.5879961252212524
1658696958	235	when people ask and questions	disease	1	0.5856310725212097
1658696958	236	FOR EBOLA https	disease	0	0.8451792001724243
1658696958	237	RT On Ebola treatments `` We do n't know if they work and we ca n't have them in numbers '' -- CDCgov	disease	0	0.972844660282135
1658696958	238	RT Texas nurse with Ebola arrives in Atlanta for treatment http	disease	0	0.947374701499939
1658696958	239	Health In Australia the risk of getting the Ebola disease is	disease	0	0.6140177249908447
1658696958	240	meeting the team today thanks for great questions about my campaign in http	disease	1	0.638333797454834
1658696958	241	RT our on blood Ebola survivors as treatment in https	disease	0	0.9421074986457825
1658696958	242	RT AFP BREAKING with Ebola in for treatment government	disease	0	0.9367247819900513
1658696958	243	believe Ebola is have it yet so not worried amp should other diseases ur more likely to get	disease	2	0.5465391278266907
1658696958	244	RT BREAKING need to what is `` '' not We need facts on how this disease is	disease	0	0.7677537202835083
1658696958	245	RT President have to patient that comes into hospital w/ Ebola like symptoms	disease	0	0.5333142280578613
1658696958	246	RT CDCgov CDC is already taking to hospital preparedness for Ebola treatment http	disease	1	0.5869253277778625
1658696958	247	We can all we want even their are but they 've been coming through lot recently	disease	0	0.5265706777572632
1658696958	248	RT Canada Patient with Symptoms for Ebola The first in The ... http /…	disease	0	0.7237048745155334
1658696958	249	now the real question is which or do use	disease	2	0.6474320888519287
1658696958	250	RT Ebola Symptoms http	disease	0	0.6279430389404297
1658696958	251	near say patient has Ebola-like symptoms http	disease	1	0.5167032480239868
1658696958	252	RT BREAKING Patient with Ebola symptoms forces Air plane carrying into at Airport http	disease	0	0.9582965970039368
1658696958	253	25 of his set on from last night check it out https	disease	1	0.5466443300247192
1658696958	254	At on An look infectious disease as the hospital for Ebola http	disease	0	0.9500505924224854
1658696958	255	ebola in PM -- -- WHO OF EBOLA TO THE ...	disease	0	0.948174238204956
1658696958	256	Here safe in Liberia will the Ebola Treatment in	disease	1	0.49586695432662964
1658696958	257	Woman survivors of EBOLA THE DISEASE	disease	0	0.9092393517494202
1658696958	258	RT But my question How did someone who was to be Ebola sick leave country by on Africa is	disease	1	0.7605592608451843
1658696958	259	RT Ebola Questions Watch Answers Obama 's With Ebola To US .. ht…	disease	0	0.9542771577835083
1658696958	260	BBCWorld asked what makes ppl go to where ebola is killing ppl this answer your question	disease	0	0.6716737151145935
1658696958	261	Ebola from today Ebola from virus disease it much disease reach epidemic levels	disease	0	0.5134351253509521
1658696958	262	This ebola disease me	disease	0	0.868804395198822
1658696958	263	The Man survivor of the disease http	disease	0	0.9197166562080383
1658696958	264	RT RT_com Obama Ebola is only spread by direct contact with of patient showing symptoms LIVE http	disease	0	0.6002097725868225
1658696958	265	CDCgov 's Dr. says did not have any of the Ebola symptoms while she was in	disease	2	0.4931202828884125
1658696958	266	RT confirms woman is being treated for Ebola like symptoms The patient has n't yet been but the hospital	disease	1	0.6839407086372375
1658696958	267	Dr. Ebola Patients Should NOT Be In The United States for Treatment http	disease	0	0.6672272682189941
1658696958	268	An Disease In the of Ebola Who and Who http	disease	0	0.9421660900115967
1658696958	269	Dr outbreak of Ebola virus disease public health emergency for potential spread http	disease	0	0.9548355937004089
1658696958	270	RT WHO to the outbreak Ebola was disease and information is http	disease	1	0.8880593776702881
1658696958	271	How did they even name disease What even is an ebola	disease	2	0.9190346598625183
1658696958	272	RT Ebola patients have recovered in our treatment in amp http http	disease	1	0.5862638354301453
1658696958	273	'll ask the same question to you after you play	disease	0	0.6687036156654358
1658696958	274	RT From the World Health WHO asked questions on Ebola virus disease http	disease	1	0.6110965609550476
1658696958	275	RT 12 Ebola questions we 've answered for you http	disease	0	0.9427230954170227
1658696958	276	RT Could Ebola go airborne Dr of has the disease for http	disease	0	0.9490384459495544
1658696958	277	RT Have you heard abt `` disease '' They 're helping doctors spread the word abt Ebola http http //t…	disease	0	0.9703083634376526
1658696958	278	hope the questions are this time wish was there 'm so here	disease	1	0.5235440731048584
1658696958	279	do n't spread `` nearly '' as much diseases as we might think http	disease	0	0.7037528157234192
1658696958	280	RT BREAKING NEWS Dead 20 Over High Salt For Ebola http	disease	0	0.9479071497917175
1658696958	281	braces treatment love http	disease	1	0.6866350769996643
1658696958	282	RT .. that went infected area amp now shows signs http Ebola EbolaOutbreak http //…	disease	2	0.7886114716529846
1658696958	283	And now Dr. National of and Infectious Diseases is up Ebola	disease	2	0.6496729850769043
1658696958	284	When you get sick and start symptoms of Ebola	disease	0	0.6700455546379089
1658696958	285	RT One person in being treated for Ebola like symptoms http	disease	2	0.6768047213554382
1658696958	286	Ebola taking heavy toll but other diseases risk expert says The death toll from ... http	disease	0	0.9615384936332703
1658696958	287	Health Workers Residents Over Ebola Deaths Residents workers of spreading disease ... http	disease	0	0.9446750283241272
1658696958	288	RT RT '' tell him you think you have Ebola symptoms RT na work tomorrow ... help me tell t…	disease	2	0.39287349581718445
1658696958	289	RT for Ontario patient with Ebola-like symptoms expected before Monday http	disease	1	0.39702552556991577
1658696958	290	Disease ebola http	disease	3	0.4999370276927948
1658696958	291	RT hospital NO	disease	0	0.8453357815742493
1658696958	292	Two Patients with Ebola to Atlanta for Treatment `` Any hospital that is ... http	disease	0	0.9601303339004517
1658696958	293	Two ppl went to in yesterday they were showing Ebola symptoms but found not to further testing	disease	1	0.6117597222328186
1658696958	294	the to ebola outbreak is still from can we do to put stop to this disease God help from	disease	0	0.967769980430603
1658696958	295	RT Dr the Salt water prevention for EBOLA	disease	0	0.9264724850654602
1658696958	296	For all we know things might just come and go on its own like most infectious diseases ebola	disease	1	0.7501663565635681
1658696958	297	RT know this `` This Ebola being disease is of all it going ''	disease	0	0.5989006161689758
1658696958	298	`` Science is not about the answer It 's about the question ''	disease	0	0.4826827347278595
1658696958	299	RT Prevention of Ebola and what to do if you get sick http	disease	0	0.678550124168396
1658696958	300	Patient With Ebola Symptoms On Off Its Coast http via	disease	0	0.9436866044998169
1658696958	301	`` Second Ebola Patient in the U.S. Shows Signs of Science '' http	disease	0	0.6438143849372864
1658696958	302	RT Things To Know About The Disease Ebola By CNN Dr. Gupta http	disease	0	0.4880191385746002
1658696958	303	RT If would have just one question Ebola http	disease	2	0.7026805281639099
1658696958	304	RT isolation almost over for 's family friend tells me they 're showing no signs of	disease	1	0.7721319794654846
1658696958	305	Canada patient amp has Ebola-like symptoms amp http	disease	0	0.9277533888816833
1658696958	306	RT In CDCgov Obama Ebola threat report with prevention They did ... nothing http…	disease	0	0.9563205242156982
1658696958	307	RT RT if Ebola Virus n't your	disease	0	0.9211127758026123
1658696958	308	to prevent spread of Ebola other disease http	disease	0	0.9291505813598633
