Tweets	partition	Topics
mccain flake write secretary agriculture wildfire threat kpho phoenix	train	0
deadly california wildfire destroy home business al jazeera english	train	0
around web fort mcmurray wildfire climate change confession science l	train	0
shocking image devastating wildfire northern california	train	0
wildfire evacuee glimpse canada burned city way displaced	train	0
california always fire	train	0
people missing massive california wildfire	train	0
home province help please redcrosscanada	train	0
molly knight looking donate california wild fire need good link suggestion	train	0
b c wildfire cross alberta medical team help evacuee b c mobile hospital counsellor prepari	train	0
way fight forest fire making worse minuteearth planetinfocus	train	0
wildfire wreak havoc california billion wine industry via bllshbrsh	train	0
know people feel syrian refugee help fort mcmurray wildfire evacuee	train	0
atleast dead missing wildfire wine country northern california	train	0
overnight shift massive canadian wildfire	train	0
couple california wildfire together since grade school associated press via nyt	train	0
fire canada look lot like climate change scare	train	0
lord send rain	train	0
people died northern california wildfire including year old man year old wife	train	0
kid play match look happens could guess started horrific blaze specialist go	train	0
escaping wildfire convoy least people forced flee	train	0
vaughnhillyard actual disaster vp	train	0
hundred pet left behind deadly wildfire support spca donate help	train	0
toll dead missing damage mount california wildfire via pjmedia com	train	0
canada wildfire reality many feared	train	0
new video california fire via youtube	train	0
everyone california going die hell fire	train	0
juddlegum trump disrespecting flag ignoring american victim california fire disaster	train	0
least people died california wildfire state fire agency director say	train	0
wildfire sweep across northern california dead new york time new york time	train	0
wildfire grew hectare hectare day area larger city beyond human control	train	0
drove smoke one wildfire last week glacier point road burning sin	train	0
want heart liar change mind burn like wildfire lt lt feel mtrench	train	0
people died northern california wildfire including year old man year old wife	train	0
oil canada wildfire dollar big weekly loss brent	train	0
heard news every fire fighting aircraft country either california way mind blowing	train	0
like allergy shit smoke fire thanks burning california c c c	train	0
wildfire endangering part california billion weed industry	train	0
smelling smoke twin city tonight wildfire near lake hattie northern mn blame	train	0
deadly wildfire ravage northern california threaten wine country read	train	0
napa fire map napa valley timeline death toll smoke impact destruction across california	train	0
couple age die california wildfire	train	0
canadian wildfire edge south leaf thousand stranded	train	0
bbc america canada wildfire disrupts rescue convoy evacuation convoy leaving canadian city	train	0
official live aware issue regarding fuel shortage	train	0
huge wildfire impossible describe people never seen one	train	0
view sky fire smoke	train	0
california fire score missing death toll rise people unaccounted wildfire	train	0
neighborhood gone santa rosa resident say wildfire destroyed home via gma	train	0
americafirst loudobbs wake varney muslim setting fire ten thousand woodland california u gov hiding	train	0
something darker sinister sandy hook benghazi combined spreading like wildfire	train	0
whole neighborhood wiped santa rosa wildfire scorch california	train	0
smoke alberta wildfire reach florida image also aqua satellite friday th	train	0
vehicle packed evacuee flee wildfire	train	0
fuck napa fire mention stupid as bitch nobody asking cent	train	0
joke california fire ton smoke fire today felt like apocalypse	train	0
sad losing home leave animal heart wrenching	train	0
central texas news official fear massive alberta wildfire could double size	train	0
guy even funny like whole campus look foggy smoke insane	train	0
use math teach social justice much learned devastating wildfire	train	0
climb intense ravage northern	train	0
aerial photo show wildfire one california neighborhood	train	0
wildfire disrupts evacuation convoy land convoy evacuati	train	0
least people dead unaccounted california wildfire	train	0
cape breton bride blown away dress donation fort mcmurray wildfire	train	0
climatologist explains condition primed fire california	train	0
luck catch fire	train	0
red line show path smoke lake hattie wildfire northern mn aimed right metro	train	0
santa rosa firefighter encouraged weakening wind battling large wildfire tuesday oct california left	train	0
thousand flee wildfire ravage california killed	train	0
thought go impacted california wildfire tragic	train	0
maybe call south african firefighter helped last time wildfire canada	train	0
wildfire endangering part california billion weed industry	train	0
smoke fort mcmurray wildfire turn sky yellow via skinnergj	train	0
help victim massive wildfire leveled hundred home northern california	train	0
california handle go help puerto rico instead	train	0
wildfire size reported acre	train	0
visit profile canada wildfire evacuee took	train	0
canadian convoy wait dawn hoping flee wildfire zone canadian official	train	0
climatologist explains condition primed fire california	train	0
erm abg sblom news spread like wildfire pls ask judge talk though knw everytin	train	0
help animal affected northern california wildfire	train	0
alberta three week ago wildfire smoke caused issue one part highway imagine like scary	train	0
retweeted washington post washingtonpost death toll northern california wildfire rise	train	0
canadian convoy hoping flee wildfire zone mass airlift continues	train	0
part california still battling fire	train	0
airnewsalerts canada fort mcmurray wildfire could double size next hour	train	0
disneyland shrouded smoke california wildfire time	train	0
hope people live helped soon possible fire die	train	0
minneapolis shrouded canada wildfire smoke	train	0
like spreaded like wildfire lmfao lot people thought vert self titled avoided badly	train	0
hmm survival ectomycorrhizal genet rare absent stand replacing wildfire	train	0
devastating wildfire evacuates fort mcmurray canada photo weather channel weatherchannel	train	0
dash cam video wildfire canada	train	0
aftermath along wash	train	0
bozeman smoke canadian wildfire	train	0
rest peace great uncle peach aunt sara couple married year die together california wildfire	train	0
inferno like never seen deadly wildfire ravage california	train	0
even leave house smokey outside insane e	train	0
smoke canadian wildfire drifting montana	train	0
flee alberta wildfire nytimes role el nino global warming henryfountain	train	0
oilsands production take hit fort mcmurray worker displaced wildfire	train	0
lot hurricane earthquake wildfire super scary	train	0
corrected update bp notifies customer force majeure canadian crude amid wildfire source reuters	train	0
thousand flee california wildfire persist president trump approves federal emergency	train	0
htc wildfire cdma tata cdma pre owned mobile r buy	train	0
relieved see pet rescued plane get cooky	train	0
let try get attention realdonaldtrump black people started fire california	train	0
new favorite wildfire rachelplatten	train	0
air quality advisor smoke haze wildfire northern california redwood complex	train	0
home alberta reduced rubble canadian wildfire leaving thousand displaced	train	0
hi welcome california everything currently fire	train	0
home alberta reduced rubble aftermath wildfire leaving thousand displaced	train	0
motorcyclist handle heat fort mcmurray wildfire	train	0
information alert wildfire may	train	0
ap trump say federal government california state suffers wildfire	train	0
aerial video wildfire destruction southern california courtesy abc	train	0
southern california last week	train	0
make laugh feel bad laughed every time	train	0
nooo inews size ft mac wildfire expected double weekend	train	0
alberta displaced people thousand home share donate	train	0
photo capture apocalyptic aftermath california wildfire via huffpostgreen	train	0
care puerto rico california wildfire san jose earthquake soldier lost life fighting	train	0
wildfire explode california wine country	train	0
wildfire mn night dat noodle dj loft coincidence probably	train	0
thousand home risk northern california wildfire	train	0
part northern california ravaged intense wildfire consumed acre land	train	0
santa rosa mile north san jose california life home destroyed wind fire	train	0
man broke house save cat control wildfire fort mcmurray	train	0
cry club right	train	0
tycoon first string perquisite wherefore passage pretreat thine base hospital like wildfire	train	0
smoke making ga	train	0
california wildfire kill burn building via voanews	train	0
like walking dead survivor canadian wildfire	train	0
getting close home	train	0
aerial photo show wildfire one california neighborhood via yahoo	train	0
least people died home business destroyed wildfire california	train	0
dash cam footage massive wildfire canada via wtax	train	0
large wildfire burning california	train	0
mrmarksteel dropped middle wildfire	train	0
wild noaa image show smoke drifting alberta florida	train	0
picture deadly wildfire ravage california wine country via cnnphotos	train	0
smoke light nw office pretty smelly well smoke wildfire lake hattie mn	train	0
henry cejudo burn right foot loses olympic gold medal california wildfire evacuation	train	0
seen photo taken disney sky look fire california hurt heart much	train	0
wildfire evacuee glimpse canada burned city way lt cdata epmads key	train	0
crazy ash coming sky yesterday smoke covered sun turning everything orange	train	0
northern california kill least destroy home	train	0
dynamic time day nature way pissing jackpines seed without fire	train	0
damn canada lit	train	0
loved like wildfire	train	0
northern california wildfire rage new photo space	train	0
meanwhile realdonaldtrump nfl nfl nfl	train	0
canada raining fire fort mcmurray citizen trying flee wildfire	train	0
wildfire destroyed home two day ago far recall	train	0
apocalyptic california wildfire kill injure ten thousand flee life	train	0
fog give california firefighter edge blaze killed	train	0
least dead california wildfire rage least people died	train	0
least dead cal wildfire tweet trump	train	0
mr trump california fire might want look one maybe thought amp prayer tweet thought	train	0
seriously smell like shirt fire	train	0
case heard california fire even oakland literally inhaling driving cloud smoke	train	0
sad heart go affected massive fire	train	0
california wine country threat six uncontained wildfire breitbart	train	0
wonderful realdonaldtrump would also repeal jones act million american	train	0
breaking image show total devastation california wildfire	train	0
breitbartnews california fire coal cat hurricane month destroying livelihood coal breath coal	train	0
reading analysis mapping wildfire northern california wine country	train	0
latest list mandatory evacuation boil water advisory live update california wildfire click detroit	train	0
cbc news graphic video sec intense wildfire actually create lightning storm	train	0
least dead thousand evacuated california wildfire	train	0
massive convoy underway move evacuee stranded north fort mcmurray	train	0
wildfire kill damage home california wine country	train	0
california wildfire force congress consider funding reform washington examiner	train	0
california sky last night light wild fire	train	0
twitter right spread awareness wildfire spreading quickly across canada taking many home	train	0
alberta premier provides wildfire update	train	0
many fire right happened	train	0
called beast understand unbelievable high flame	train	0
foxnews california fire people dying home business destroyed coverage	train	0
american shd stop looking ordinarily something got wrong spirit realm one spell	train	0
canada wildfire convoy move stranded evacuee thousand people took refuge north	train	0
wildfire smoke blocking sun year	train	0
beautiful sunrise haze wildfire smoke	train	0
canadian wildfire spread people evacuated massive wildfire burning	train	0
wildfire burn control across northern california dead new york time	train	0
people evacuated wildfire spread iron range	train	0
cpsa ca extends solidarity w member affected cpsa update available donate redcross ca	train	0
fort mcmurray wildfire resident convoy community call scene apocalyptic	train	0
want change subject certain type grasshopper hatch early get boost	train	0
wildfire burn control across northern california dead new york time	train	0
fort mcmurray wildfire resident convoy community call scene apocalyptic	train	0
giant wildfire turn canadian oil country post apocalyptic nightmare via grist	train	0
wildfire canada horrible seen hope get rain soon	train	0
evacuation continue wildfire struck alberta	train	0
smoke wildfire damage california famed wine country	train	0
yesterday literally sky outside house scary man	train	0
nytimes guess potus relieved know american died california wildfire far rea	train	0
hell storm smoke ash california wine country wildfire force thousand flee	train	0
good neglect co factor aging forest due wildfire control gt gt fort mcmurray fire climate change elizkolbert	train	0
cnn picture deadly wildfire ravage california wine country via cnnphotos	train	0
wildfire kill california wine country reuters	train	0
close hometown stay safe peep	train	0
stranger help bride get new dress lost massive wildfire	train	0
wildfire california wine country could impact region year come	train	0
mtpdaily people missing wildfire california talker following every rabbit hole wait melber	train	0
least people died california wildfire state fire agency director say	train	0
chad morrison senior manager wildfire prevention government alberta fire k hectare pushing southeast	train	0
edina couple winery escape ravage northern california fire minneapolis star tribune	train	0
common fucking sense leave pet family raging wildfire expect fuck come get	train	0
helicopter truck set remove thousand north	train	0
ho boy mulling moving bay area san francisco air smell like smoke told	train	0
unfortunately know care illegal voter need republican office california	train	0
drone footage show devastation caused california fire video guardian dronegames	train	0
canada update massive loss evacuee status help	train	0
firefighter battling devastating wildfire country theposteusa cal fire	train	0
canadian wildfire edge south threatens two community two oil sand site hectare burned	train	0
napa valley fire pr still without basic necessity amp trump want insult senator	train	0
photo deadly wildfire rage california	train	0
many school university california cancelling class	train	0
watch california wine country wildfire spread incredible new image space via dave mosher	train	0
look girlfriend dshe perfect	train	0
aerial photo show wildfire one california neighborhood	train	0
colorful sunset due canada wildfire see sunset across miami valley tonight	train	0
alberta wildfire insured loss could total b covering area bigger nyc	train	0
terrifying even imagine must people	train	0
live hour fort mac seeing smoke wildfire scary heck	train	0
fort mcmurray threatens double size day end	train	0
smoke wildfire hoyt lake way past shoreview	train	0
canada wildfire could double size saturday mass evacuation continue j	train	0
wildfire california created orange glow disneyland latest update	train	0
fire alberta threatens oil production help boost price alberta wildfire threaten	train	0
aerial photo show wildfire one california neighborhood	train	0
trump think saying warmest make job correctly	train	0
trying find way blame potus	train	0
california wildfire kill least reported missing wine country	train	0
california wildfire kill least reported missing wine country via fox news	train	0
fox news latest fearing worst canadian official worry wildfire may double size	train	0
least dead missing northern california	train	0
deal taking even water away area via tunnel give la signed yesterday la sola	train	0
last night smoke fire anahem orange hill lake elsinore california	train	0
canada wildfire could double size saturday	train	0
bruh wildfire alberta getting bigger bigger	train	0
thousand flee wildfire ravage california least killed abc news via abc	train	0
least dead ten thousand evacuated wildfire ravage northern california wine washington post	train	0
california wildfire threaten thousand home worth ten billion corelogic	train	0
tonight sunset steen m reddish hue compliment fort mcmurray wildfire	train	0
monster wildfire canada bigger new york city	train	0
praying rain alberta	train	0
disaster tax relief wildfire victim california	train	0
people killed home business destroyed	train	0
photo show massive devastation wrought one worst wildfire california history	train	0
imagine felt security traffic camera record chilling advance canada wildfire	train	0
chad morrison alberta wildfire hectare size	train	0
thought love would burn like wildfire	train	0
chilling video show wildfire damage fort mcmurray fort mcmurray fire still	train	0
going act like damn near california fire accidental	train	0
hope everybody get save	train	0
missing dead control evacuating	train	0
odds know paper towel highly flammable	train	0
canadian code every citizen neighbour	train	0
california wildfire razing town ground video	train	0
read thread want witness real life retarded	train	0
thousand flee wildfire ravage california killed	train	0
ok nevermind take back rash condemnation canada time	train	0
thought affected california wildfire	train	0
wish could bunch time hopefully everyone ok nightmare	train	0
sunshine need rain plenty especially wildfire fort st john	train	0
wildfire sweep across northern california dead	train	0
frightened see wildfire breakout edmonton alberta stayed lion club excahnge student samycia	train	0
canadian wildfire increase tenfold cut evacuee	train	0
california deserve fire vote trump	train	0
volunteer rescue pet left behind owner fleeing fort mcmurray wildfire p	train	0
eco terrorist plot second wildfire canada near oil amp gas operation british columbia latitude ft mcmurray	train	0
couple california wildfire together since grade school elderly couple	train	0
yet another wildfire rage california hopefully condition continue improve life lost	train	0
president trump speaks northern california wildfire la vega shooting recent hurricane	train	0
alberta wildfire emergency declared fort mcmurray	train	0
creeping wildfire smoke threat california wine people actually taste	train	0
fire chief loses home battle california wildfire via cnn	train	0
cool asthma wanted	train	0
ianbremmer state california worst fire threat	train	0
elderly napa county couple found dead devastating wildfire sweeping northern california	train	0
california vintner inspect grape check building wildfire	train	0
friend parent home surrounded fire containment please pray sort safe	train	0
caregiver way nv would one front mental health relief helping domestic animal	train	0
puerto rican still suffering california fire president challenging tillerson iq contest wtf	train	0
case know another natural disaster occurring america extreme weather may need new title	train	0
evacuation ordered tuesday evening wildfire raged across california killing least people	train	0
heart breaking sonoma	train	0
thousand flee motorway convoy canada wildfire rage city	train	0
realdonaldtrump still one word devastating wildfire california american dying losing ho	train	0
omega block behind searing heat inflaming fort mcmurray wildfire	train	0
ufc fighter henry cejudo suffered burn lost olympic gold medal california wildfire mikeyj mma	train	0
california wildfire least people killed people reported missing ashleemullany	train	0
hell storm smoke ash california wine country wildfire force thousand flee	train	0
