Tweets	partition	Topics
violent fucking earthquake rude	train	0
earthquake scare living shit	train	0
anyone else feel earthquake imagination	train	0
thought earthquake going hit harder scared lol	train	0
know one felt earthquake	train	0
pm earthquake update dutchsinse via youtube	train	0
else felt earthquakebot	train	0
anyone else feel sf	train	0
completely accurate also pissed earthquake app tell random earthquake dubai	train	0
earthquake bad one	train	0
moderate earthquake quake struck near visokoi island south georgia south sandwich island	train	0
big one took gentrifiers bbq cop caller tech company	train	0
woke nap dad slammed front door hard thought earthquake	train	0
either somebody big as shook building earthquake	train	0
ay st ngermusic member earthquake hit	train	0
earthquake min ago bethpagegirl feel	train	0
little earthquake sf	train	0
well say cousin got full california experience giant game mexican food earthquake could ask	train	0
fuck earthquake still getting money	train	0
class really though tb earthquake	train	0
first person tweet earthquake	train	0
even hour home earthquake	train	0
jus felt earthquake	train	0
random earthquake ok	train	0
earthquake san francisco	train	0
holy fuck earthquake wavy	train	0
felt first earthquake since moving california	train	0
getting earthquake reading make want go home even fuck	train	0
downgraded ml czech republic downgraded ml may	train	0
hoemygodddd felt first earthquake wtf	train	0
think got hit earthquake	train	0
earthquake hit thought nothing like since ducking de	train	0
oh sweet earthquake california even though probably best always think time die	train	0
damn bitch earthquake woke game	train	0
jst may earthquake miyagi ken oki	train	0
yes earthquake struck oakland	train	0
yep felt one	train	0
wow weird earthquake	train	0
lmao every time got see trippin earthquake check twitterglad know trippin	train	0
minor earthquake felt east bay stronger elsewhere	train	0
bruhhhhh know felt earthquake	train	0
person omg earthquake spooky	train	0
earthquake dramatic welcome back california	train	0
look like dead end happen last earthquake	train	0
earthquake detector travbtalkinshit	train	0
yo think felt mini earthquake	train	0
magnitude earthquake km nne north pole alaska	train	0
earthquake really rocking damn bed omggg	train	0
magnitude earthquake km e kelseyville ca	train	0
felt earthquake bruh	train	0
well earthquake though	train	0
okay earthquake bad lmfao	train	0
holy crap felt big	train	0
earthquake good home	train	0
kinb earthquake tweet	train	0
definitely felt earthquake minute ago	train	0
earthquake east bay	train	0
yo lil earthquake lol	train	0
mom would talk neighbor helped big earthquake one brought w	train	0
okay goodbye earthquake stardew valley melon better okay	train	0
bro wtf showering amp earthquake happened thought water going fall harder	train	0
gogi felt little earthquake	train	0
fuck bitchass earthquake soup spilled	train	0
either quiet rocket hit building brief earthquake	train	0
know hall felt earthquake	train	0
ooh boy legit	train	0
tiny earthquake got shook	train	0
omg huge as earthquake	train	0
first earthquake summer	train	0
swear lol dog care earthquake sat unbothered	train	0
welp earthquake bay area end near	train	0
well earthquake scared	train	0
damn earthquake shooketh wig	train	0
earthquake sf woo	train	0
well tiny little earthquake	train	0
yea definitely earthquake	train	0
trippin earthquake lol	train	0
halftime earthquake game great	train	0
house shaking think earthquake	train	0
royannaf drjengunter lol month ago headline full oklahoma experience earthquake	train	0
magnitude earthquake shake san francisco bay area centered near oakland sfgate	train	0
little earthquake felt like something hit house	train	0
help tell earthquake going crazy scared wooooo scared	train	0
wow voting home thrilling	train	0
holy crap earthquake	train	0
dad swears earthquake	train	0
solid earthquake second berkeley	train	0
activating earthquake twitter hey everyone feel	train	0
earthquake hawaii may occurred within th	train	0
felt really small jolt	train	0
experienced first earthquake wtf	train	0
hi earthquake twitter	train	0
ah definitely earthquake	train	0
legit earthquake feel california	train	0
yo daughter reaction tremor today earthquake delightful	train	0
basic earthquake tweet	train	0
aspire like mt fuji broad solid foundation strongest earthquake move	train	0
sitting porch felt	train	0
bet size earthquake going say maybe	train	0
earthquake made wonder bad would quake stop watching assuming pow	train	0
ah shit earthquake	train	0
aaah earthquake san francisco tiny still	train	0
expect happen flee big earthquake get hit hurricane	train	0
small earthquake sf	train	0
um hello earthquake	train	0
usgs report norcal area km ene oakland ca utc	train	0
earthquake lol cousin asked like bruh sitting amp park feel shit	train	0
anyone else feel earthquake	train	0
feel earthquake No	train	0
earthquake iwate ken oki magnitude depth km	train	0
tripping small earthquake right	train	0
strike km e min ago effect reported eyewitness	train	0
wait see earthquake tweet	train	0
moderate mag earthquake near east coast honshu japan monday may	train	0
well earthquake felt something floor office	train	0
late night office earthquake	train	0
bruh please tell someone else felt earthquake	train	0
earthquake ohhh shit	train	0
earthquake earthquake yeah earthquake	train	0
th felt czech republic last hour	train	0
stop quaking stop quaking please	train	0
monday january earthquake magnitude shook km n crescent oklahoma depth	train	0
earthquake hello anyone	train	0
first earthquake ever felt dang interesting fridge even vibrated	train	0
thought truck drove house earthquake lmao	train	0
mini earthquake woke halftime nap	train	0
almost crap pant else felt earthquake	train	0
tiny earthquake sf never get used give hurricane day	train	0
know one felt earthquake	train	0
ask bitch monae earthquake gone say mia got fucked	train	0
obligatory earthquake tweet	train	0
really earthquake felt hayward	train	0
cool playoff earthquake	train	0
judging earthquake tweet guessing	train	0
guy feel earthquake	train	0
sunrise sunset sunshine golden beach warmth bit rain lost phone earthquake absolutely	train	0
first time felt earthquake heavy	train	0
yikes earthquake sf	train	0
felt rumble second anyone else	train	0
biggest jolt felt	train	0
sf anyone felt earthquake	train	0
okay either small earthquake roommate going dumb downstairs	train	0
yo another earthquake	train	0
earthquake scared heck	train	0
small shake sf	train	0
oh shit earthquake	train	0
earthquake oakland shook parkmerced pretty good	train	0
holy shit pretty strong earthquake oakland	train	0
bitch earthquake tf	train	0
damn earthquake shook da fuck outta room	train	0
daly city ca pm earthquake sec	train	0
earthquake occurred may utc km ese kofu honshu japan	train	0
magnitude earthquake km ne coldfoot alaska	train	0
another day another earthquake	train	0
clemantine earthquake nepal earthquake haiti tsunami asia humanitarian	train	0
slight earthquake felt	train	0
earthquake happened sf six people posted twitter timeline le talk realtime	train	0
tell torus amos little earthquake sf boyfriend first since living	train	0
maybe could relocate liberal side break float away next earthquake	train	0
anyone feel earthquake	train	0
magnitude earthquake km sw leilani estate hawaii	train	0
omg earthquake ah	train	0
ohhh shit earthquake	train	0
small earthquake sf u	train	0
united state geological survey reported magnitude earthquake followed second magnitude earthqu	train	0
earthquake short strong	train	0
wtf mf earthquake	train	0
quick earthquake hit sf	train	0
lol felt earthquake	train	0
wow earthquake tryna nap	train	0
magnitude earthquake km ese healy alaska	train	0
uhhhhhhh earthquake right	train	0
earthquake occurred km sse volcano hawaii utc	train	0
know trippin n felt earthquake	train	0
little earthquake amp brandons finish nice play end inning	train	0
magnitude occurred mile n crescent oklahoma detail	train	0
earthquake weak smh	train	0
yay gave rumble	train	0
small earthquake happened	train	0
jonasf think radar tenacity caused earthquake san francisco	train	0
mom foreal made turn tv see could hear mf earthquake	train	0
thomas paine earthquake snatch cali pacific ocean need one	train	0
hmmm earthquake first thought hope cut game stream	train	0
feel earthquake lol	train	0
knew felt earthquake	train	0
ok spoke soon earthquake	train	0
ya nigga act like ya ever felt earthquake stfu	train	0
feel earthquake epicenter mile away	train	0
lt insert earthquake related tweet gt	train	0
bay area people yes earthquake	train	0
totally normal type	train	0
quick everyone talk earthquake	train	0
anyone else feel earthquake	train	0
lmafooooooooo everybody library shook earthquake	train	0
magnitude earthquake shake san francisco bay area centered near oakland via sfgate	train	0
usambnepal recalling back earthquake said dictator pm judda samsher finished rebuild devastated nepal	train	0
quite distinct earthquake sec ago sf	train	0
earthquake election anti anti anti low coalition government	train	0
big earthquake whew scared	train	0
big earthquake sf peep felt really strong	train	0
wtf short hard earthquake	train	0
earthquake really bout die week go home	train	0
video pack earthquake emergency kit	train	0
experienced first earthquake lol shit crazy	train	0
san francisco strong rebuild	train	0
earthquake avalanche change afraid cried hurricane	train	0
fear hunger telephone hotline two month earthquake levelled village papua new guin	train	0
wtf small earthquake happened quick second	train	0
ok yeah go twitter make sure everyone else felt earthquake	train	0
uh another earthquake	train	0
woah earthquake sf huge train passing one ever tell	train	0
like first place go see earthquake twitter validation	train	0
crazy earthquake sf	train	0
oh man guy earthquake checking feel	train	0
scary as short earthquake	train	0
anybody else feel earthquake anybody moving back ohio hate shit	train	0
oooof big earthquake	train	0
sitting bed naked eating hummus chip earthquake lol	train	0
either felt earthquake drug strong	train	0
well heart racing	train	0
definitely felt one near temescal	train	0
ready earthquake meme	train	0
felt decent earthquake office anyone else feel	train	0
earthquake suddenly made warm tf	train	0
woah definitely earthquake	train	0
californian contractually obligated notify internet feel earthquake tweet	train	0
life main road california earthquake truck going think small earthquake though	train	0
minor earthquake mag occurred near volcano hawaii	train	0
dear sf another	train	0
thought somebody dropped something roof	train	0
earthquake nepal earthquake haiti tsunami asia humanitarian disaster	train	0
lil earthquake featuring lil tv shaking	train	0
every time think earthquake make sure tripping	train	0
right going start homework earthquake happens yeah	train	0
earthquake kind big come dub shakin amp quakin	train	0
news usgs magnitude earthquake recorded near crescent	train	0
yes felt earthquake fuck see game	train	0
earthquake fine house rattled	train	0
oh hi gently earthquake berkeley lt	train	0
hey san francisco bless	train	0
wow fsint feel earthquake	train	0
nice little earthquake	train	0
thank earthquake waking	train	0
omgeeeeeee biggest earthquake ever felt	train	0
like srsly little earthquake gave little heart attack	train	0
earthquake sister know think wait like min twitter tell u	train	0
bitch class felt fucking earthquake	train	0
earthquake pretty strong bay	train	0
baby earthquake kind thought bread oven exploded	train	0
small san francisco	train	0
earthquake small town educator suffered trauma needed help deal	train	0
um excuse feel earthquake imagining	train	0
tell earthquake smoke year know zooted	train	0
blood pressure high enough halftime earthquake action	train	0
earthquake holy moly	train	0
doubt check twitter see earthquake	train	0
roommate used term california foot massage describe earthquake happened today	train	0
earthquake occurred near sicily italy utc	train	0
know felt earthquake	train	0
humdinger earthquake bay area alive	train	0
mini earthquake sf	train	0
whoa earthquake weird felt like explosion	train	0
believe labyrinthine public toilet wellington god help earthquake one find	train	0
standing kitchen alameda whole room shook five second decent little	train	0
earthquake seized lay dead prostrate home	train	0
first earthquake awake	train	0
eating food watching game big chillin random as earthquake mother nature dgaf bout	train	0
earthquake warrior bout tear house	train	0
omg earthquake dat crazy bed hella moving	train	0
felt earthquake pacific height	train	0
earthquake occurred may utc km se lincoln mt	train	0
oo earthquake yay	train	0
feel whole house shook	train	0
magnitude earthquake shook building oakland california monday night	train	0
whoa solid walnut creek	train	0
anyone else oakland nearby feel	train	0
uh sometimes hand forget hold become two teacup earthquake	train	0
omfgggg guy feel earthquake	train	0
ok felt earthquake though	train	0
get ready bay area twitter earthquake tweet	train	0
holy shit short strong earthquake	train	0
felt earthquake sf else felt	train	0
bruh trippin earthquake	train	0
felt quick one	train	0
key surviving find weak as earthquake work every time	train	0
magnitude earthquake km e entiat washington	train	0
ya feel one	train	0
whoa shit shaker	train	0
latest wenchuan year earthquake revitalizing sichuan brick tea	train	0
earthquake jus scared tf outta	train	0
screw earthquake trying watch warrior	train	0
omg felt earthquake	train	0
magnitude earthquake km wsw cantua creek ca	train	0
fine mini earthquake	train	0
hiredbyashley feel da earthquake	train	0
big earthquake really coming omfg san francisco	train	0
dinner table shake earthquake one bat eye	train	0
train delay due earthquake bay area deep bay area feel shit	train	0
big earthquake end world happen already	train	0
worst part nobody else tweet earthquake mean validation	train	0
earthquake mon may cdt near km n crescent oklahoma	train	0
earthquake happens time go twitter	train	0
earthquake somebody shook twitter building	train	0
thought heard thunder earlier think earthquake	train	0
still school earthquake hit tryna die school	train	0
reuterstv prayer best wish go effected earthquake	train	0
soooo guy felt earthquake right	train	0
tweet fast knew earthquake going happen lol	train	0
earthquake occurred near ghasre shirin kermanshah utc	train	0
earthquake bit sushi best way die	train	0
felt jolt san francisco nd amp townsend second ago	train	0
mini earthquake got shook	train	0
damn earthquake sf	train	0
think felt earthquake	train	0
anyone feel earthquake trippin	train	0
non californian understanding great smarta tweet anything get mocked	train	0
activate earthquake twitter	train	0
rare may earthquake	train	0
first earthquake felt year	train	0
decent earthquake change	train	0
experienced first earthquake like supposed happens	train	0
magnitude mi ca united state	train	0
felt first ever else	train	0
tr mp sending ca thought prayer major earthquake lot	train	0
ok feel earthquake	train	0
earthquake felt sneezing apologize nothing	train	0
little baby earthquake	train	0
opinion move people like fuckin earthquake	train	0
earthquake happened disrespectful	train	0
ok earthquake twitter go	train	0
felt rumble anyone else	train	0
baby first earthquake awake hour	train	0
come earthquake tweet	train	0
wtf house shake	train	0
felt like chair dropped floor texas girl never going get used	train	0
know hear earthquake feel	train	0
kivw amberalerts gaybeeeeeee alert literally turn phone fucking earthquake fcuking hate	train	0
first earthquake felt luna first	train	0
feel earthquake san francisco	train	0
mom forgot inside earthquake happening deeply troubled	train	0
cue earthquake tweet	train	0
ummm earthquake happened	train	0
shaking disrupting warrior game	train	0
holy crap felt first earthquake	train	0
another freaking give	train	0
jst may earthquake iwate ken oki	train	0
holy shit earthquake scared kid	train	0
tripping earthquake hayward	train	0
go w damn earthquake tweet	train	0
oh hi earthquake	train	0
umm earthquake felt	train	0
bro mini earthquake lol	train	0
relative chinese earthquake victim find hard forget picture	train	0
oh felt like san francisco	train	0
work earthquake dancing healing child moment downc	train	0
daaang whiskey bottle dance first time felt earthquake since moving	train	0
slow gentle earthquake el cerrito	train	0
small as bitch as earthquake	train	0
earthquake plane crashing apartment building lol hope plane	train	0
felt like maybe	train	0
reported user app earthquake network report radius km download app f	train	0
unsure earthquake upstairs neighbor	train	0
earthquake trippen omg spooked	train	0
hello anyone feel earthquake west oakland ezra crazy	train	0
another shaker danville abc	train	0
obligatory earthquake tweet	train	0
watch earthquake twitter time zone away	train	0
damn feel earthquake	train	0
ok sf people big earthquake	train	0
feel earthquake orrrrr	train	0
mom said earthquake came twitter	train	0
earthquake anybody else	train	0
nigga feel earthquake	train	0
aly raiann ok thinking damn earthquake hit	train	0
know earthquake much caffeine today	train	0
heart rate need cardio live country	train	0
hiccuped guinea pig acted like earthquake	train	0
magnitude earthquake km nnw gabbs nevada	train	0
felt earthquake first reaction better big one got watch nd half	train	0
know used twice	train	0
lol earthquake action oakland	train	0
yo earthquake listening test press first wow okay	train	0
jolting earthquake sf	train	0
ayyy time earthquake tweet	train	0
brief earthquake oakland ca	train	0
seriously earthquake thought seizing yaaay	train	0
earthquake neighbor running stair	train	0
breaking ground fracking induced earthquake	train	0
earthquake wtf lmao	train	0
ujuo shey drogo talkactif qween tata friendlysars pity boyfriend table co earthquake jus	train	0
anyone feel earthquake	train	0
dead as earthquake	train	0
bruh know life group full city folk right bible study earthquake	train	0
even magufuli uhuru gave mabatis earthquake know theory reciprocation work	train	0
anyone else feel earthquake	train	0
hi friend earthquake	train	0
nigga feel earthquake holy fk	train	0
act like feel saw dildo swaying shelf	train	0
earthquake occurred km ssw leilani estate hawaii utc	train	0
wow thought earthquake existence mind powerful ugh	train	0
felt earthquake board game shelf wobbled	train	0
missed earthquake thought kid lmao	train	0
ummm anyone else feel earthquake	train	0
anyone else feel earthquake	train	0
wow loud small earthquake	train	0
well guess finally experienced first lab earthquake way start week	train	0
anyone else bay feel earthquake	train	0
felt earthquake berkeley right	train	0
good morning friend	train	0
good shake strong enough knock anything shelf	train	0
even mother earth happy warrior win tonight	train	0
earthquake going heart	train	0
earthquake shook place make miss tornado warning every day half year	train	0
partner community shared first hand experience working ground post earthquake actionai	train	0
lnow felt earthquake house almost fell hill smh shit fallon wall like wtf	train	0
magnitude earthquake rattle east county cbs news san diego ca news station kfmb channel	train	0
uranus degree minute aries shift earth taurus	train	0
earthquake got fucked	train	0
mini san jose monday	train	0
bro trippin earthquake	train	0
earthquake body spazzing	train	0
nice lil earthquake solid size	train	0
baby first earthquake welcome sf kid	train	0
good grief guessing though	train	0
well earthquake cldnt ignore	train	0
anyone feel small earthquake japantown pac height	train	0
oh baby earthquake city	train	0
magnitude earthquake km nnw borrego spring ca	train	0
earthquake talk big as earthquake hit la even hit yet literally live fault	train	0
come earthquake twitter	train	0
earthquake yeah okay	train	0
uh think small earthquake	train	0
going lie felt big earthquake earlier	train	0
finally able join earthquake twitter	train	0
go earthquake tweet lol	train	0
sorry earthquake jbuenrostro fell	train	0
realdonaldtrump idiot suppose recall earthquake site shooting	train	0
earthquake km e entiat washington mon may pt	train	0
think felt earthquake	train	0
earthquake occurred near hawaii region hawaii utc	train	0
alrighty else felt earthquake	train	0
earthquake close kavos greece utc	train	0
kicked caused earthquake	train	0
mini earthquake sf	train	0
supsla yep earthquake twitter activate	train	0
pretty sure experienced first earthquake	train	0
earthquake occurred near island hawaii hawaii utc	train	0
dailycaller need get head seen anti trump would blame earthquake happ	train	0
incoming earthquake tweet	train	0
watching warrior game v san leandro earthquake happened hate earthquake	train	0
windsor earthquake felt	train	0
hello felt first san francisco earthquake waiting since moved omg	train	0
love earthquake twitter	train	0
glad appears okay san francisco make sure base covered sfgiantsfans	train	0
dish talking coronam say whoa earthquake look like	train	0
obligatory earthquake tweet	train	0
earthquake occurred near island hawaii hawaii utc	train	0
little earthquake sf definitely felt castro	train	0
know home feel earthquake	train	0
okay felt earthquake right	train	0
ummm either obese ghost walking house earthquake appreciate ghos	train	0
also tonight missed earthquake ok	train	0
pretty sure building shook bit	train	0
anyone else feel	train	0
minor earthquake strike san francisco giant game v cincinnati red	train	0
magnitude earthquake shake central oklahoma end time headline	train	0
oh hello earthquake	train	0
plugged earphone earthquake happens sign god	train	0
small earthquake san francisco going insane looked window everyone walki	train	0
eek quite rattle	train	0
work earthquake dancing healing child moment downc	train	0
earthquake occurred near iwate ken oki utc	train	0
bay area nice size earthquake	train	0
happy feel earthquake game lol would freaked	train	0
felt earthquake course jumped twitter see else reporting	train	0
earthquake around world may	train	0
earthquake occurred km ene leilani estate hawaii utc	train	0
oh tedious shit hated tidal wave earthquake something ex thick twat	train	0
either berkeley minor earthquake giant bumped whole house	train	0
oop felt earthquake	train	0
holy shit earthquake mainey	train	0
earthquake wind strong tonight	train	0
another earthquake felt san mateo quick intense	train	0
thereformedcrow nah going go earthquake	train	0
one felt earthquake	train	0
sandhyaabc feel earthquake minute ago downtown sf really shook apartment	train	0
cue everyone take twitter	train	0
beavis slob bought trailer home fell asleep waking earthquake	train	0
warrior game earthquake	train	0
venuslux hey lovely friend venus earthquake like	train	0
anyone east bay feel earthquake	train	0
since feel fair get another one tonight	train	0
also great fun thing twitter dot com brag lived bigger fk uuuuu	train	0
tripping earthquake oakland	train	0
another earthquake soon	train	0
oh nice fucking earthquake	train	0
everyone love earthquake twitter	train	0
welp saying due earthquake	train	0
earthquake ok bts twt	train	0
uhhh pretty sure earthquake right heck	train	0
want ong leave fantagio period say earthquake hide room pretend nothing h	train	0
felt earthquake like min	train	0
oh hate earthquake	train	0
usgs report norcal area km ese mammoth lake ca utc	train	0
cat looked looked back shrugged went back sleep	train	0
looking feed guess little sf earthquake	train	0
magnitude earthquake occurred mi ne trabuco canyon ca detail map	train	0
earthquake sf jumping yelling tv warrior game	train	0
either earthquake someone making ruckus next door	train	0
hoo boy slammer	train	0
dad blamed earthquake dog	train	0
fuck right sf final week earthquake time	train	0
lmao look earthquake felt	train	0
felt damn earthquake first time two year thought fr die	train	0
earthquake game little much honest	train	0
yoooo earthquake b	train	0
ricobaby always sitting floor earthquake like	train	0
hey berkeleyside earthquake kid something else	train	0
short sharp earthquake oakland	train	0
newearthquake earthquake km n visokoi island south georgia south sandwich island	train	0
yes sf earthquake	train	0
felt earthquake hope big one somewhere else	train	0
tf punk as earthquake	train	0
ooh long time see	train	0
place rather spend birthday seoc floor	train	0
earthquake occurred near island hawaii hawaii utc	train	0
either quite sharp earthquake someone drove house	train	0
well definitely earthquake	train	0
felt jolt feel	train	0
bruh think earthquake whole apt shook	train	0
hour great earthquake tenth part city fell earthquake sla	train	0
queue earthquake status	train	0
magnitude intensity may jst iwate ken oki n e depth km	train	0
yal felt earthquake	train	0
first earthquake new house live hill tangojuliet	train	0
sister looked like second actual earthquake came like coming lol	train	0
st time feelin earthquake breeze	train	0
