Tweets	partition	Topics
waterproof sorry ph army got jam	train	0
roxas comment viral photo frankly reflects people making comment job	train	0
latest number evacuation available family pack western visayas	train	0
typhoon must stop calling event like natural disaster say philippine un	train	0
thank following please help rebuild typhoon ravaged home	train	0
praying family blujays strong stay safe	train	0
agonising wait continues volunteer like jiferson ensuring people prepared	train	0
gandara bypass rd going catbalogan samar unpassable vehicle river overflowed waist deep	train	0
nice nd time spared super typhoon keep safe everyone	train	0
pm today p total aid provided area hit via	train	0
uhm welcome get hell par	train	0
class suspended today	train	0
stay safe everyone especially living laguna cavite batangas	train	0
advisory class mapua intramuros tomorrow dec per announcement gov manila	train	0
bagyong baldo everyday	train	0
forget pray always prepare always believe god always	train	0
graphic typhoon expected impact detail	train	0
japan provides p million emergency aid hagupit victim japan decided provide p million wor	train	0
philippine resident watching typhoon coming way	train	0
tropical storm ruby expected exit ph area responsibility wednesday evening	train	0
typhoon hagupit may try near repeat deadly super typhoon haiyan	train	0
video peek inside massive typhoon hagupit	train	0
one hardest thing today taking bath	train	0
equipment ground monitoring need people	train	0
evacuated family wait prepares typhoon	train	0
unisdr typhoon disaster risk reduction situation report	train	0
mn december food pack available dswd nroc amp field office	train	0
tt worldwide galang great	train	0
praying everyone safety f	train	0
several flight cancelled recently due right air passenger	train	0
miss family philippine typhoon glad everyone ok yes	train	0
corrected following province deemed critical area light possible landfall	train	0
typhoon hagupit evacuation step	train	0
expect km radius ty maintained course exit par	train	0
join facebook group member get share critical information	train	0
tropical storm ruby made th landfall laiya batangas pm	train	0
prayer must continue update typhoon hagupit batter philippine united methodist church	train	0
keep praying guy stay safe	train	0
let u pray safe	train	0
doh medicine supply worth p million prepositioned	train	0
relief philippine typhoon weakens dead hundred thousand filipino returned monday home	train	0
saying chance typhoon hagupit make landfall earlier via	train	0
let u pray philippine f	train	0
learned good thing typhoon hagupitdid live name du	train	0
bear witness laiya batangas expected landfall pm tonight	train	0
person evacuated camalig albay	train	0
new metop image utc today friday	train	0
red cross team helping affected typhoon philippine latest update	train	0
typhoon hagupit moving west northwest kph expected km east southeast guiuan eastern samar thursday eve	train	0
severe weather bulletin number fourteen tropical cyclone warning typhoon ruby hagupit issued	train	0
social medium come alive eve typhoon via via ar	train	0
crowdsourcing another word african proverb take village took village launch	train	0
typhoon weakened traversing sibuyan sea	train	0
corrected intense wind rain calbayog samar wind blowing roughly east towards sea	train	0
although weakened pagasa still warns strong wind rain flood landslide	train	0
million path typhoon help u save life philippine	train	0
haiyan like threat philippine	train	0
daylight brings terrifying view super typhoon aiming philippine	train	0
pls sign stand people philippine join u making big polluter pay	train	0
mt via p light moderate rain affecting portion	train	0
downgrade typhoon tropical storm storm radius also shrink public ad	train	0
updated list area class suspension	train	0
take care everyone god bless	train	0
typhoonyolanda made people heed early warning pre emptive evacuation northernpalawan	train	0
typhoon lash east philippine heavy rain typhoon hagupit make landfall philippine battering	train	0
may god bless philippine keep praying guy stay vigilant	train	0
hagupit super typhoon area deemed critical keep safe dry philippine	train	0
concern want volunteer coordinate contact clearing house system	train	0
philippine typhoon hagupit weakens	train	0
dead philippine typhoon weakens	train	0
staff standby respond amp emergency stock ready throughout philippine	train	0
thinking people approach nears staff medical	train	0
drizzle part city earlier back sunny weather	train	0
storm signal metro manila two hour make first landfall area list h	train	0
please pray w u philippine tonight typhoon make landfall tomorrow lord please hold hand amen	train	0
path cut central philippine via	train	0
help make dream come true sponsor child	train	0
monday december feast lady immaculate conception city dasmarinas	train	0
park aquino assure korean government also work support recovery work via	train	0
dilg sec roxas moving faster hit land dolores eastern samar pm saturday	train	0
largest peace time evacuation history typhoon strike east coast	train	0
slowly entering metro manila	train	0
typhoon begin agonizingly slow trek across philippine deadly flood likely	train	0
heard great damage done typhoon haiyan philippine hope everyone safe	train	0
ty intl name maintaining intensity kph movement wnw kph via	train	0
deped ph camarines norte class level suspended today december gov tallado	train	0
quite frustrating read typhoon hagupit especially philippine still recovering haiyan	train	0
based pagasa latest track lash central philippine day	train	0
make landfall laiya batangas heavy rain expected ncr nearby region	train	0
someone become muslim	train	0
ever god u understand accept believe way always best	train	0
shirlie bernabe alicante oic prc rizal chapter class level public amp	train	0
praying nation lord protect u typhoon jesus name	train	0
enough food k people three day typhoon	train	0
broken roadway fixed broken sea brace nm typhoon hagupit	train	0
area storm signal head toward masbate	train	0
super typhoon storm surge alert	train	0
viirs visible imagery super typhoon via rammb cira	train	0
electric post downed strong wind rizal ave extension abucay tacloban photo via	train	0
laguna province class level suspended monday dec	train	0
hit home flattened video	train	0
pagasa pm landfall tomorrow n mindoro felt tomorrow metro manila stronges	train	0
pic word jgh house aa	train	0
strong wind due caused tin sheet crash car tacloban city photo	train	0
pagasa repeated interaction land northeast monsoon helped weaken tropical depression via	train	0
aid group ass damage philippine typhoon hagupit abc news	train	0
dead evacuate slam philippine	train	0
respond amp typhoon know support matter people crisis	train	0
pagasa expected make landfall batangas tonight probably pm pm based kph movement	train	0
fyi million people one host said morn talking typhoon	train	0
guy update fb twitter web help	train	0
least dead typhoon batter philippine typhoon hagupit weakened tropical storm	train	0
time go home elna family quezon city	train	0
keep safe dry	train	0
online crisis response	train	0
photo dswd lead relief operation cebu international convention center	train	0
staff deployed area projected affected typhoon	train	0
relief amp recovery specialist ready support needed extra staff deployed tacloban	train	0
keep safe pray	train	0
mandaluyong mayor abalos announced suspension class tomorrow december level via twitter	train	0
samar e let u stay safe guy	train	0
seven foot crocodile stranded zamboanga	train	0
be magla landfall	train	0
god u faith please forget pray good night	train	0
class suspended tomorrow please stay safe pray affected	train	0
find evacuation shelter local area via google philippine	train	0
valte pnoy cancel korea trip focus action need taken light aftermath typhoon ruby	train	0
lashing rain strong wind hit philippine typhoon approach coast	train	0
smart sun say network operating normally area hit normalising samar amp biliran	train	0
philippine brace another powerful typhoon fox news	train	0
philippine typhoon hagupit weakens typhoon hagupit continues sweep across philippine despite	train	0
viirs imagery super via closeup storm center monster	train	0
reading news typhoon ruby getting scary praying philippine hope better prepared	train	0
pagasa confirms made landfall dolores p via	train	0
safety utmost concern stay tuned advisory	train	0
baby girl born midst baby ruby today	train	0
uff caught typhoon hagupit batter eastern philippine voice america voice americaty	train	0
philippine may need import tonne rice	train	0
ang bagal pagasa slows kph exit ph territory thursday	train	0
partial report released mdrrmc pm today approximately individual	train	0
filipino spirit relentless stronger pray	train	0
map showing tropical storm hagupit slowly churned across philippine	train	0
pray people philippine going typhoon ruby fd	train	0
public storm warning signal pm today	train	0
huge storm coming	train	0
google inbox invite website	train	0
class feu school tomorrow december th	train	0
forecaster chris perez announced downgraded tropical storm vi	train	0
letran bataan community relief affected ccd accepting	train	0
lope de vega northern samar need help	train	0
international news typhoon sweep across philippine via full story	train	0
emergency fund ready sweep ph affected area get priority	train	0
december solemnity immaculate conception blessed virgin mary http	train	0
san pablo city laguna state calamity	train	0
today thought go philippine brace typhoon	train	0
signal also antique iloilo rest cebu bohol dinagat island siargao island	train	0
hundred thousand evacuated philippine typhoon hagupit nears storm strongest hit c	train	0
pm signal still laguna nearby area wind rain expected next hour	train	0
powerful typhoon hagupit slam eastern philippine al jazeera america fox newspowerful typhoon hagupit	train	0
class upc ming typh mixed em tions	train	0
naglandfall na ang bagyo sa eastern samar stay safe everyone keep praying always alert	train	0
typhoon hagupit hit philippine evacuee express relief fear rep unete	train	0
downgraded tropical depression head toward vietnam	train	0
hope fruitloops philippine preparing typhoon stay safe	train	0
continues monitor assist govt required one asen community	train	0
full story waning make th landfall dead	train	0
preparation key lessening impact iom helped secure roof bunkhouses	train	0
pagasa tropical storm ruby expected make th landfall laiya batangas pm tonight	train	0
let u pray god supernatural hand wud move amp alter super typhoon ruby direction major destruction visa	train	0
solidarity sympathy need climate justice htt	train	0
valte bunkhouses designed withstand typhoon w kph stronger	train	0
feel strong gust wind already cavite	train	0
yellow rainfall advisory negro province bohol antique capiz iloilo guimaras southern cebu	train	0
search loved one google person finder text search lt space gt name send info	train	0
goodluck concerrt philippine though hope fan would still enjoy	train	0
philippine mark first anniversary typhoon haiyan	train	0
today located km east northeast borongan eastern samar	train	0
typhoon hagupit slam philippine	train	0
class suspension pm december	train	0
class tomorrow december monday suspended due per	train	0
full moon good people path	train	0
flee typhoon hagupit philippine bad memory revived	train	0
pagasa rain expected metro manila sunday night monday morning may raise storm signal	train	0
typhoon tear home disaster weary philippine daily star	train	0
quezon city class level suspended tomorrow december city admin aldrin cuna via	train	0
muntinlupa class tom december level private public school due jejemons control	train	0
pagasa metro manila expect strong wind light moderate rain tonight december may placed sig	train	0
cut power line southern luzon visayas	train	0
follow cnns typhoon tracker super typhoon nears philippine	train	0
please safe guy prayer people place hit typhoon ruby fff	train	0
still power san juan batangas road passable p worth damage pier say mayor manalo	train	0
typhoon approach philippine bbc news visit eastern city tacloban	train	0
prayer everyone facing typhoon hagupit please malupit	train	0
thought time update typhoon hagupit	train	0
silg mar roxas make landfall pm dolores eastern samar via	train	0
class suspension monday december please refresh page update	train	0
teco excuse today another squirrel lol	train	0
torrential flood water sorsogon typhoon ph	train	0
bed weather stay dry everyone	train	0
irene sunga description curly hair dimple right cheek tall fair complexion wearing eyeglass	train	0
strengthened level max sustained wind kph per latest jt	train	0
typhoon hammered philippine fight survival trfn via	train	0
service line open comment greeting typhoon aftermath update concern	train	0
guess house leyte really designed bitchy typhoon like	train	0
level sa laguna class tomorrow december	train	0
minute ago update electricity san jose tacloban city	train	0
updated travel advice advisory canadian philippine	train	0
basic expat training manual move philippine prepare plan arrive paradise help thi	train	0
class feu makati also suspended tomorrow december stay safe tam	train	0
catastrophic storm surge wind possible leyte samar take action protect life	train	0
storm signal update via sr	train	0
prayer best armor among trial	train	0
list area class suspension announced december amp	train	0
due hit filipino capital today twenty one people killed million affected far please co	train	0
call volunteer repacking good dswd nroc augment good prepositioned lgus	train	0
prayer philippine typhoon	train	0
fast fact typhoon grows stronger	train	0
people say dream better reality	train	0
philippine resident evacuating ahead typhoon hagupit earth change	train	0
relief agency prepare emergency response typhoon approach	train	0
god good time	train	0
extended doppler radar image cebu available think seeing eye image	train	0
hagupit weakens activist hype climate connection please misread headline suggesting th	train	0
tracking movement typhoon	train	0
public storm warning signal zambales pampanga tarlac bulacan rest quezon rest mindoro including romblon	train	0
class level mandaluyong city taguig city suspended tomorrow december	train	0
pagasa say strongest effect felt metro manila p tomorrow monday	train	0
prize journalism innovation journalist protecting iphone using pink ribbed condom	train	0
irish charity prepare response typhoon hagupit	train	0
typhoon hagupit nears philippine people philippine brace typhoon hagupit powerful storm expec	train	0
typhoon hagupit half million philippine resident flee storm surge	train	0
indirect pretty rainy ph might well	train	0
new time eua death toll typhoon hagupit rise philippine number killed th via j v	train	0
brother sister please pray philippine typhoon hagupit cross country today may god keep u safe	train	0
storm signal update	train	0
one largest peacetime evacuation ph history via	train	0
pls advised class lpu manila suspended dec announced mayor stay safe dry lycean	train	0
announcement class pcc suspended tomorrow december per msgr gerardo santos	train	0
pm list area class suspension announced due	train	0
ruby please let sleep tonight	train	0
camarines sur declared state calamity	train	0
stormy sky loom vulnerable coastal community calbayog	train	0
want something big country little way simply retweet thanks	train	0
dr master say category threatening philippine island hit haiyan	train	0
pray work everytime	train	0
batangas province december special non working day province via	train	0
samar preemptively declares state calamity buy relief good jennifer allegado	train	0
according u typhoon tracking service typhoon hagupit still probability hitting	train	0
year work saved life zero casualty today testimony post disasterprep work	train	0
cancelled flight due bad weather saturday december naia terminal manila cont	train	0
pm rough sea moderate strong wind almeria biliran	train	0
price tag climate change high thousand run ht	train	0
national regional local emergency hotlines area	train	0
typhoon sound look terrifying	train	0
praying everyone safety lord hear prayer	train	0
power outage mar roxas lgu briefing samar	train	0
hate fact people preparing due fear discipline	train	0
class still suspended tomorrow tuesday december stay safe dry nrmf	train	0
go next cnn meteorologist tom sater track path typhoon hagupit drenches phil	train	0
power went calbayog samar wind steady around kph gust	train	0
please guided keep safe everyone	train	0
typhoon lash philippine amid fear repeat last year devastation new	train	0
status municipality city including report effort	train	0
youngest volunteer int l convention center year old roi vincent baring	train	0
perfect ruby kamala royal palm residence	train	0
sumisipa paren c kahit papalayu na anyway life go move back work good morning	train	0
latest news typhoon go	train	0
evacuation isle wait storm hagupit hit	train	0
update pm dec center tropical storm ruby located km south southeast	train	0
typhoon ruby landfall expected early pm dolores eastern samar	train	0
conflicting statement project noah amp pagasa say eye yet made landfall km east dolore	train	0
haiyan survivor relive terror supertyphoon nears	train	0
aftermath tacloban ph time december	train	0
typhoon hagupit hit philippine video	train	0
god help u philippine f	train	0
ruby hagupit update province declared critical	train	0
keep praying safety every filipino god bigger	train	0
great see mark always know right place	train	0
class suspension tues dec pm landfall batangas	train	0
san ildefonso bulacan class preschool amp elementary suspended today december via	train	0
update today dec typhoon ruby located km north catbalogan sama	train	0
wow wind map showing cat super typhoon bearing philippine	train	0
thunderstorm center typhoon international name almost kilometer tall according nasa	train	0
skype ruining country	train	0
last year devastating prepares face	train	0
thought prayer go recon team place manilla today riding super aimed	train	0
harvest time atrio crib	train	0
preparedness work download checklist crucial item go bag	train	0
pm dec dswd delivered family food pack affected area see detail	train	0
praying typhoon continue weaken	train	0
metro manila local government suspended class tomorrow anticipation except manila cry	train	0
ahead super typhoon resident philippine rushed stock amp take cover	train	0
let u pray safety everyone live jesus heart forever fa	train	0
okay maybe whole world help philippine fucking douchebags corrupt fund	train	0
typhoon hagupit make landfall thrashing philippine settle day typhoon hagupit	train	0
two die storm lash philippine two people reportedly killed typhoon pounding philippin	train	0
pama public rely official report typhoon hagupit	train	0
rain shine hospital work	train	0
yet safe typhoon keep praying prepare	train	0
holy name jesus protect save u	train	0
praying lord protect u	train	0
addicted coffee float sleep mixed emotion	train	0
advisory class level suspended tomorrow tuesday december private amp public	train	0
philippine typhoon twitter list	train	0
nn orange rainfall warning raised metro manila calabarzon via	train	0
via pm located vicinity taysan batangas km south southeast tanauan b	train	0
update stranded due passenger vessel motor bancas rolling cargo via	train	0
palace ensures smooth flow operation visayas	train	0
sea starting get rough daanbantayan	train	0
pnoy slam alarmist medium report	train	0
yeah bed love sleep	train	0
p class level entire metro manila suspended tomorrow december	train	0
alert typhoon entered philippine area responsibility	train	0
typhoon hagupit death toll jump philippine samar island	train	0
foreigner help relief operation cicc sunday morning	train	0
wonderful news midst storm baby abandoned saved cebu	train	0
latest storm signal	train	0
cancelled flight due bad weather saturday december p mnl catarman p cont	train	0
good back today sending love praying kapamilyas strong sto	train	0
typhoon wind kph near center gustiness kph last spotted km east bo	train	0
rushing lifesaving supply hardest hit area help	train	0
death injury reported typhoon hagupit flood part philippine	train	0
typhoon slam philippine million flee powerful typhoon ploughed central philip	train	0
beware storm fury next time image typhoon zone philippine reminde	train	0
radio communication boost preparedness typhoon find	train	0
update finally eased eastern samar source report stopped raining	train	0
guy please safe	train	0
left right longitude almost exactly month apart	train	0
ashore near samar philippine approx utc storm surge mm rain kmh gust phil	train	0
night time philippine typhoon battering town kph kph wind typhoon	train	0
country move assist typhoon hit ph	train	0
ndrrmc confirmed flooded area quezon laguna marinduque assessed dpwh	train	0
huge typhoon coming philippine f please pray u fe	train	0
country brace super typhoon let u unite pray safety kababayans keypers drop h	train	0
filipino spirit stronger typhoon dei medina ht	train	0
guess hit area saturday sunday ok news	train	0
max wind kph expected make fifth landfall lubang bet	train	0
weakened tropical depression heading toward lubang island	train	0
yesterday phivolcs issued lahar advisory area near mayon amp bulusan volcano	train	0
breaking pagasa confirms made landfall dolores eastern samar pm	train	0
case power disruption repair generator first restoring power	train	0
powerful typhoon slam eastern philippine people flee safety still haunted massive death	train	0
strong rain heavy wind felt pm tonight metro manila	train	0
keep safe everyone f	train	0
work suspended gov agency provide basic health service disaster response	train	0
let u stay safe continue praying typhoon hit masbate	train	0
catch dswd sec amp wfp rep amp country director praveen agrawal interviewed cnn tonight pm amp p	train	0
hagupit super typhoon jtwc	train	0
update pm today dec typhoon ruby located km east borongan eastern samar n e via	train	0
wtf philippine cameron send help	train	0
trending philippine pm pht	train	0
scary another possible super typhoon heading philippine international name typhoon hagupit	train	0
unicef staff witnessed roof blown building loud bang noise	train	0
police told prepare hagupit	train	0
via pm today located km northwest masbate city masbate n e	train	0
ever wondered people evac centre health welfare amp youth volunteer action	train	0
know case ingat lahat maging palagi	train	0
typhoon flight bulletin december detail	train	0
keep safe everyone	train	0
anticipation typhoon ruby onslaught class suspended today december level province cavite	train	0
class level monday december tuesday december cavite due typhoon hagupit	train	0
lord keep philippine safe typhoon ruby f amen	train	0
signal masbate stay safe everyone	train	0
dear ruby typhoon super filipino cd fa	train	0
newborn baby girl abandoned lilo cebu via	train	0
god got back guy	train	0
class level office work suspended tom december due typhoon ruby safe sebastinians	train	0
pagasa update typhoon ruby weakened traversing sibuyan sea	train	0
yolanda strongest typhoon longest staying one tacloban vice mayor jerry yaokasin	train	0
pls fall hard stay long masyado n matagal ang pmmasyal mo	train	0
jtwc also say samar landfall wait metro manila	train	0
evacuation center tacloban cleaned evacuee went home photo via	train	0
typhoon hagupit bringing unique opportunity gospel philippine week	train	0
update pm today dec typhoon ruby located km northwest masbate city masbate n e	train	0
rain brought expected aid filling luzon dam still desired level ht	train	0
storm signal update pm signal metromanila lowered read	train	0
long weekend ahead	train	0
pm today located west philippine sea expected leave par early thurs morning	train	0
rain lashed part philippine saturday typhoon hagupit barreled toward coast	train	0
water treatment facility able treat k liter water p hour standby immediate operation h	train	0
according evacuee laiya first time evacuated due storm	train	0
update public storm warning signal per pagasa p weather bulletin	train	0
safe flight james boarding flight manila figure next step land	train	0
typhoon hagupit howl central philippine via	train	0
god hand typhoon make landfall philippine	train	0
happening press briefing	train	0
member phl air force assisted repacking good dswd nroc yesterday h	train	0
typhoon ruby make landfall please flood safety tip mind safe everyone	train	0
praying phillipines typhoon hagupit reach coast today	train	0
due hindi po tuloy ang christmas special sa araneta coliseum see picture detail	train	0
except overflow loom river pamatayan significant adverse event borongan go borongan update	train	0
nearest legazpi city tomorrow say	train	0
sending prayer major typhoon threatens island million feel impact	train	0
praying everyone safety	train	0
rainfall advisory weather system typhoon issued pm december expect	train	0
god bless philippine f	train	0
trending philippine pm pht congrats exo	train	0
metro manila may start feel effect tonight due size say pagasa forecaster aldczar aurelio	train	0
typhoon ruby expected leave ph area responsibility december tuesday night	train	0
typhoon ruby max wind kph near center amp gustiness kph	train	0
business tacloban reopened today restaurant amp supermarket	train	0
san juan class december level public private	train	0
slows excessive rainfall major concern could receive mm rain hr	train	0
trust lord heart	train	0
area sorsogon experience blackout loom	train	0
wall street journal typhoon batter philippine	train	0
typhoon hagiput topples tree amp power line sweep empty street philippine coast	train	0
good morning keep safe everyone let pray safety place amp country	train	0
super typhoon approaching philippine best wish dear friend foundation tacloban	train	0
know whether area list province critical approach philippine fore	train	0
stand ready assist citizen affected typhoon hagupit ruby information	train	0
let u pray go away soon keep safe everyone	train	0
visit profile read whole message thank	train	0
eyewitness typhoon haiyan philippine photograph guardian eyewitness series continue reading	train	0
typhoon slam philippine million fled ahead storm one world biggest evacuation via	train	0
better thousand time careful dead proverb	train	0
rd typhoon row hit philippine annual un climate talk	train	0
plan co lead working group accountability amp communication affected community region preparation f	train	0
super typhoon still cat strength still difference model	train	0
hagupit loses strength continues drench manila resident bicol region begin	train	0
came anticipated mass amp offered prayer kababayans currently along storm path	train	0
public storm warning signal december via	train	0
major damage philippine typhoon weakens	train	0
rainfall slow moving typhoon trigger severe flooding amp landslide	train	0
expected rainfall amount mm per hour heavy intense within kilometer diameter typhoon	train	0
tamang twitter sound trip aral mode	train	0
typhoon hagupit hit philippine one million affected international non government organization asks world	train	0
super typhoon ruby expected rain path	train	0
class work tomorrow december keep safe pray adamsonians	train	0
work govt office ncr region iv iv b suspended court region closed	train	0
long weekend haha kill xd	train	0
powerful typhoon slam eastern philippine	train	0
tracking typhoon barrel follow update ht	train	0
globe signal eastern samar	train	0
class paranaque remain suspended tomorrow december due per mayor edwin olivarez	train	0
storm surge advisory oras eastern samar	train	0
christmas gift last year say fatima palo leyte via	train	0
