Tweets	partition	Topics
missionary disgusting role nepal pouring sad di hour rise al sectarian feeling amp category hope	train	0
praying people nepal fc hoping find loved one missing	train	0
team continue work reach village closer epicentre amp across affected district	train	0
okhaldhunga sunsari bhojpur solukhumbu died far eastern part nepal according regional police	train	0
total tremor last hour minor crack found pashupatinath temple	train	0
important one man died police brutality died nepal earthquake	train	0
prayer thought everyone involved tragedy nepal	train	0
lost life may	train	0
gorkha soldier amp lakh retired gorkha regiment soldier	train	0
japan pledged donate nepal reconstruction relief	train	0
death toll reach pm monday nepal police say	train	0
people try free man rubble destroyed building magnitude earthquake nepal	train	0
gave huge pile clothes please whatever	train	0
donated via every hour easy donated yet	train	0
cnn magnitude earthquake slam nepal dead authority say	train	0
india assisted evacuation national frm country frm nepal via commrcial amp iaf aircraft h	train	0
mohammad would rain really heavily companion prophet would ask end world	train	0
take next enter promo code helpnepal contribute	train	0
thought prayer people nepal everyone affected today tragic event hold onto faith stay str	train	0
thought nepal many neighbor originally nepal easy way contribute relief effort ht	train	0
probably people know nepal earthquake school smh twitter ignore cuz n	train	0
one may help one locate amp find dear one guy	train	0
sewadar going nepal holi guidance st g	train	0
hour np na still looking survivor rubble tripureshwor	train	0
update reuters home ministry official say people died earthquake measuring magnitude struck	train	0
killing saving moral hypocrisy gideon levy	train	0
nepali family cr indian modi	train	0
resident kathmandu camped tarp fear aftershock	train	0
beautiful durbar square captured day ago shame	train	0
report foreign tourist turning aid worker trekking expedition converted humanitarian mission	train	0
devastating nepal earthquake charity relay story	train	0
global delivering aid way help	train	0
give missed call every missed call freecharge donate	train	0
u green beret join nepal earthquake relief	train	0
shaken core earthquake nepal sunday top story paper highlighting missing brit	train	0
zero value ticket provided needy ner zero value ticket need mr	train	0
could defining image story baby miracle rescue	train	0
chinese international search amp rescue team amp rescue dog help quake hit nepal photo via reuters	train	0
everybody become jesus christ scenario awaited one gohar shahi blessing humanity wanted	train	0
updated support humanitarian response nepal	train	0
amidst chaos please keep sharing story people found nepal hausla badhega aur kuch nahi toh	train	0
omg pakistan sent beef nepal missionary sent bible nepal monotheism suck	train	0
know devastating earthquake hit nepal please click link relief fund	train	0
seven tourist assam feared dead nepal seven tourist assam feared dead massive earth	train	0
nepal quake death toll continues rise fifty israeli still stranded terrorism	train	0
donate support victim nepal earthquake way help	train	0
major quake nepal	train	0
mlhs positioned pokahra helicopter sortie scheduled lukla dhading millanchi gorkha today	train	0
indian girl soccer team trapped kathmandu talked ji embassy organizing immediate evacu	train	0
earthquake update nepal quake death rise	train	0
wiltshire rescue team head site nepal earthquake expert volunteer rescuer wiltshire rescue organ	train	0
nepal stay brave stay strong	train	0
social medium pitch nepal quake aftermath	train	0
tragic thinking disaster mountain right	train	0
indian air force transport helicopter asset standby task given government	train	0
ajenews aftershock reported death toll nepal quake hit killed	train	0
honestly feel bad christian felt unsafe india shifting base nepal	train	0
music relief nepal	train	0
ficci socio economic development foundation sedf set special cell manage relief process	train	0
activates people affected	train	0
dead kathmandu lamjung epicentre initial report dead india dispatch additional doctor amp	train	0
death toll already passed due earthquake prayer victim	train	0
least killed nepal earthquake home ministry	train	0
credit taking operation social medium intensive rescue operation nepal	train	0
problem india helping nepal whatever reason douche actually douche still use	train	0
nepal quake china shuts everest season tibet	train	0
case need another tool find people gm	train	0
nepal earthquake meeting called modi pm first plane relief materia	train	0
seven ndrf team standby short notice airlifting rescue relief exemplary work nd	train	0
nepal architectural jewel destroyed many dozen historic temple landmark nepal kathm	train	0
member chinese rescue operation quake site nepal	train	0
new nepal earthquake death toll climb past many missing rolling report go world	train	0
learn story behind search rescue nepal help u meet goal	train	0
support population impacted recent earthquake nepal decided offer free call nepal th	train	0
rahul bhajan response nepal earthquake	train	0
avalanche buried part mt everest basecamp nepal quake white people reported dead nature bitch shem	train	0
casualty kashmiri reported far due earthquake nepal kashmiri shopkeeper tourist kathmandu	train	0
prayer folk nepal	train	0
event earthquake fear go nepal branded	train	0
campaign relief mterial dstrbution wl b strtd follwrs vry soon nepal hlp victms	train	0
pray nepal enrico barletta	train	0
explained earthquake expected future	train	0
two way join nepal earthquake relief effort computer	train	0
scary nepal amp part india look today morning earthquake	train	0
observer front page sunday april nepal quake kill spread terror everest	train	0
nepal earthquake via	train	0
truly tragedy nepal	train	0
helping nepali abroad aid family home dispatch via	train	0
briton caught nepal disaster	train	0
son found alive ok monk guru ok	train	0
dead dozen injured india nepal quake	train	0
chopper ferry injured nepal new mudslide hit village gorkha nepal ap helicopter cri lt full story	train	0
nepal quake bihar hospital paste bhukamp sticker injured remove exposed	train	0
stop curry bookstore go table henna hope fundraiser proceeds relief effort	train	0
mountaineer courage personified end come renuji like	train	0
oxfam comment laurelle keough gunjan jain	train	0
prediction time concern troll start telling african american stop complaining least n nepal	train	0
nepal quake survivor struggle shortage death toll top bo pledge m aid yet billion iran	train	0
spread word nepal earthquake fundraising event bank holiday mon th may pm free kid drop htt	train	0
earthquake nepal devastating please help rally relief effort	train	0
japanese team join rescue effort darbar square	train	0
poor nepal devastated natural disaster people community choosing destroy home	train	0
nepal earthquake village near nepal earthquake epicenter desperate de	train	0
dozen briton untraced nepal	train	0
one man swung action mere minute news spearheaded impressive rescue	train	0
yes thank stefan account climber climb year	train	0
mea open hour control room query regarding tragic number	train	0
student center week donate shirt individual nepal go help	train	0
death toll casuallties kathmandu valley	train	0
breaking say kathmandu region hit magnitude aftershock	train	0
people line water distribution mil urgently need water sanitation health service	train	0
contribute food water medicine shelter sanitation basic relief material needed ht	train	0
see india rescue operation village affected nepal deadly earthquake	train	0
nepal quake survivor drank urine trapped hour nepal quake survivor drank urine trapped rubble hour	train	0
nepal desperate supply death toll soar past shelter fuel food medicine power news worke	train	0
donating gabbar back earnings nepal call akshay click gt	train	0
lucky lucky alive please send nothing prayer people nepal	train	0
hr nepal quake much tragedy sad camp fairly safe stuck rescue contin	train	0
away gaze camera worker yeoman service providing relief material quake hit	train	0
r swayamsewaks heading nepal road assist rescue relief operation great salute everyone	train	0
sister left pokhara wednesday kathmandu please help u find	train	0
google reduced cost call nepal min min help loved one connect	train	0
different school thought	train	0
vadodara gujarat student express solidarity nepal offer prayer victim	train	0
confirmed killed avalanche hit mount everest base camp mountain worst ever disaster	train	0
praying stay strong give bfb	train	0
situation nepal really bad prayer f	train	0
tell shit time nepal door door salesman	train	0
look serene thought still people affected	train	0
wait devastating earthquake nepal estimated dead least cnn know important	train	0
mobile hospital food doctor sent nepal guidance guruji	train	0
ndrf excellent job nepal kudos	train	0
earth quake nepal please	train	0
quick access useful data designed unprecedented humanitarian world	train	0
gift giver team packing first team leave pm tomorrow ml	train	0
save child staff worked hard deliver aid day active response	train	0
time lose global response nepal quake gear time lose global response nepal earthquake	train	0
power outage nepal hack charge mobile phone etc without electricity disaster survival hack p	train	0
bjprajnathsingh ndrf rescued individual recovered dead body evacuated people nepal	train	0
oh allah please guide people nepal time need please make dua amp spread hash tag	train	0
israeli plane carrying advance search amp rescue team took nepal earlier morning	train	0
deadly earthquake nepal	train	0
queen shocked appalling loss life amp sends prayer victim buckingham palace	train	0
death toll rise past rescuer continue search survivor	train	0
j open letter medium nepal earthquake yes set basel	train	0
hundred die many trapped nepal earthquake	train	0
fresh tremor magnitude felt nepal india people rush home	train	0
body recovered equal number said injured	train	0
nepal tragedy united world middle east war dividing world	train	0
pastor kenneth team arrives nepal meeting local host pastor rongong gopal	train	0
easy get caught bubble shit happening nepal baltimore way important tha	train	0
islamic invader used throw slaughtered cow water source rajput used die thirsty war pak doe	train	0
join red cross find thousand missing nepal quake	train	0
inspired donating week winning victim nepal earthquake	train	0
indian base force w amazing iaf amazing helpful modi rock indian evacuated nepal	train	0
c j carrying stranded indian landed palam short ago	train	0
help victim magnitude earthquake rocked nepal devastating force saturday killing	train	0
sending member fire team tomorrow	train	0
base camp sherpa running mountain even stopping lobouche	train	0
recovered still missing furthermore isi killing people every day yesterday saw photograph	train	0
cooking amid ruin	train	0
great news whatcom trekker nepal reported safe	train	0
historical dharahara tower built prime minister bhimsen thapa collapsed due	train	0
landed hr long flight indonesia sorry know massive earthquake eastern state	train	0
mainstream news r covering mostly kathmandu badly needed update rural village	train	0
like share facebook fan page thanks amazon shopping supported	train	0
nearly reported dead far earth quake toll expected rise	train	0
aerial footage nepal reveals earthquake devastation	train	0
devastating amount death nepal due earthquake	train	0
please pray nepal f	train	0
please share text earthquake donate relief effort nepal	train	0
least confirmed dead happened bad time day people werein building school amp work	train	0
praying everyone nepal	train	0
struggle reach village death toll hit	train	0
jst got pic kunal deshmukh airport trying board iaf flight kathmandu evening http	train	0
florida state expert available comment nepal earthquake magnitude earthquake hit nepal ab	train	0
quality source supporting relief effort	train	0
school educational institution shall remain closed five day affected district information minister	train	0
wish bad dream wake tomorrow worry college assignment	train	0
nepal hindu buddhist country gospel year praying people turn jesus	train	0
nepal earthquake trigger everest avalanche climber risk time india	train	0
uk aid leaf nepal raf plane raf flight carrying uk aid british army gurkha flying nepa	train	0
friend donate fund anywhere else except ngo using fund anti national activiti	train	0
road becoming operational bus organized b w kathmandu gorakhpur raxaul	train	0
ram baran yadav nepal deeply distressed loss life amp property due earthqua	train	0
heartbreaking see devastation nepal	train	0
handful people believe religion god adopt divine love greater majority people e	train	0
boy found alive rubble kathmandu five day nepal earthquake	train	0
uk tour operator confirms one client dead via	train	0
bollywood bark amp gaza word victim bloody hypocrite	train	0
new information service launch h	train	0
report show destruction including epicentre amp	train	0
stef sophie steffens found village	train	0
ten thousand people camped fearful going back home case another earthquake	train	0
mil people area affected widespread damage amp destruction infrastructure feared http	train	0
condolence amp victim	train	0
always wondered air force keep big bulky plane till saw indian air force	train	0
donated thru help nepalese child affected	train	0
arrival stranded indian kathmandu palam c iaf wee hour	train	0
k people died nepal omg heart break	train	0
nepal army guiding iaf location rescue relief operation story pic	train	0
breaking earthquake epicenter nepal fresh tremor felt across ncr north india well	train	0
nawaz sharif call pm modi appreciates india rescue effort nepal	train	0
amazing woman tell lost everything earthquake offer lunch humbling h	train	0
pashupatinath temple holiest hindu pilgrimage destination nepal world heritage site ad ad http	train	0
photograph devastating earthquake wipe important monument nepal	train	0
survived drinking muddy water say man rescued hour	train	0
chpsre chpsre rtlastquake achyutluitel causalties kathmandu bhaktapur everest avalanche sunsari	train	0
want help vouch good work nepal local go nepali	train	0
time like church must lead way nepal earthquake relief appeal	train	0
proud alpha rho chapter sigma pi able donate today relief effort	train	0
u provide additional million response amp recovery effort	train	0
nepal earthquake pile body lost world	train	0
live least killed injured earthquake india	train	0
nepal prime minister sushil koirala say number killed could reach	train	0
thought prayer go lost life much recover result earthquake	train	0
world something tangible people nepal earthquake kill least	train	0
please pray nepal something lot people need actual help right thanks	train	0
going sakhu tomo know need help relief big truck need tent water blanket help	train	0
gain physical comfort luxurious indulgence time really feel spiritually depressed	train	0
heartbreaking seeing picture recognising every place	train	0
nepal earthquake india first c j superhercules rescue aircraft land nepal	train	0
reached finally lot indian stranded airport	train	0
collection held friday earthquake nepal appeal would like buy emergency box cost	train	0
proud exemplary work mea team immediate efficient intervention	train	0
indian government sending aid	train	0
prayed life ended	train	0
donate nepal india seed ngo providing humanitarian assistance earthquake victim	train	0
birthday tomorrow people nepal need gift please read donate	train	0
u deploying team disaster response expert providing initial million disaster relief assi	train	0
beautiful child met nepal praying safety	train	0
mother survives hr rubble building barely scratch	train	0
korea raise travel advisory quake hit nepal	train	0
please pray humanity amp people died amp injured eartquake india amp nepal may god protect bless human being amp humanity	train	0
please help u find nina stechmann leonie elsner german	train	0
abki baar fenku sarkar two untruth propagated modi govt india host olympics amp r sent k people nepal unmasked	train	0
india rescue people nepal death toll nepal struck worst earthquake ye	train	0
rain stopped star visible calm c dog bark jet flying kathmandu sleeping hour trauma hope	train	0
pmi together foreign ministry evacuate indonesian citizen nepal	train	0
visit donate towards frd leaving nepal day	train	0
whatever pause hashtag pray nepal baltimore stop actually pray	train	0
think israel nepal aid hasbara missing critical fact israel care	train	0
video quake survivor pulled apartment many remote area nepal still waiting assistance follo	train	0
heartfelt prayer support healing love sent nepal	train	0
nepal earthquake response amp urgently need help donate save life	train	0
heart go nation nepal may find strength support within overcome tragedy	train	0
nepal seek help death toll seen rising devastating quake kathmandu reuters nepal urged country	train	0
affected personally disaster truly realize harm caused thankful friend alright	train	0
great see international nepalese team working tirelessly local movement response	train	0
uk government giving help response nepal earthquake killed people	train	0
help donate fundraise get company involved	train	0
iaf army rescue effort nepal	train	0
nation stand nepal indian	train	0
horrible situation nepal god help pita ji really need simpathy	train	0
horrid see destruction nepal heritage building amitabh bachchan amitabh bachchan mourned lo	train	0
factoid udupi bhats main priest pashupathinath temple yr yetchuri commie frnds nepal wanted end hindu	train	0
sign petition ask bank waive transfer fee	train	0
new york timesnepal terrorized aftershock stymie relief effortsnew york timeskatmandu nepal grow	train	0
tourist gujarat stranded nepal kin contact control room gandhinagar	train	0
death toll soar quake aid need acute nepal capital village via	train	0
delhi kochi impact nepal earthquake across india	train	0
daily brief sex marriage protest lost	train	0
quake bad enough warns serious landslide risk	train	0
avalanche sweep everest base camp killing injuring avalanche triggered nepal massive earthquake	train	0
help make difference people nepal	train	0
nepal earthquake everest cleared dozen briton still missing	train	0
kudos olympic champ gave k u nepal relief effort given lot money year	train	0
prayer go people lost loved one home due earthquake stand yo	train	0
time reinforce rltns nepal stand side let u use exprince kashmir yemen utrkhnd go	train	0
closed contest due massive earthquake nepal india pray well affecte	train	0
aftershock mean people still sleeping outdoors rain predicted next three day	train	0
shiv sena mp give month salary relief fund	train	0
donate online help child nepal donation channel h	train	0
follow update website amp donate medical disaster response camp	train	0
raffle ticket sold win vespa proceeds going	train	0
nepal earthquake see india rescue operation quake devastated nepal news	train	0
anyway post pic someone may find nepal daughter living md	train	0
hr control room mea nepal thanks india assistance	train	0
quake devastated nepal join u supporting providing immediate medical care food amp water text	train	0
real time india sad bangladesh ball	train	0
thought prayer go affected nepal donate something help	train	0
lamp public light electric pole solar crucial role disaster	train	0
nepal earthquake hamilton ross prince describes bleak recovery work	train	0
nepal earthquake death toll exceeds rolling report rolling coverage development himalayan nation	train	0
huh guess christian mission nepal protect himlayan location	train	0
mea open hour control room query regarding tragic number	train	0
iaf helicopter effort cumulative task achieved people evacuated	train	0
may allah help nepal grant strength lost loved one amp give patience	train	0
santa barbara search dog handler headed nepal	train	0
one way help appeal fund help survivor donate	train	0
nepalese dig bare hand earthquake survivor rescuer dug bare hand body piled nepal today	train	0
unbelievable happened nepal thinking lost family friend	train	0
evacuates surrogate baby nepal leaf mother behind fff	train	0
ya allah make easy difficulty time	train	0
nepal many dead pain	train	0
matter israel always protect citizen	train	0
pray nepal team himalayan hardware prayer om mani padme hum	train	0
state helplines gana andhra pradesh ndma	train	0
fplease pray amp help affected please take moment amp pray hope	train	0
full truckload relief material despatched chhatri ganv dadhing nepal lion club birganj area	train	0
new print available flower nepal xusca sole	train	0
story pakistan sends beef masala aid quake hit nepal	train	0
please support appeal	train	0
going world chile nepal	train	0
sir guy contact number nepal	train	0
nepal declares state emergency death toll magnitude earthquake nears via	train	0
nepal quake michelle yeoh husband jean todt among stranded	train	0
survivor drank urine trapped hour	train	0
report cm death toll may climb baburam bhattarai frmr nepal pm	train	0
much interested nepal fucking baltimore	train	0
rfi khmer radio nepal earthquake day via	train	0
respect day dead even wounded respect	train	0
thought prayer everyone affected list organization http	train	0
satellite phone sent nepal communication	train	0
heartfelt condolence nepali family affected earthquake	train	0
ground responding affected help u help	train	0
star india join hand mobilise relief nepal amp northern india click donate	train	0
earthquake devastates nepal killing help relief effort	train	0
interamericana adventist church nepal appeal urgent help president seventh day	train	0
side fucked shame innocent people nepal truly need help compete idiot	train	0
india defence ministry tweet picture aid operation help victim nepal earthquake	train	0
may god bless nepal n save soul strugglin life n may one lost life ri	train	0
girish karnad spotted nepal beef masala meal	train	0
prayer nepal help comed	train	0
thanks mam quick action nepal proud mea isse pehle india ne itni jaldi rahat karya nahi kiya hai	train	0
need help nepal	train	0
thank god dearest friend family friend nepal safe good let u pray	train	0
photo aftermath nepal deadly earthquake	train	0
mo kirren rijiju say prime minister personally monitoring top relief operation amp taking min min	train	0
mom feeding child open ground	train	0
least killed quake strike nepal sparking tremor across asia	train	0
buddhist prayer dark time one prayer today praying f	train	0
poetic tribute read	train	0
frantic search nepal quake survivor toll top	train	0
nepal earthquake authority struggle cope despite international aid effort	train	0
good friend donating revenue today earthquake relief nepal go get ahi burger	train	0
feel like nepal part nation beautiful nation beautiful people	train	0
somebody suggest group charity help u trying help much abroad	train	0
prayer tibetan nepalese died affected terrible earthquake nepal	train	0
many kathmandu iconic building lost earthquake rocked nepal	train	0
helping rescued person deboard air force station palam new delhi	train	0
israeli turn facebook search loved one nepal quake	train	0
fm announces donation	train	0
nepal earthquake drone footage give bird eye view destruction wall street journal blog	train	0
another useful help people affected	train	0
planning respond initial phase w first aid sleeping mat blanket shelter pro	train	0
indian pm narendra modi speaks nepal pm sushil koirala offer assistance quake india army air force st	train	0
praying people affected picture really catastrophic	train	0
photo album medical assistance begin first humanitarian mission aircraft landed	train	0
hello dear brother sister friend pray nepal	train	0
salute chief grt step victim	train	0
earthquake km nne nagarkot nepal	train	0
pm modi amp hm rajnath singh called u expressed concern offered u aid possible upadhyay nepal ambas	train	0
devastating see continued aftermath simple thing make difference whether small donation	train	0
many still missing toll nepal earthquake top la time	train	0
may god give nepal people strength power fight condition c	train	0
reading people nepal sad	train	0
heart break w rising death toll please help help child family affected	train	0
two pulled rubble five day nepal quake	train	0
raising money victim nepal earthquake member tom lovejoy everesting tumble htt	train	0
oh man nepal earthquake feel like deja vu day tomorrow	train	0
heart go thousand mourning nepal around world life fragile love one love	train	0
lucknow government sends truck carrying relief material affected	train	0
watching map improve team editing nepal live via	train	0
guy know bank account best way spend text give nepal	train	0
decided coming day bsnl call nepal charged local rate ravi shankar prasad nepal	train	0
announced providing additional million response recovery effort	train	0
many himalayan village like	train	0
people maharashtra stranded nepal safe maharashtra cm devendra fadnavis pti	train	0
proud post post yemen nepal serving risk life	train	0
latest nepal quake death toll country gmt	train	0
death toll top according nepal national emergency operation center	train	0
nepalese home ministry say quake death toll reached	train	0
today earthquake nepal deepest condolence go family victim nepal india amp banglad	train	0
guise rebuilding nepal china plan colonize india expense	train	0
pm netanyahu sent letter nepalese pm koirala saying israel pained disaster befallen	train	0
britain play leading role nepal aid humanitarian operation say cobra chair	train	0
mo dr jitendra singh doctor profession arranged send free insulin diabetes patient among earthquake vi	train	0
know like giving away money nepal need help donate today	train	0
storey house sitapaila	train	0
thought prayer going people nepal f	train	0
donated help nepal get clean water anything help	train	0
extraordinary video turkish tourist	train	0
first pic actionaid team nepal start responding	train	0
quake aftershock magnitude hit nepal usgs kathmandu afp magnitude aftershock struck earthquake	train	0
serious logistical problem ineffectiveness government dirty politics c k lal next	train	0
believe earthquake happen naturally mother nature provoked avoid	train	0
sending disaster assistance response team	train	0
make free call nepal devastating earthqu	train	0
cousin sent picture entire bhaktpur durbar square	train	0
lighting candle tonight please take little time daily	train	0
dispatch four c plane carrying bed field hospital medical team amp r relief supply ht	train	0
mark raising fund amp would love support spreading th	train	0
scene bhaktapur right	train	0
missing newry earthquake man alive county man reported missing nepal earthquake alive	train	0
kathmandu vulnerable area far house collapsed	train	0
people nepal need help donate today send desperately needed medical supply	train	0
uk give help nepal victim uk government giving help affected nepal earthq	train	0
proud goverment armed force air force n n evryone helping people affected effort	train	0
launched appeal get lifesaving aid child amp family affected	train	0
kathmandu edge deadly quake ravage nepal	train	0
across today broadcasting crisis appeal nepal make donation online	train	0
box mineral water bottle available anyone need please call ktm valley	train	0
prediction aftershock nepal relative birgunj border bihar	train	0
hour rishi khanal pulled alive underneath fallen floor http	train	0
devastating hear happened nepal prayer go affected earthquake amp may many rest peace	train	0
update indian army say body found buried part	train	0
say caught happening baltimore failing recognize happening nepal	train	0
tiny baby nepal miraculously rescued rubble survived earthquake via	train	0
thinking photo taken trip sad think beautiful square patan	train	0
road damaged nepal took cnn crew two hour go mile major challenge rescue aid	train	0
powerful quake kill nearly people nepal toll expected rise	train	0
nepal israel evacuates surrogate baby leaf mother behind gay israeli couple rent indian womb baby	train	0
nepal vulnerable quake magnitude nepal earthquake occurred one mo	train	0
breaking due problem landing kathmandu nepal rescue team delayed israel another	train	0
earthquake soooo funny nepal quake reveals mean girl social medium avatar sitting cab mumbai	train	0
country int l team people k dog supporting search effort	train	0
flight w kathmandu delhi landed delhi operation kathmandu continue per sche	train	0
pray nepal f	train	0
nepalese pick piece devastating quake	train	0
worried loved one nepal app could help wake devastating earthquake nepal	train	0
update field real concern sanitation aid reached yet everyone together	train	0
great show unity stand together vigil victim	train	0
airtel made call nepal free hour hr today	train	0
riot police battle contain crowd trying leave kathmandu	train	0
rescuer nepal pulled man wreckage building stuck hour quake hit saturday	train	0
highly grateful leading front helping nepali people thank	train	0
urgent online support needed skill necessary spread word	train	0
baltimore verge erupting violence hundred dead nepal course wall wall cover	train	0
family stucked tato paani nepal name aditya bhargava sanjay bhargava mobi	train	0
rescuer still work kathmandu sunset rescuer still work kathman via	train	0
video survived eating butter year old boy rescued rubble nepal earthquake say	train	0
mobile make calling amp texting nepal free waif bill aid earthquake relief effort	train	0
people found dead devastating magnitude earthquake hit nepal	train	0
phil mission help nepal quake victim	train	0
send small donation support disaster recovery tell friend match donation today	train	0
member fam unreachable pls share condition contact near chitwan trying reach famil	train	0
top google executive killed nepal quake foreign tourist missing news	train	0
nepal earthquake baltimore riot kid asking stephen hawking one direction news today overwhelmingly sad	train	0
amazing story survival rescuer find baby buried rubble nepal hr alive	train	0
prime minister addressed country st time since earthquake saturday concrete plan lot referen	train	0
lesson ratio helpful overwhelming coordinated fragmented tech approach relief	train	0
learn miin sec	train	0
nepal earthquake nepal earthquake death toll nears update england gbr wat	train	0
nepal need help personally involved trust completely please donate	train	0
large number indian local rescued operation maitri stepped	train	0
usaid activated urban search amp rescue team deploy w dart help	train	0
search someone missing text name	train	0
preparing big fantastic role seek help rescue	train	0
foreign office tell briton stranded nepal follow local authority advice following earthquake left	train	0
cnn earthquake slam nepal devastating loss people history	train	0
rain stop rescue operation resume	train	0
process finding information working reach affected home amp nepal	train	0
india sent ton relief material team doctor ndrf jcbs food water medicine nepal	train	0
way give nepal earthquake relief	train	0
anyone bisleri coke pepsi beverage company organise send bottled water nepal paani cr	train	0
u deploys new military asset nepal death toll earthquake grows world socialist web site	train	0
heard rumour donating st day collection victim cont	train	0
team wizcraft prayer amp love go affected hope speedy recovery	train	0
nature reacts feel hugeness beast prayer nepal may god shower grace may	train	0
well documented risk relief worker affected population aftermath natural disaster like	train	0
thousand volunteer scour satellite image nepal earthquake people volunteered examine square k	train	0
thai medical student reported back nepal anyone know update please contact thanks	train	0
emma moment silent thought nepal today	train	0
nepal earthquake death toll climb massive rescue effort hindustan time hindustan time	train	0
empirical law based past earthquake sequence would predict largest aftershock nepal quake magnitude today event	train	0
let u help poor people nepal contribute least make concerted effort least buy nepalese hashish	train	0
evacuee return road nepal coordination mea ssb district admn amp custom man land	train	0
