Tweets	partition	Topics
praying affected earthquake tsunami chile	train	0
update tsunami warning cancelled chile peru	train	0
even imagine middle magnitude earthquake	train	0
follower please pray	train	0
eleazar blanco pueblo libre	train	0
someone dying dehydration give water pray yep point making	train	0
los reyes han regresado elf de chile presente	train	0
may god continue	train	0
going comment seems matter say someone crap say ill pray n donate affected though	train	0
official immediate threat tsunami along coast found major quake near chile	train	0
earthquake land chile one may worst yet news coming	train	0
earthquake km wsw iquique chile apr epicenter ago depth km	train	0
make world difference affected people circumstance said one ever	train	0
thank much sofie xoxo	train	0
chile lift tsunami alert magnitude quake chile lifted evacuation order coastal area	train	0
might die earthquake chile amp alined amp might tsunami amp shock bff stfu	train	0
powerful earthquake strike chile trigger tsunami cnn cnnpowerful earthquake strike	train	0
tsunami warning discontinued except chile peru	train	0
offshore tarapaca chile	train	0
ghost whisperer ncis	train	0
hope fine stay strong	train	0
omg absolutely love lijnofujnpdknle lt	train	0
another earthquake chile time tsunami warning chile peru end	train	0
latest tremor revised upward prelim	train	0
lesson learn nepali	train	0
sending love heart prayer hope thought energy chile please safe ok	train	0
video tsunami alert apartment building	train	0
omg news scared like omfg pretty scared	train	0
earthquake hit north chile	train	0
saw jype boy good performance japan countdown n thanks god also pray chile good recover earthq	train	0
powerful aftershock hit chile sparking renewed tsunami alert iquique chile powerful magnitude afte	train	0
update chilean navy say cancelled tsunami alert chile coastline following magnitude earthquake abcnews	train	0
looting reported northern chile city iquique massive chilean quake call social medium police help	train	0
lie marina amd diamond follow follow	train	0
chile recently hit one two powerful earthquake back back	train	0
update iquique governor dead injured following earthquake far	train	0
chile earthquake five dead tsunami hit northern coast sydney morning herald sydney morning heraldchile e	train	0
death roll rising chile earthquake tsunami disaster declared	train	0
magnitude quake spark along america pacific coast massive magnitude	train	0
resident iquique spend night street second major quake hit region many day	train	0
report fire looting quake	train	0
chile feel impact let u know story	train	0
breaking large earthquake strike northern chile seismologist	train	0
powerful magnitude aftershock strike chile day massive earthquake hit area	train	0
powerful chile earthquake leaf astronomy observatory unscathed massive earthquake struck chile	train	0
anfgf chile rocked massive earthquake	train	0
earthquake hit north chile triggering tsunami warning	train	0
oh still find fucking guitar hero game	train	0
going pray professor know took strength laugh said felt earthquake chile	train	0
thought amp prayer go people chile god bless pray lt	train	0
vinculaciones killed earthquake northern chile unete	train	0
sending good thought prayer everyone affected magnitude earthquake chile stay strong	train	0
powerful earthquake trigger tsunami coast chile	train	0
leave animal please	train	0
deadly earthquake chile spark tsunami advisory overnight	train	0
dead seriously injured massive earthquake strike coast chile authority confirm	train	0
u earthquake today aftershock rattle chile military keep order post earthquake today	train	0
second big quake strike team area report aftershock far	train	0
use code surfchck save ordering fleurop com	train	0
ready follow please	train	0
next isopp meeting announcement isopp isopp	train	0
chile quake tsunami may reach japan thursday	train	0
peeko wingull massive upgraded number earthquake struck chile hour ago please	train	0
lord shock follow news earthquake chile devastating damage property life please guide	train	0
maximum height ft reported pisagua chile pm edt forecast tsunami propagation noaa htt	train	0
chile tsunami warning please pray	train	0
downtown iquique chile quake	train	0
earthquake wed apr cdt near km n iquique chile	train	0
tsunami wave foot reported chile coast quake pacific tsunami warning center say via	train	0
powerful magnitude earthquake rocked northern chile hour tremor killed six people	train	0
new post quake moderate tsunami hit chile	train	0
expect aftershock one mag main shock big event eg	train	0
estudiando ando ando molestar home sweet home	train	0
horn dawn jim reitz via	train	0
sending prayer love light people chile	train	0
new morning least people dead massive quake	train	0
pacific wide tsunami chilean aftershock listed chile amp peru warning update	train	0
good morning room latest update earthquake chile afghan election	train	0
issued peru well according	train	0
mt noaa tsunami forecast map	train	0
chile rocked powerful earthquake	train	0
love hair muuch preicous bby lion	train	0
travel time estimation shown dmrs occurence utc apr	train	0
massive earthquake chile enough miley cyrus dog died way important	train	0
se transforma en trending topic mundial tras el richter	train	0
saw news chile hope everyone fine safe	train	0
chilean interior minister say tsunami alert chile coastline place least hour mag qua	train	0
thank much chilean	train	0
chile lift tsunami warning quake kill	train	0
cc san miguel lima w others	train	0
kudos whoever built restaurant saved lot people life quake	train	0
visualizing spread chile tsunami john metcalfe atlantic city	train	0
sending support people prayer also donate	train	0
allah please protect safe	train	0
earthquake tue apr gmt near km w iquique chile	train	0
dead following major magnitude earthquake chile damage assessed daybreak come	train	0
tu happy birthday importa	train	0
world chile cancel tsunami warning magnitude quake kill six post	train	0
another big aftershock chile northern coast tsunami alert issued nd big quake two day	train	0
km w iquique chile	train	0
stalk amazing follow trick	train	0
breaking armed force dispatched prisoner reportedly escape iquique prison quake minister	train	0
camino lurin probando la trucker	train	0
chile travel news another quake strike offshore tarapaca	train	0
cost power paid pain casualty never regret	train	0
breaking earthquake magnitude registered close iquique chile usgs report	train	0
quake aftermath video building cracked car smashed boat washed	train	0
chile earthquake print valparaiso chile earthquake ruin destruction damage disaster original halftone p	train	0
massive read causing widespread warning prayer continent country	train	0
tsunami wave hit japan chile quake daily news amp analysis irish independen check	train	0
good idea one went go actually help	train	0
earthquake km wnw iquique chile	train	0
magnitude earthquake hit chile tsunami warning issued chile peru ecuador let u pray http	train	0
earthquake chile allowed woman inmate escape prison crazy woman roaming street	train	0
new blog teen respond chile earthquake using world vision training	train	0
take care everyone good bam praying good news tomorrow hopefully	train	0
powerful earthquake rock northern chile say official santiago april powerful earthquake measur	train	0
mi barrio explosion lourdes	train	0
yup greatest country earth	train	0
chile badly hit magnitude earthquake invite everyone prayer	train	0
million flee home chile coast earthquake trigger tsunami alert exodus claim	train	0
save child team latin america sending status report following determining next step situation develops	train	0
people moving open	train	0
gloria vanderbilt kaley cuoco chile earthquake gloria vanderbilt kaley cuoco chile earthquake april	train	0
seismologist say massive hit chile yesterday big one	train	0
authority lifted warning magnitude struck	train	0
gempa r chile caused tsunami warning japan indonesia	train	0
disaster risk reduction work strict building code saved life home powerful chile earthquake	train	0
chile earthquake classroom seismometer	train	0
massive magnitude earthquake struck coast chile last night killing six spoke resident	train	0
pray chile oren por chile	train	0
chile awful pray	train	0
chile earthquake bold new product dairy queen lmaooooo	train	0
thought everyone chile affected earthquake x	train	0
found use code tech save ordering inkjets com chile	train	0
breaking news chile chile cancel tsunami warning nicoleewayne hd	train	0
area prone earthquake authority overly cautious coast	train	0
god protect chile god always help chile amen	train	0
another earthquake hit iquique	train	0
another big earthquake occurred chile magnitude evacuation effort began	train	0
praying everyone effected earthquake chile lt	train	0
sad news wake one beautiful latino country	train	0
praying everyone chile everyone lost someone something time	train	0
rescue drill meter away trapped source say	train	0
northern chile get brunt force tsunami keep hitting hour come pacific tsunami warning cent	train	0
apparently chile strict building law prevented added damage occurring yesterday quake	train	0
god bless chile god safe indonesia bali province god beside god love	train	0
japan issue tsunami alert chile quake expecting damage japan issued tsunami alert following	train	0
panoramic view milky way la campana observatory photographed beletsky	train	0
hi love best world thanks making happy x	train	0
rain bruno mar	train	0
let u pray chile let heart open	train	0
chile president michelle bachelet evacuated arica coastline magnitude earthquake tsunami alert	train	0
sub heading bbc chile earthquake room shaking shit really fuck kind earthquake quaking earth	train	0
wow thank much need lot support good vibe	train	0
update usgs upgrade major earthquake chile magnitude tsunami warning chile peru ecuador	train	0
chile anti riot police deployed help prevent looting recapture woman escaped prison	train	0
copper price higher today last night earthquake chile world largest producer	train	0
thanks bro conection bigup	train	0
chile earthquake live update news	train	0
massive quake chile trigger tsunami warning fake	train	0
lord near broken hearted	train	0
pray chile please chilean	train	0
would like offer heartfelt sympathy affected disaster	train	0
another earthquake iquique tsunami warning please mother earth give u break	train	0
female prisoner escape massive earthquake rock chile	train	0
thought prayer people chile magnitude earthquake	train	0
previas barranco beer company w others	train	0
want ok w never force pray people praying chile offended yo	train	0
video siren sounding chile earthquake	train	0
april magnitude earthquake struk offshore tarapaca chile south america location w	train	0
imagine suffering told coming stay safe possible	train	0
would become niall auditioned txf year ago thank god hey reason smile	train	0
aftershock chile getting way bigger actual quake rest world get	train	0
way placebo concert earthquake chile want becomes tradition	train	0
declares hit area disaster zone	train	0
shinee invade chicken story	train	0
que paso en chile	train	0
tsunami wave arriving iquique largest amplitude far	train	0
disaster strike respond commit recovery response	train	0
difficult fight friend worse resentment	train	0
earthquake km w iquique chile thursday april utc thursday april	train	0
achieved growth year earthquake	train	0
eye opener monster earthquake rock chile also congress demand answer general motor	train	0
chile earthquake least aftershock magnitude higher reported	train	0
update sixth person died following earthquake chile coast	train	0
death reported magnitude earthquake hit chile tsunami warning watch canceled	train	0
massive chile earthquake deadly without tsunami magnitude quake hit overnight killed several chile president sends	train	0
breaking tsunami warning prompt declare evacuation order entire coastal region ov	train	0
wmal washington come talk watch least five killed magnitude quake tsunami lash chile	train	0
massive chile earthquake trigger tsunami	train	0
could grow faster country economy expected grow le read	train	0
look like darling	train	0
chile earthquake amazing footage terremoto en chile tsunami	train	0
small foot reported location japan past hour chile quake advisory continues ht	train	0
may lord chile	train	0
list jacket amp tshirts enlawded	train	0
praying fck earthquake	train	0
animation tsunami forecast model tonight chile tsunami advisory remains effect	train	0
terremoto en chile	train	0
yesterday trending everyone forgot worried mileys dog th	train	0
disagree idea great admiration skill work commitment mozilla mbaker	train	0
chile coast line mile long northern chile earthquake	train	0
do en menos de horas two le hour http	train	0
chile coast struck strong aftershock day	train	0
chile latin america sigh relief huge quake tsunami scare p rumble began	train	0
watch moment chile struck magnitude earthquake	train	0
hope everyone stay safe chile please take deep breathing	train	0
breaking pacific tsunami warning center put preliminary magnitude quake northern chile	train	0
many earthquake along west coast chile possible tsunami way prayer thought go	train	0
earthquake tsunami amp wildfire thousand people loses home	train	0
disastrous crisis time	train	0
last night chile earthquake set free prisoner	train	0
low death toll despite powerful earthquake chile strong building code	train	0
please send force fan chile affected earthquake thank love	train	0
know earthquake chile	train	0
early finite fault model iquique quake suggests concentrated patch slip km depth much shallow slip	train	0
magnitude aftershock hit chile tuesday powerful earthquake via	train	0
que suertuda eres te sigue justin jazzy fghjk lt	train	0
chile rd earthquake tomorrow world going end	train	0
chile tsunami caught camera	train	0
map ptwc prelim magnitude earthquake hit coast northern chile	train	0
advisory offshore hazard state hawaii wave expected arrive approx hst	train	0
earthquake strike coast chile tsunami warning issued chile ecuador amp peru say prayer th	train	0
say te amo con todo mi corazon lt	train	0
another tsunami offing space three year one japan goodness ar	train	0
baby know chile tsunami need word encouragement love x	train	0
chile impact summary iquique earthquake	train	0
photo crowd iquique chile following large earthquake	train	0
que dia rumbo la	train	0
chile navy issue tsunami warning following magnitude quake	train	0
see news earthquake northern chile know lived live arica horrible thank god good	train	0
tsunami warning posted chile peru aftershock	train	0
panic written face resident flee northern port city earthquake hit chile	train	0
large fire burning tuesday night south border	train	0
important close eye amp praaaay pleaseee	train	0
chile got hit massive earthquake today make sure take moment pray everyone today	train	0
breaking tsunami warning issued part chile coast large aftershock offshore government say	train	0
tsunami warning watch pacific canceled including chile peru	train	0
earthquake chile since	train	0
chilean agency report magnitude earthquake struck southwest la ligua chile day major quake	train	0
prayer go chile hoping everyone okay amp fatality	train	0
minor earthquake tarapaca chile april	train	0
expert expected big north chile really big one	train	0
second strong earthquake hit chile glcnf glncy aaukf aauky	train	0
interior minister death reported magnitude earthquake hit coast northern chile	train	0
wii el viernes morning	train	0
suffers world powerful strict building code evacuation amp emergency preparedne	train	0
people run street feeling struck g	train	0
seismologist say area seen magnitude higher week	train	0
tragar sumito sushi amp makis	train	0
lmao south peru live lima	train	0
another major earthquake chile holy shit	train	0
yesterday earthquake today earthquake please stop	train	0
massive warning issued multiple country please recite everyone safe	train	0
chile ass damage massive quake tsunami via gcaptain maritime amp offshore news	train	0
earthquake given chile horrible disaster brpb shjjjo	train	0
ask earthquake chile homie	train	0
tsunami caused chile earthquake may approach russia coast kamchatka	train	0
lt seem like never catch break seems like something tragic hap	train	0
penetration varies country high seismic risk relatively high coverage	train	0
preview give hot bedroom advice threesome	train	0
developing chile rocked powerful quake tsunami warning issued	train	0
pray chile fanbase blink chile indonesia	train	0
update wednesday magnitude earthquake second event hit coast chile since tuesday	train	0
magnitude quake hit northern chile triggering tsunami wave along chilean coast	train	0
please say prayer sister katie studying abroad chile amp large earthquake today w possibility	train	0
earthquake rock northern coast chile celebs tweet thought prayer whole	train	0
earthquake approximate magnitude registered nearly chile risk tsunami	train	0
go another earthquake tonight chile amp tsunami warning whole chilean coast please	train	0
map showing iquique earthquake gap prior today event	train	0
praying everyone safe chile earthquake possible tsunami must scary	train	0
chile emergency office entire coastline chile must evacuated following earthquake live nat l tv	train	0
top story km nw iquique chile utc see	train	0
let u pray chile lt	train	0
small wave arrive southern california coast chile quake watch gt gt gt	train	0
todo junto loco	train	0
dead following massive earthquake chile	train	0
little respect gt	train	0
let u pray chile earthquake joke	train	0
warning issued coast chile peru earthquake offshore little hour ago	train	0
bad news barret podium faltar xd	train	0
magnitude earthquake northern coast chile kill five prompt evacuation	train	0
pretty amazing watch tuesday tsunami wave moved chile way australia amp nz	train	0
earthquake chile today whit warning tsunami let u pray god help keep safe	train	0
another country relative friend north chile use hashtag tt chile	train	0
get follower click	train	0
least five dead earthquake strike near northern chile robert kozak ryan dube lima peru	train	0
chile earthquake upgraded death toll risen five tsunami warning	train	0
earthquake sat apr gmt near km wnw iquique chile	train	0
cumbria charity back barnardo better protect kid worry tsunami caused quake near chile	train	0
dog cat chile without home earthquake prayer every night	train	0
evacuation possible tsunami alert magnitude minute ago	train	0
devastating hear happening chile moment heart amp prayer everybody tonight	train	0
chest chest nose nose palm palm always close	train	0
chile earthquake total past day range way	train	0
take one sec tweet pray people please	train	0
quake tsunami chile elderly person evacuated shelter tsunami alarm	train	0
thank hun good one epicentre earthquake okay thank	train	0
laugh cry love live	train	0
earthquake tsunami please pray	train	0
bachelet ordered minister economy meet inshore fisher iquique whose boat sunk put land	train	0
account happened earthquake chile	train	0
earthquake km sw iquique chile apr epicenter ago depth km	train	0
watch live geological survey briefing major chilean earthquake	train	0
location iwate reporting tsunami cm yesterday chile quake	train	0
stole image ig know artist crazy awesome	train	0
north american mystified facebook whatsapp buy see action chile earthquake aftermath	train	0
praying getting many earthquake please stay safe heart	train	0
hear horse come	train	0
magnitude earthquake struck northern chile follows yesterday quake man pissed	train	0
please need selena	train	0
special date coming love bb	train	0
situation chile earthquake area ok	train	0
tsunami alert chile struck earthquake earthquake measuring richter scale struck th	train	0
thankful greater damage tonight hope power get restored people get home soon	train	0
original running track top	train	0
earthquake yo soy chilena	train	0
god bless people went massive earthquake chile	train	0
earthquake magnitude level hit chile prayer n thought family people lost life	train	0
follow please make day austin	train	0
idol world life	train	0
goodnight forget pray hawaii amp people affected chile earthquake	train	0
earthquake chile one close panama like working way america scary forreal	train	0
confronto delle energie dei	train	0
thought amp prayer going praying people amp child travel plan summer hoping better day	train	0
chile earthquake x nagasaki atom bomb energy april fool nature fuck around ht	train	0
happy birthday strongest best woman good daay xo	train	0
indonesia say could hit small tsunami chile quake	train	0
thankfully sister little family okay chile	train	0
thanks retweeting prayer alert chile minimal damage tsunami though reported killed	train	0
thought amp prayer affected earthquake stay strong safe everyone hope hear good news	train	0
update chile interior minister confirms five fatality following magnitude earthquake struck	train	0
related note chile weathered earthquake well prepared wow	train	0
updated animation northern chile april via	train	0
massive earthquake chile coast spark tsunami update death woman jail break	train	0
woke tragic news	train	0
nasa chille si papa hope alright	train	0
authority say two people confirmed dead three injured magnitude earthquake country north reut	train	0
earthquake chile trigger tsunami cali know wave two hour away	train	0
animation tsunami generated huge earthquake chile fascinating	train	0
magnitude earthquake hit coast northern chile hope victim given patience	train	0
warning effect following quake wednesday nussa	train	0
feared dead earthquake rock chile landmark high court decision gender definition amp cat could back afl	train	0
beautiful geyser world	train	0
breaking another major earthquake preliminary magnitude occurred iquique chile report usgs h	train	0
aheadlines hour aftershock olympian white house	train	0
tweet start praying chile	train	0
earthquake past minute hr min ago hr min ago min ago min ago	train	0
warning lifted antofagasta valparaiso	train	0
thank contacted u regarding friend chile recent earthquake far	train	0
video chile earthquake security camera	train	0
scored point game join number score high	train	0
death toll magnitude earthquake struck northern rose least wednesday	train	0
chile ass damage huge earthquake kill unete	train	0
chile magnitude earthquake kill cause small tsunami hawaii evaluating risk	train	0
peak velocity amp acceleration earthquake higher chile	train	0
chile applauded response recent earthquake north	train	0
tsunami warning dropped country except huh terribly written tweet	train	0
zero teacher amp prepare key reform	train	0
live prisoner still run huge earthquake strike chile every cloud	train	0
giving best wish affected chile earthquake	train	0
strong mag thursday utc offshore tarapaca chile	train	0
live minute latest earthquake report detail peac	train	0
currently going furiously peruvian beach tacna lima stay strong safe peru chile	train	0
even live country still pray	train	0
stay strong people chile god beside u keep hope faith side praying	train	0
learning disaster response right earthquake past	train	0
hitmaker ryan tedder rule pop	train	0
earthquake coast chile holy crap uh think take snow	train	0
coast tarapaca chile	train	0
update emergency office say landslide partially blocking road highway earthquake	train	0
chile suffered serious earthquake post message world pray country please	train	0
country u give money help u	train	0
people flee magnitude earthquake strike northern chile city along chile pacific coast evacua	train	0
science chile megaquake via	train	0
chile earthquake second tsunami warning massive aftershock shake country north coast	train	0
sincere support people affected terrible earthquake	train	0
chile hit magnitude earthquake five killed abc news australian broadcasting corporation	train	0
beg nd quake dismantle country leg nobody dead amp holy bless seabed stead dead	train	0
pray tonight earthquake coast earlier amp seen read lot damage please pray	train	0
right thousand people urged evacuate inland coastal area chile strong earthquake	train	0
british national affected please contact	train	0
female inmate escaped prison back behind bar official say retur	train	0
world child one make brighter day let u start giving	train	0
resident flood street iquique following tsunami warning issued	train	0
service restored updated story	train	0
magnitude earthquake hit km sw iquique chile	train	0
let u show solidarity w earthquake wildfire victim	train	0
family chile stuck midst awful earthquake please keep prayer	train	0
troop keep order northern chile quake kill usa today	train	0
also valpo visible sign damage feel much shock week ago though trip	train	0
lif week lima fashion week w others	train	0
new earthquake richter santiago chile	train	0
chile keep bad earthquake	train	0
eat sleep eat repeat comedor fic uni	train	0
deployed military respond earthquake amp evacuated k tsunami alert alert lifted	train	0
earthquake la earthquake yellowstone earthquake chile within last couple day	train	0
ratetake tsunami warning lifted six dead chile	train	0
massive destruction let u pray	train	0
many sad thing happening	train	0
somehow thinking really hard something help	train	0
per chilean tv station two people reported dead northern chile evening earthquake	train	0
evacuation massive iquique	train	0
encontrado fool belief de doobie brother con	train	0
chile earthquake moment caught camera	train	0
tonight latest alert earthquake amp controversy census pm	train	0
thought prayer guy strong stay safe	train	0
chile act preliminary appeal chile support earthquake affected chl	train	0
hope everything going alright god always u	train	0
every sat pm jerry brown stop diablo canyon capitol sacramento	train	0
nato force stay afghanistan	train	0
lonely make wet	train	0
earthquake chile shooting usa	train	0
strong shake offshore tarapaca min ago info	train	0
update five dead chile quake upgraded via	train	0
ok earthquake los angeles last week earthquake chile last night one panama um	train	0
let u pray chile wish one die	train	0
magnitude quake hit northern	train	0
casualty chile magnitude earthquake protection amp preparation key	train	0
new santiago chile earthquake forecast april online updated daily	train	0
raw video magnitude earthquake sends people scrambling northern chile	train	0
earthquake chile detected little rock arkansas seismograph	train	0
flight suspended today northern chile following tuesday magnitude earthquake cnn chile	train	0
earthquake km wsw iquique chile earthquake advisory	train	0
building code preparedness play key role reducing impact good example	train	0
chile major northern astronomical observatory escaped damage magnitude earthquake	train	0
tsunami alert morning chile earthquake	train	0
km nw copiapo chile utc via	train	0
quake chile california related powerful magnitude earthquake struck northern chile	train	0
hello boo baby know big heart maybe help xoxo	train	0
feel like something inside missing broken	train	0
chaos going around world please keep affected thought amp prayer	train	0
wave measuring almost hit northern coast chile magnitude earthquake	train	0
pls stay safe pray	train	0
bad day magnitude earthquake aftershock	train	0
south america chile antofagasta san pedro de atacama preliminary earthquake report	train	0
funny nature beautiful yet destructive	train	0
take care god creation take care people need	train	0
breaking west coast alaska tsunami warning center say threat wa following q	train	0
news quake chile tsunami warning place latin american coast	train	0
let u say little prayer tonight hug loved one	train	0
tsunami warning posted chile peru quake tsunami arrival time	train	0
breaking photo evacuation taking place chile magnitude quake hit tsunami warning effect	train	0
really much info earthquake south america know chile stay safe lovey	train	0
anglo american evacuate collahuasi copper mine chile yesterday magnitude earthquake	train	0
south america chile antofagasta tocopilla preliminary earthquake report date time	train	0
japan ass tsunami threat chile quake tokyo april afp japan meteorolog	train	0
wait chile earthquake real	train	0
chile earthquake ham radio activation radio club de chile activated due earthquak	train	0
stay strong brother get though like year ago	train	0
chille never liked dat restaurant hope dha cooker dha server okay doe	train	0
news world wide northern chile hit magnitude earthquake late wednesday day	train	0
prayer going people chile magnitude earthquake struck tsunami evacuation place	train	0
nooo need friend	train	0
least dead thousand forced home yesterday quake northern coast	train	0
warning watch cancelled area except tsunami warning continues chile	train	0
actually something useful	train	0
chile earthquake offer reminder face similar risk top news	train	0
photo resident camp near iquique second earthquake measuring rock northern chile	train	0
heard earthquake coast chile hope south american friend fan safe	train	0
quake trigger tsunami leaf least dead chile	train	0
official say least people died following death attributed heart attack	train	0
even imagine going right	train	0
chile gone recent earthquake fire thousand homeless please spread word	train	0
prayer go victim earthquake tsunami recently hit chile may god bless	train	0
chile earthquake boost chile peru relation black eye venezuela archive	train	0
coast hazard swimmer boater amp person near shore beach amp harbor threat continues several hr	train	0
earthquake hit chile causing tsunami sending prayer good vibe way	train	0
tsunami warning pacific tsunami warning effect chile peru area covered bulletin http	train	0
said bali face big wave effect chile earthquake well maybe last word	train	0
taking moment pray impacted earthquake hit coast northern chile	train	0
yet another reminder matter nature always able overpower u hoping best chile	train	0
evacuation effort valparaiso penco	train	0
painter paul say yescongratulation	train	0
psychic told would know world	train	0
resident evacuating coastal area antofagasta chile due warning mt	train	0
chile deadly earthquake trigger tsunami	train	0
breaking female inmate flee massive quake viram verdade	train	0
nature violent u people human show humanity support	train	0
unholy trinity amp rachel berry	train	0
earthquake amp tsunami alert utc region offshore tarapaca chile ml depth km	train	0
photo massive chile earthquake prompt tsunami warnin via	train	0
powerful earthquake coast chile trigger tsunami tuesday evening magnitude earthquake	train	0
still want call melody treat girl	train	0
kuchen de frutas fruit cake tart	train	0
await info impact learn	train	0
heart prayer affected disaster	train	0
tsunami travel time	train	0
earthquake chile coast death tsunami prisoner escaping iquique prison	train	0
came feed yesterday afternoon mt arica un tsunami un terremoto gracia	train	0
belieber since forever best idol ever life love much x	train	0
chile earthquake tsunami spur evacuation along coast least two santiago ch	train	0
wow earthquake yesterday another earthquake struck tonight iquique city yesterday	train	0
aftershock earthquake continuing aftershock since initial magnitu	train	0
send message force chile arica place earthquake need lot good energy thank	train	0
magnitude coast tarapaca chile via	train	0
warning massive mega quake tsunami warning latin pacific coast warning massive quake chile coast tsunami	train	0
demi prays chile earthquake never philippine	train	0
video coming crazy seemed endless	train	0
usgs report km wnw iquique chile utc	train	0
know earthquake n tsunami r really scared hope people chile calm soon	train	0
image reportedly fire iquique chile mt incendio afecta locale comerciales h	train	0
chile report earthquake tsunami warning chile peru ecuador tsunami watch colombia panama costa	train	0
