tweet_id	tweet_text	label
'461231639612243969'	Corona virus  It was discovered in September 24, 2012, and because of certain diseases to humans and animals	other_useful_information
'468330186744684545'	CDC reports 1st US MERS human-to-human transmission http://t.co/JLN2qgp9Ym #MERS #MERSCoV #CDC #WHO #pharma #biotech #biopharma	disease_transmission
'468219982417887232'	MERS Virus Symptoms Not A Global Epidemic Yet http://t.co/seVJu41wnS via @theinquisitr	disease_signs_or_symptoms
'467014107217281024'	RT @croninwhocares: Middle East Respiratory Syndrome. I have never heard a scarier name for a disease in my entire life.	not_related_or_irrelevant
'462312467428036613'	Disease PR: Look, #SARS, it's time to talk #rebranding.  SARS: Ok...  Disease PR: Picture this: #MERS   SARS: Whatever.	not_related_or_irrelevant
'470830984229695488'	@Crof @MackayIM #MERS Good questions from the good Doctor as always.	other_useful_information
'477473654939213824'	.@dougmmilford @PeterHotez @WHO Human #MERS cases are rare &amp; there isn't an animal model that mimics human disease. Tough to prove efficacy.	other_useful_information
'462745614346776576'	10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/aEXPB2Bm0f vía @mashable	other_useful_information
'475165121577107457'	Health Ministry unveils strategy for MERS-CoV prevention: (VOV) – The Ministry of Health (MoH… http://t.co/o5dPDfb8VN	prevention
'466984053946605568'	RT @NCEMAUAE: Corona : Is there a vaccine or treatment for MERS-Cov ? http://t.co/3t4lJ35HU9	treatment
'467740471549501440'	2 in Florida Show Symptoms of Deadly Middle Eastern Virus - Mashable http://t.co/tf73nzAoPT	affected_people
'468322714520780800'	A TIME'S MEMORY: Interim Infection Prevention and Control Recommend... http://t.co/gkG4nmoMw4 #MERS #merscov #CDC	prevention
'463197373317918720'	RT @Houston_CP: Deadly respiratory disease called MERS virus reported in U.S.: A deadly respiratory disease that has sickened... http://t.c…	other_useful_information
'466713640545292290'	RT @FluTrackers: Crespo: Says Canada contact has no symptoms and his tests are pending #coronavirus #MERS	disease_signs_or_symptoms
'476724631924400128'	RT @Laurie_Garrett: Question: R there 2 #MERS epidemics now in the ME, 1 human, 2nd in #camels? Or is the virus ancient camel passemger? ht…	disease_transmission
'465894773820096513'	CDC announces second case of MERS virus in US: The U.S. Centers for Disease Control and Prevention (CDC) annou... http://t.co/T948SQCWfi	affected_people
'481234035818000384'	"RT @almont12: ""..no MERS patients have been enrolled in treatment protocols that include systematic monitoring through ISARIC or any other …"	treatment
'471808484603101186'	Deadly respiratory disease MERS spreads to Iran http://t.co/ugVu68WJmw #worldnews	other_useful_information
'467845239130959872'	RT @_hajmie: Person who has contact with Indiana MERS patient positive for virus, but few symptoms: Alex CukanATLANTA, May 17 (UPI) -- An I…	affected_people
'464389534151892994'	#MERS Surge: Many Questions, Few Answers: http://t.co/yN9l4GtEr9	other_useful_information
'463344488178790400'	#Indiana #MERS case:illustrates folly of ignoring disease/famine/unrest in distant places. It's a small #planet  http://t.co/bPVwF1zmHL	other_useful_information
'467793853332725760'	Man has MERS virus but isn't sick:   The Centers for Disease Control and Prevention said Saturday that an... http://t.co/THhNjTDAm3	affected_people
'474612643907371009'	#Science ▪ DNA Test Indicates Camel-to-Human Transmission of MERS: The virus in a 44-year-old Saudi man who di... http://t.co/dzfOrNrn1o	disease_transmission
'468445621582438401'	#healthcare Fla. MERS patient out of hospital; first U.S. transmission reported: The Orlando, Fla. pati... http://t.co/hTg3tWYKLr #axiom	affected_people
'466551551965007875'	Wow let's let more people from the Middle East over here! Now they brought us another deadly disease! (Mers)	other_useful_information
'462334055301005312'	Congress: IN reports first U.S. case of MERS-CoV, for which there are no treatments. My #D... http://t.co/dyK3WACgrI	affected_people
'466715147029843968'	RT @NDINnet: The Centers for Disease Control and Prevention #CDC has Confirmed a Second U.S. case of #MERS http://t.co/CxJDm5lQLj @VirtualV…	affected_people
'462680894700933120'	Gupta: Disease origin a 'mystery': Dr. Sanjay Gupta has answers about MERS after the CD... http://t.co/hffeu8ITyW http://t.co/IbVYiiIqoa	other_useful_information
'468753563737681921'	RT @Arab_News: #MERS warning signs at 22 major #US airports, including all 3 in New York City area http://t.co/W26imKZ3Gy  #Saudi @WHO #hea…	other_useful_information
'474946633176993792'	🔬 Evidence for Camel-to-Human Transmission of MERS Coronavirus 🔬 #Virus 🔬 @NEJM 🔬 ⛲ http://t.co/YXSzCNo7nt	disease_transmission
'463318114319335424'	Heading to #MRES news conference in #Munster. What questions do you have for #Indiana health leaders ab Middle East Respiratory Syndrome?	other_useful_information
'461470582169935872'	RT @makoto_au_japon: #Saudi Arabia: Elderly, people with chronic diseases urged to postpone #Haj http://t.co/gP11MrQZXv #KSA #MERS #coronav…	prevention
'466211700325105665'	MERS Search: Disease Detectives Beat Bushes for Virus - NBC http://t.co/321kWCnlzG http://t.co/1w8FKOX2fK	other_useful_information
'466607588864716801'	RT @WFTV: JUST IN: Two team members from Dr. P. Phillips Hospital with symptoms of #MERS have tested NEGATIVE for the virus, officials conf…	affected_people
'462576825013927936'	@MackayIM @HelenBranswell  @maiamajumder Good question,unfortunately i have not the answer but something to investigate.Fomites? #MERS	not_related_or_irrelevant
'463348530426286080'	My question! RT @kakape: Will there be sequence data of virus? No clear answer from CDC. I cannot imagine them not sequencing it. #MERS	other_useful_information
'462734167256481792'	#DmEdiison_21 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadl... http://t.co/PR1xFBHjTK @DmEdiison_21	other_useful_information
'468373262335213569'	CDC: First case of MERS person to person in US.  Man did not have symptoms; tested pos after contact w/1st patient. http://t.co/RDedONC3As	affected_people
'471752507434475521'	CDC Announces False Alarm on #MERS Transmission http://t.co/8BMpv9sYxy #educate	disease_transmission
'466211951765229568'	#LosAngeles #News As MERS hits U.S., scientists search for causes, treatments: As two cases of Middle East res... http://t.co/FOBBhAXJP5	treatment
'466705231963631616'	MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/853UoKYi6S via @theinquisitr	disease_transmission
'466647359527878656'	@HelenBranswell So I've noticed that Fukuda didn't really answer your vital question regarding case control studies in Saudi Arabia  #MERS	other_useful_information
'462463923849932800'	#MERS - Symptoms include fever, cough and shortness of breath.  http://t.co/bwXrFQc1IV	disease_signs_or_symptoms
'462770143651966976'	RT @vplus: (CNN) -- The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention said Frida…	affected_people
'462321343745490944'	"Nawa o""@leighzy1: It amazes me,the way diseases are being termed after a particular region...Middle East Respiratory Syndrome...O ma ga oo"""	other_useful_information
'478962964649615362'	MT @DrFriedenCDC #MERS-CoV blood tests assist disease investigation; not used for diagnosis. #SF-specific info at http://t.co/pvwcjOHoYB	other_useful_information
'466301359994994688'	Middle East Respiratory Syndrome (MERS) symptoms seen in two Florida health workers who had contact with infected patient; another 100 pe...	affected_people
'462309453480865794'	Great. Out of everywhere in the U.S, Indianapolis has the 1st possible case of a disease called MERS. #stayinginside 🙅🙅	affected_people
'466374224857559040'	#news TSA Warns Travelers About Deadly MERS Virus: The disease that recently showed up in the U... http://t.co/2mCSHGeCdj #breaking #nbc	other_useful_information
'466369918234292226'	Two new 'potential' US Mers cases - nice of the guy to have symptoms after contact but not get treated for #mers http://t.co/ZT67Cq7qAP	affected_people
'470530256986972160'	RT @maiamajumder: 14 #MERS epi-charts updated at [http://t.co/ujsHJk8ZUA], including content on comorbidity, disease severity &amp; more http:/…	other_useful_information
'464311235950157824'	#Saudi_Arabia finds another 18 Middle East Respiratory Syndrome #MERS cases as disease spread http://t.co/SKBTS0FVV3	affected_people
'468744783905976320'	M20/14: new commentary from USA UofM (Minnesota) Centre for Infectious Disease Research ( CIDRAP ) focuses on HCW protection in MERS	prevention
'468978039549100033'	@pamelarwalker CDC only publicly knows what the local HD's tell it; hence the question gauging the strength of your #MERS #CONOPS for #STL	other_useful_information
'466948500471566336'	Methods of prevention of Coronavirus: Use a tissue when coughing or sneezing, cover your mouth and nose with it, and then get rid of it	prevention
'462750251460595712'	10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/HUaZFmZpdl #hottopic	other_useful_information
'468100289544069122'	#M1Blog Third Case of MERS Confirmed in the U.S. - The U.S. Centers for Disease Control and Prevention confirmed o... http://t.co/ZIW2J37B5N	affected_people
'466609629720358912'	RT @anica7news: Denver International Airport and 21 other airports adding #MERS warning signs to alert passengers - http://t.co/cWVaPLb0Qr	affected_people
'466294707782287360'	WHO holds emergency meeting on MERS: Tue, 2014-05-13 21:51 LONDON: Health and infectious disease experts have ... http://t.co/aHMNulqDHx	other_useful_information
'468540364950106112'	How dangerous is #MERS? Is it spreading? Answers to these and other great questions. http://t.co/WyDtkEJCJj	other_useful_information
'474601480075239424'	Scientists question Saudi openness on deadly MERS virus outbreak: LONDON, June 5 (Reuters) - A dr... http://t.co/YfajV0BKvU #health_news	other_useful_information
'461393799860609024'	Abu Dhabi Health Authority issues guidelines for Mers virus prevention http://t.co/XT0J6HXDfN	prevention
'471432407262851072'	MERS in Iran; polio in Iraq. Pay attention to the rise of serious infectious disease = issue of global governance. http://t.co/L70AnMnnwc	other_useful_information
'480949610413051904'	@LouiseRedvers @MackayIM camels have a range of health issues but not many detailed studies. Jury's out whether some of that disease is MERS	other_useful_information
'463619726518673408'	$NNVC NanoViricides Reports Novel Drug Candidates for Treatment of the MERS (Middle East Respiratory Syndrome) Corona Virus Ready for...	treatment
'478962626136141824'	Update on MERS-CoV transmission from animals to humans, and interim  recommendations for at-risk groups (WHO) http://t.co/PaOXwYrqVk	disease_transmission
'462385452365123584'	First U.S. case of Middle East Respiratory Virus an often fatal illness, raising new concerns about the rapid spread of such #diseases	affected_people
'467980831013605376'	Tune in!!! --&gt;@DrRichardBesser: 1st transmission of #MERS virus in the US. How did it happen and what does it mean? This morning on @GMA”	disease_transmission
'466362520585121792'	2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/VwXicQg6Oz #technews	affected_people
'462371445427806208'	RT @EWDolan: Centers for Disease Control confirms first U.S. case of deadly MERS virus  http://t.co/4bGnaEkKwJ	affected_people
'466674062643564544'	RT @csgazette: Denver airport signs warn travelers of MERS virus http://t.co/aBBN7lmewq @DENAirport	other_useful_information
'468126373844774912'	RT @GoInsideHealth: The Centers for Disease Control and Prevention is using its SARS playbook to combat MERS. https://t.co/wcAFvpNv7K http:…	other_useful_information
'461569723121934336'	MERS, MERS, MERS, MERS, What disease is it? http://t.co/pe8ypARPM6	other_useful_information
'465905526216593408'	@Paleface31 @PAC43~&gt; They should stay in their Own Country, and keep their MERS Disease with them. Keep F'Kn your Goats you Pigs.	other_useful_information
'466575301515153408'	"Which 1 is ""middle east respiratory syndrome""? Deadly disease sha"	disease_signs_or_symptoms
'462464526412427264'	RT @YahooNewsME: INFOGRAPHIC: Signs, symptoms, prevention methods,  all you need to know #MERS #Coronavirus http://t.co/RNkFUFFCrR http://t…	other_useful_information
'467857073586204672'	RT @HelenBranswell: 1st US #MERS case seems to have infected a business contact in Indiana. First detected onward transmission in US. @CDCg…	affected_people
'468461483865944064'	AAC: Repurposing of clinically developed drugs for treatment of #MERS Coronavirus Infection by @newprof1 http://t.co/bkyklssOlq	treatment
'467064462051385344'	RT @Crof: How to fight #MERS and other zoonotic diseases | Bulletin of the Atomic Scientists: http://t.co/1LK8e5uodO	prevention
'466561062871920640'	#MERS #DISEASE http://t.co/gY91OB9ioj #MAP #VECTOR #MERS #SDGs #10km3x2 #UNGGIM http://t.co/rD4180MdIP #post2015 #GIS http://t.co/DQvzDS5QVh	other_useful_information
'468495552598925312'	#MERS new virus can be deadly but its not an epidemic  fever and cough r symptoms NBC4 at 5p	disease_signs_or_symptoms
'466321398714335234'	2 providers develop flu like symptoms after being exposed to MERS patient in Florida	affected_people
'466570999014502400'	Dutch #MERS case concerns older man with underlying disease. Molecular MERS-test positive in two centers (RIVM and EMC). Patient is stable	affected_people
'466258789231235072'	#OyeAhoraDike 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare wor... http://t.co/NU79zIwtbO #AunNoPuedoCreerlo	affected_people
'462734715938541568'	#OdavelyMusic 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadl... http://t.co/sSmXuEGEn8 #OdavelyMusic	other_useful_information
'468063940937646080'	#OdavelyMusic Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and... http://t.co/izA7ko3txG #OdavelyMusic	affected_people
'469136034383818752'	2 in Florida Show Symptoms of Deadly Middle Eastern Virus (via @Pocket) - http://t.co/fFXE0pfDTh	disease_signs_or_symptoms
'466583501601779712'	RT @Arab_News: Dr. Batool Suliman Ali is in the Arab News office for your questions on #MERS. Call now on 0122836200 x 3336. http://t.co/TT…	other_useful_information
'469420981803442177'	Opinion: #Prevention is the best medicine for #MERS #virus http://t.co/gNel3Y6S0u #Indonesia #coronavirus #haj #umrah #WHO	prevention
'463116868329291776'	Middle East Respiratory Syndrome (MERS) and Global Disease Surveillance System http://t.co/1p8IPCMBNb via @InnoMD	other_useful_information
'464312488494759936'	RT @STForeignDesk: Saudi Arabia finds another 18 Mers cases as disease spreads  http://t.co/TLVb4KSZOd	affected_people
'463355150401556480'	"RT @KelliWSBT: CDC: Not surprised #Mers has come to US. ""Diseases do not respect international boundaries."" CDC has been educating public a…"	other_useful_information
'468733588582567937'	3rd U.S. Case Raises More Questions About MERS Virus http://t.co/KEO45m3UBV	other_useful_information
'466257879880572928'	2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-a... http://t.co/DXoy3aIWbp #socialmedia	affected_people
'475282873843724288'	RT @FredaLolley: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/h4vDV6xSuv http://t.co/5FXxhRVxo0	disease_signs_or_symptoms
'463093219988094976'	The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention said Friday.	affected_people
'466392992933502976'	Orlando MERS virus case sparks questions | Video.. http://t.co/tYQNWuh1id #Orlando #FL #news	affected_people
'463156682420273153'	RT @ElizabethMroz: Center for Disease Control confirms deadly MERS virus from the Middle East is in US: http://t.co/4G8GDozVeI	other_useful_information
'467929419567628288'	MERS: Causes, symptoms, diagnosis, treatments and prevention.  http://t.co/KQWZBOvySU  #MERS #aboutMERS	disease_signs_or_symptoms
'479315041184137216'	Prevention News: US MERS Cases Have Not Infected Any Healthcare Workers http://t.co/mNEraKlubK	other_useful_information
'474900336205766656'	Evidence for Camel-to-Human Transmission of MERS Coronavirus — @NEJM http://t.co/otAkLBhfZk	disease_transmission
'475935762815275008'	Transmission: http://t.co/kpZipJ2jQH @SaudiMOH @MackayIM How difficult is fighting both #MERS &amp; cultural,socio-economics related to camels?	other_useful_information
'466234856218038272'	#MERS: Orlando hospital workers exposed to MERS-infected patient, but so far no signs of sickness.  #fnr	disease_transmission
'475818626663317504'	Signs Of The End Times: MERS-VIRUS outbreak in Middle-Est &amp; USA | @scoopit http://t.co/ibyu88Thmh	other_useful_information
'462751970860994560'	#linkingyou 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/cRcEjWxKFs	other_useful_information
'462730727549722624'	DTN Military News: US Confirms First MERS Case: The U.S. Centers for Disease Control has confirmed the first c... http://t.co/a3vzvmleCH	affected_people
'477558028099518464'	.@WHO's Maurizio Barbeschi talks #MERS, mass events like #Ramadan, the Hajj, &amp; the potential for disease outbreaks http://t.co/yEgl6bcrw4	other_useful_information
'465650552085684225'	Saudi Arabia finds another 32 MERS cases as disease spreads - RIYADH (Reuters) - Saudi Arabia said on Thursday it ... http://t.co/8MSNjFI2vB	affected_people
'462734171178143744'	10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East viru... http://t.co/1ICUTxkPUI @mashable	other_useful_information
'464732349524353024'	Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/9g80W7CWGA	affected_people
'462322788322127872'	So there's a deadly disease called Mers spreading quickly in Indiana because someone went to Saudi Arabia and brought it back. Wtf!	affected_people
'462319258534309888'	No Cost #Mortgage ( Deadly respiratory disease MERS hits US for the first time: The first... http://t.co/lL9s0W5vsL ) #RealEstate Rebate	other_useful_information
'462886574666289152'	Via @TheLancet: Predicting the potential for within-flight #transmission and global dissemination of #MERS - http://t.co/ib1bA07YoN	disease_transmission
'462745368258953216'	#Technology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/Jj5XnXIep3	other_useful_information
'462752915245891586'	#M1Blog 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/lwiSA62c8u	other_useful_information
'462099055376875520'	#DiseaseSymptom: Middle East Respiratory Syndrome (MERS) Spreads From Saudi Arabia to Europe: No Cure or Vaccine... http://t.co/529Sd9FfYM	disease_transmission
'466386444668665857'	RT @GirlActivist: Two more people in Florida show symptoms of deadly MERS virus http://t.co/8qZ5oc3kSh	affected_people
'466927538745262080'	RT @ACSC_steven: National Center for Immunization and Respiratory Diseases, the general public risk for the disease is very low. http://t.c…	not_related_or_irrelevant
'463408259026518016'	MERS sounds like a disease named by my cat.	not_related_or_irrelevant
'460678279444570112'	Diabetics, chronic lung disease, renal failure, or  Immunodeficient shd avoid camels. #WHO #MERS http://t.co/YjJpmBv4HK  #كورونا	prevention
'460732980592644098'	Saudi mobilizes 10 infectious disease specialists to curb MERS-CoV spread  Read more:... http://t.co/MeUHiY04eI	other_useful_information
'466157846107656194'	MERS Mystery: Disease Detectives Search for Infected Travelers: Disease detectives are going through the ... http://t.co/b9M7wRj5Je #NBC	affected_people
'464495562969325568'	Saudi Arabia finds another 32 MERS cases as disease spreads - Reuters - http://t.co/HdIWuEeR8E  #health #fitness #medical #tips #news	affected_people
'467042793504784384'	#GueleyRD Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Sau... http://t.co/H9fnW6hgls #RayNoticiaLOMeJoR♥	disease_transmission
'462346161891065857'	RT @healthmap: #CDC: Confirmed #MERS by lab. No evidence of sustained transmission.	disease_transmission
'467897820993687552'	Newest U.S. MERS case was infected by Indiana patient, CDC says: The Centers for Disease Control and Prevention have identified an Il...	affected_people
'465760190424305664'	#MERS #Virus Symptoms Being Spread By Muslims Drinking #Camel #Urine?(Video) http://t.co/fpS2I9CnTw #coronavirus http://t.co/Hia4ZWq9ol	disease_signs_or_symptoms
'461288848639541248'	Six questions answered: What Canadians need to know about the MERS virus - The Globe and Mail: CTV NewsSix que... http://t.co/vG0ZfoeTDS	other_useful_information
'474630653334413312'	News: Scientists question Saudi openness on deadly MERS virus outbreak: By Kate Kelland... http://t.co/b5kgCu4ozp http://t.co/HQEwAn7caA	other_useful_information
'467292928633630720'	(( _Monterox3 )) Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, S... http://t.co/q7CSY4QJsT (( _Monterox3 ))	other_useful_information
'466344214490775552'	"2 #HCWs have flu-like symptoms. So? Not #MERS CoV lab-positive yet. Clearly, not all MERS-CoV positive people get ""MERS"". Patience."	disease_signs_or_symptoms
'468602866521735170'	and its official, i have mers disease	affected_people
'469885905281744896'	View the CDC's frequently asked questions about Middle East Respiratory Syndrome (MERS). http://t.co/xUeMsvxU5L	other_useful_information
'463640759548534784'	Video: First U.S. patient of deadly MERS virus responding to treatment http://t.co/I2tYhSf6sW @321video #Health #MERS #Virus	affected_people
'467046910109691905'	RT @mnt_diseases: WHO: two confirmed US MERS outbreaks, but still 'no public health emergency' http://t.co/oAUSLBBJhW #MERS #virus	affected_people
'470688129478041600'	Saudi Arabia: A question about the demographics of #MERS http://t.co/wbfkBq3w4S	other_useful_information
'466258653063172097'	RT @shelbylaneMD: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://…	disease_signs_or_symptoms
'463790604934074368'	MERS Surge: Many Questions, Few Answers (CME/CE) (MedPage Today) -- The explosion in cases of Middle East corona... http://t.co/anWUVQZHPI	other_useful_information
'475735358844706817'	Identical genome sequence in camel and human owner's MERS virus suggests direct transmission http://t.co/ARzO8D0PQQ	disease_transmission
'467292623380574208'	#DIIME_LOCO Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca p... http://t.co/AGhuDXMbJE	disease_transmission
'462348835415539712'	#MERS is in the #USA  why are we allowing people to enter the continent from diseased countries? Has no-one seen #12Monkeys ? #POTUS #GOP	other_useful_information
'469295849973874688'	@ProMED_mail #MERS Q's: What are the routes of transmission? How does/did it jump from bats to humans? http://t.co/LfSPC3qos4 1/3	disease_transmission
'464496280514076672'	Official: US MERS patient&amp;#039;s first symptoms preceded travel http://t.co/14JHgxiMwu	affected_people
'469919705914826752'	Middle East respiratory syndrome coronavirus (MERS-CoV) – update: On 21 May 2014, the National I... http://t.co/mSQmfJQk6o #WHO #disease	other_useful_information
'460502674438238209'	Middle East Respiratory Syndrome (MERS) Symptoms: Coronavirus Spreads From Saudi Arabia to Europe, No Cure or ... http://t.co/5PftPfMCKi	disease_transmission
'468701233466060801'	“@HICPrevention: Blind spot? Blood testing for #MERS antibodies not being routinely done in Saudi Arabia: http://t.co/Z76ywGmF9s” ID works	other_useful_information
'464312782456774656'	#insurance Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/w7dTp0kurT #insurancenews	affected_people
'462733800724635649'	10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/vbqhl6A6tz HiU! http://t.co/EkdZG4UNjg	other_useful_information
'462303242894848000'	Mers virus spreads across Middle East: Mers, a new camel-borne respiratory disease, threatens pilgrimage seaso... http://t.co/Gs4Cz3xSvp	disease_transmission
'474205718120112129'	WHO, experts raise questions about newly revealed Saudi MERS cases: The World Health Organization and other ex... http://t.co/OIyQKZh7Qu	other_useful_information
'472244041304662016'	And so, it has begun in #Mangalore: Mers disease - Screening of passengers begins at airport http://t.co/Vw05jXMdNE	other_useful_information
'468556602531123200'	"RT @MackayIM: Question: Why is it more valid to assign ""case"" status based solely on clinical pres, than it is based solely on serology tes…"	other_useful_information
'464154389826265089'	RT @mnt_diseases: CDC announces first case of Middle East Respiratory Syndrome Coronavirus infection (MERS) in the United States http://t.c…	affected_people
'472104184284590080'	Iran: Returning pilgrims with cold symptoms should seek medical care #MERS http://t.co/iN7PDJx3dZ	disease_signs_or_symptoms
'466782071709388800'	#MERS Prevention Tip 2/5 | • Cover your nose and mouth with a tissue when you cough or sneeze and dispose of it in a bin	prevention
'465066786841309184'	MERS patient has no symptoms, released from Indiana hospital http://t.co/uhi0obFiFg	disease_signs_or_symptoms
'466939649706176512'	Mers in #KSA 5 more killed. Deadly virus causing much damage in Saudi Arabia. May Allah swt protect everyone of us deadly diseases.	deaths_reports
'461794441725227008'	Prevention of Corona Virus.. http://t.co/p69EfZ2Tmz	prevention
'461700121910996994'	RT @PYHDrDnK: 26 more cases of #MERS - #MiddleEastRespiratorySyndrome. Still do not know how the disease is transmitted. More@ http://t.co/…	affected_people
'466050620902764544'	Second U.S. case of deadly MERS virus found in Orlando area: The Federal Centers for Disease Control and Preve... http://t.co/W9UQ9HQFPt	affected_people
'468154745819897857'	RT @ysilas: OMG they have a new disease in the US called MERS came from saudi arabia to Inidana and to florida #abcworldnews	other_useful_information
'466640809215803392'	#MERS Virus Could Be Treated With Existing Drugs - EmaxHealth http://t.co/SCMlYt9Vre  #merstreatment @emaxhealth	treatment
'465233123215953920'	RT @Seuchen_Kompass: #mers Patient with respiratory symptoms and travel history under CHP investigation http://t.co/hdHa8uL8Wx	disease_signs_or_symptoms
'474604781609046016'	[ New Y. Times. EUA] DNA Test Indicates Camel-to-Human Transmission of MERS: The virus in a 44-ye... http://t.co/tVCEzvEMcX vía J.A.M.V	disease_transmission
'461537066711777280'	RT @southeastasia4u: Viral Disease MERS Spreads to Southeast Asia http://t.co/RLDMNxUq0v	disease_transmission
'471380138769129472'	_ #MERS cases put #Hospitalists on alert for infectious disease. http://t.co/oIY1Cq012p #ptsafety #healthcare	other_useful_information
'466510309277319168'	Patient with respiratory symptoms and travel history tests negative for MERS-CoV http://t.co/Bdo6TGfSTf #hknews	other_useful_information
'466721907140993024'	A second case of new infectious respiratory disease #MERS shows up in the U.S.ATC at 5:06  on  http://t.co/05rvPjmmIo	affected_people
'475424845258174464'	RT @JATetro: Now @jennifergardy shows best way to prevent #TB transmission (maybe #MERS too tho camels don't get it). #APIC2014 http://t.co…	disease_transmission
'466257844916854784'	Latest: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/7kF7aVa81t #TechNews	disease_signs_or_symptoms
'466194861901615105'	#USA #NEWS MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/6iESUcXgai #teamfollowback #RT	other_useful_information
