tweet_id	tweet_text	label
'576613603492507648'	RT @pandible: Don't forget the costs of #naturaldisaster aftermaths (eg #CyclonePam) - Prof Lesley Hughes &amp; @McKenzieAmanda #IDEA15 http://…	caution_and_advice
'580911092941111296'	When guys say they are Jim looking for their Pam... &gt; chessey but gets me every time	not_related_or_irrelevant
'576729944350322689'	"""I am a human...a detective and a Kamen Rider!""- Philip (Kamen Rider W's right side/ Kamen Rider Cyclone)"	not_related_or_irrelevant
'580153969059717120'	RT @LewisHamilton: 50k children at risk in #Vanuatu after devastation of #CyclonePam. Please help @savechildrenaus respond http://t.co/eHWp…	displaced_people_and_evacuations
'577232778925895681'	3Novices:National › Vanuatu president, at Sendai meeting, appeals for help after cyclone http://t.co/A2UzGozIZD The president of Vanuatu …	donation_needs_or_offers_or_volunteering_services
'582063282359562240'	First dance as husband and wife! Congratulations Marco and Pam!! #wedding #weddingcoordinator #JenEvents... http://t.co/Q3SAUIImnf	not_related_or_irrelevant
'577161450201972736'	World Bank push to get funds to Vanuatu http://t.co/KhGu8LJywe	donation_needs_or_offers_or_volunteering_services
'576899716757241856'	Dwight loves Pam and it's adorable	not_related_or_irrelevant
'576837800747646976'	RT @DavidRomeiPHD: Our thoughts and prayers are with the people of #Vanuatu.  They have endured a terrible storm.   #climatechange http://t…	sympathy_and_emotional_support
'581604008852357120'	Pam married to a grown ass child.	not_related_or_irrelevant
'576724102142033920'	Cyclone Pam leaves scene of destruction in Vanuatu - video: Amateur video reveals damage in Port Vila after Cy... http://t.co/lq2FlzJOG1	infrastructure_and_utilities_damage
'576918307871289345'	someone tell kenvi that not every workplace relationship ends like jim and pam http://t.co/s3SjQcHue1	not_related_or_irrelevant
'578968024973242368'	How can Vanuatu’s tourism industry recover after Cyclone Pam? http://t.co/Zl32COcrSD http://t.co/cjHsBckl7v	other_useful_information
'577083604662149120'	RT @AlexDMitchell: With @KitUsOut I meet some wonderful people from #Vanuatu &amp; #Tuvalu during #CommonwealthGames Thoughts are with them all…	sympathy_and_emotional_support
'576709629079502849'	RT @RAPacificBeat: #CyclonePam: Flooding, destructive winds up to 240kmh bearing down on #Vanuatu #TCPam http://t.co/ixDoMU6GUb	other_useful_information
'575826483983224834'	RT @SBSNews: Cyclone Nathan maintains U-turn trajectory http://t.co/FnJLOEPRxV http://t.co/iIFdOMoW0n	other_useful_information
'579989803405422592'	RT @1DInfectionMNL: I am ABSOLUTELY SPEECHLESS by their performance. I can't even. What is this life.... I AM SO NAKDWKDKWMSPAMSIAL -Pam	not_related_or_irrelevant
'576874396993785858'	RT @CARE: Photos of #CyclonePam aftermath in #Vanuatu shared by @CARE staff. http://t.co/X7rnAHSKcW @cnnireport  #TCPam http://t.co/h9vszxs…	not_related_or_irrelevant
'577319932980924416'	RT @UnicefAsiaPac: Early photos of the devastation left behind by #CyclonePam in #Vanuatu, from @UNICEFPacific @UNICEF - http://t.co/PTnHrg…	infrastructure_and_utilities_damage
'577441096315379712'	Vanuatu president pleads for aid in wake of deadly cyclone http://t.co/hwOQlCP7Zo #EMM	donation_needs_or_offers_or_volunteering_services
'580219792373645313'	RT @HumanityNews: News:  Vanuatu: UNICEF provides life-saving medical equipment and medicine to Vanuatu's children http://t.co/w5QQNaM9Sn	donation_needs_or_offers_or_volunteering_services
'577325320463765504'	FAST FACTS: Vanuatu: land of poverty and beauty: SUVA, Fiji – The south Pacific nation of Vanuatu hamm... http://t.co/3FzB79JHxa #beauty	other_useful_information
'578709341492019200'	TROPICAL CYCLONE NATHAN.. THE CYCLONE THAT JUST KEEPS ON GIVING...   10.00 AM UPDATE *** TC NATHAN EXPECTED TO... http://t.co/dzHXUt1e3F	other_useful_information
'580036198833352704'	RT @endupdreaming: @selflesswift PAM &amp; MELA, i hope you get it bc that took 0 minutes to come up ὠ2ὄB	not_related_or_irrelevant
'577139127059091456'	http://t.co/mRD5JnLWhb #news Cyclone Pam Blows Away Villages on Vanuatu Island - Discovery News	infrastructure_and_utilities_damage
'577877779838058496'	RT @CraigBennett3: For years, #Vanuatu has pleaded with rich countries @UNFCCCC negotiations to take #ClimateChange seriously. For years th…	sympathy_and_emotional_support
'576653153128439808'	Cyclone Pam Rips Through Vanuatu in South Pacific #Chicago, Illinois, Windy City,  http://t.co/lFlpo8bSr1	other_useful_information
'577170999055130625'	Humanitarian crisis in Vanuatu in the aftermath of Cyclone Pam | via #Oxfam International |  https://t.co/of1SPz8vxR	donation_needs_or_offers_or_volunteering_services
'576266640192471040'	RT @VicStormChasers: *** VSC BREAKING NEWS *** *** TROPICAL CYCLONE UPDATE *** #tropicaltrio #tcpam #tcnathan #tcolwyn... http://t.co/5iKUw…	other_useful_information
'576529350964719616'	@Jules0125 I will. Maybe you can whoop him so he'll behave for mrs. Pam ;)	not_related_or_irrelevant
'578804555749552128'	RT @climatecouncil: The damage caused by Cyclone Pam through widespread flooding was exacerbated by climate change http://t.co/6p7SThrGk5 h…	other_useful_information
'577223328114454528'	RT @junglefruits: TROPICAL CYCLONE FORECAST TRACK MAP Tropical Cyclone Nathan http://t.co/Sy8QvzsTL7 http://t.co/tS9DPETEpy	other_useful_information
'581120151820566528'	@kesspls @jvreims i just put some thought into this but if our squad were the ducks then i'd be cam, ren would be corey &amp; pam would be getz	not_related_or_irrelevant
'581149860197335040'	Panerai Radiomir California Dial 3 Days PAM 424 5.696 € http://t.co/ss6sXzGKd0	not_related_or_irrelevant
'577322147183521792'	RT @IvanCNN Cargo plane flies in over a village flooded by last Friday's Cyclone Pam on the outskirts of Port... http://t.co/gENikoIqBG	other_useful_information
'576705763801985024'	"#WorldVision Chloe told @BBCNewsChannel ""Part of the emotional strain of #CyclonePam is residents knew...&amp; had to wait over a week for it"""	other_useful_information
'576803252911542273'	RT @ABCNews24: Bishop: We have offered Australia's assistance &amp; we stand ready to support Vanuatu in this time of need. #CyclonePam	donation_needs_or_offers_or_volunteering_services
'580924993929932800'	Scarpa Men's Cyclone GTX Hiking Boot http://t.co/0yZJTzGBol	other_useful_information
'576870735173578752'	Vanuatu appeals for aid after cyclone 'calamity' http://t.co/CNmPbGFz34	donation_needs_or_offers_or_volunteering_services
'581108286818123776'	Darin last night tells Pam all he spits is fireὠ2ὠ2ὠ2	not_related_or_irrelevant
'577018870801801216'	@TrishaNicholson thinking of you and hope you've escaped the cyclone. X	sympathy_and_emotional_support
'577496505860300800'	RT @tekhneCO: Digital crisis mapping team @SBTaskForce needs #crowdsourcing help with #TCPam response in #Vanuatu. Details: http://t.co/mDT…	donation_needs_or_offers_or_volunteering_services
'576996315231449088'	Australian aid on its way after deadly #TCPam wreaks havoc in Vanuatu. @DamoNews reports in #9NewsAt6 http://t.co/2TlQGlpyBn	donation_needs_or_offers_or_volunteering_services
'577886820329000960'	@SlackedTourneys Abrupt Cyclone Abrupt Stealth	not_related_or_irrelevant
'577044576877342720'	Vanuatu.. Sad life, courage ὊA http://t.co/Rb2uizabnn	other_useful_information
'579148854420983808'	http://t.co/lR76mJbL7p #Deals #0101 CYCLONE CUP Blender Mixer Bottle Protein Shaker 20 oz HOLDS POWDER SEPARATELY… http://t.co/ZD6L0ncAWX	not_related_or_irrelevant
'579434445440159744'	The 20 photographs of the week - Cyclone Pam hits Vanuatu, the dramatic election in Israel, the attack on the Bard... http://t.co/BdeOe52FAJ	other_useful_information
'576863384492212224'	Cyclone Pam set to hammer North Island - National - NZ Herald News http://t.co/JWFwbD8VjR	other_useful_information
'577559431392571394'	Minister defends Vanuatu aid budget http://t.co/R4O5PfnVrG	donation_needs_or_offers_or_volunteering_services
'576841240035078144'	RT @NK72: Heading to Vanuatu to support #savethechildren #CyclonePam response.	donation_needs_or_offers_or_volunteering_services
'577271134850191360'	cyclone hit last night and the power was fine	not_related_or_irrelevant
'576858370650439680'	RT @rnz_news: NZers urged to prepare for Cyclone Pam http://t.co/fdLi8llPzj	donation_needs_or_offers_or_volunteering_services
'576187488319856640'	RT @volvooceanrace: Our Race Village in Auckland will be closed tonight for safety reasons, due to cyclone Pam #VOR http://t.co/kOoSwW6w1u	caution_and_advice
'577237348309667840'	Cyclone Pam pummels Pacific islands http://t.co/W7XeUNFdmL #newyork	other_useful_information
'577888744700805120'	"""6 Architecture Considerations When Deploying PAM"" via http://t.co/vOIKn8LIMW #CyberSecurity #InfoSec"	not_related_or_irrelevant
'577331443828797440'	day after supposed cyclone : http://t.co/2cHiCtG1Mm	other_useful_information
'577748312020918272'	RT @guardian: Vanuatu disaster: follow the Guardian's reporter on the ground in the wake of cyclone Pam http://t.co/p9sVh1OfmN	other_useful_information
'577741322930376704'	RT @thekiranbedi: US congresswoman,Grace Ming,Chamunda Swami,Pam Kwatra @IVFoundation fund raiser event: photo @jaymandal,Thks http://t.co/…	donation_needs_or_offers_or_volunteering_services
'576967682488061952'	Cyclone Pam: Darwin-based medics head to Vanuatu to provide aid (ABC): A team of six people from Darwin have b... http://t.co/Mx4a9vFllG	donation_needs_or_offers_or_volunteering_services
'576703031573614593'	Dozens feared dead as cyclone hits island nation of Vanuatu http://t.co/SP197U0IGN  http://t.co/TZTKL8FbDj	injured_or_dead_people
'576525906346311680'	Deaths feared as cyclone Pam crosses Vanuatu and heads for New Zealand: Cyclone Pam has intensified as it move... http://t.co/QDFoaRpWkf	injured_or_dead_people
'579507113434570753'	@UNFAO calls for emergency support for farmers in #Vanuatu - http://t.co/AeafA2HiPj #TCPam	donation_needs_or_offers_or_volunteering_services
'576603239694487552'	Update: PacificIslandLiving: Digicel phones seem 2b working again in #PortVila. Don't call unless an emergency pls. Text/sms instead.'#TCPam	other_useful_information
'576635554588065792'	At least six people killed in #Vanuatu after severe category 5 #CyclonePam - according to @OxfamAustralia	injured_or_dead_people
'577479488440696832'	Devastation and death after Vanuatu cyclone: http://t.co/jVRxHphqF5 via @ReutersTV	injured_or_dead_people
'579488063425933312'	Travel to Vanuatu (Department of Foreign Affairs and Trade - Australian Government) http://t.co/QUcHHfOoEr	not_related_or_irrelevant
'577576121962668032'	The Hague Weather - Jaylene tells of how her house was ripped apart by Cyclone Pam while 10 people were in inside… http://t.co/sr8XJ0YyiO	infrastructure_and_utilities_damage
'579989589764411393'	After cyclone, Vanuatu rebuilds with foreign aid: The delivery of relief supplies to Vanuatu's battered island... http://t.co/LMlwiwAacF	donation_needs_or_offers_or_volunteering_services
'577561388102483968'	RT @rtenews: Catch up with some of today's biggest news stories with @RTENewsFeed #CyclonePam #queues #homeless #Stormont #Durst https://t.…	other_useful_information
'576314094719889409'	RT @9NewsAUS: Category five Cyclone Pam bears down on the island of Vanuatu: http://t.co/YaE7KcgkEk #9News http://t.co/3oZOOxZ8wv	other_useful_information
'580502147512561664'	Word Trends: Ninnyhammer, Cyclone, Scion @dictionarycom http://t.co/91M8nV0OwP	not_related_or_irrelevant
'581927287907590144'	Cyclone Baseball leads 7-0 in the 4th.	not_related_or_irrelevant
'576485409770713088'	Cyclone Pam winds now reported at 265 kph (164 mph); flooding and landslides predicted - @Natalia_Cooper9 http://t.co/AMAY7mzrfl	caution_and_advice
'577312321036554241'	Vanuatu cyclone: Pam 'wiped out' development - BBC News via /r/worldnews http://t.co/Ah2XZhdtZo	infrastructure_and_utilities_damage
'579471508893908992'	#Relief Samaritan’s Purse sending relief to victims of typhoon Vanuatu: International Christian relief organiz... http://t.co/EEyV3Ksihy	sympathy_and_emotional_support
'576215093794508800'	RT @StuOstro: Tropical Cyclone #Pam http://t.co/HOXWJkCf62	other_useful_information
'577829109360762881'	RT @micnews: A major cyclone in Vanuatu has left at least 24 dead http://t.co/HPnQDCOGMl http://t.co/N49Cit36QI	injured_or_dead_people
'577262954464223232'	RT @RNZInews: 45 percent of #Tuvalu population displaced - PM http://t.co/5XB9K5c982 #CyclonePam	displaced_people_and_evacuations
'576432001324064768'	S/O to @TheifMage follow her Pam!	not_related_or_irrelevant
'577434599170666496'	RT @28storms: #CyclonePAM: Still no additional news from surrounding islands of Vanuatu including Tanna. Damage feared to be worse than Efa…	infrastructure_and_utilities_damage
'580885945794232320'	Beyond Cyclone Pam: identifying Vanuatu's strengths and needs http://t.co/RzOLjrb6WX via @ConversationEDU	not_related_or_irrelevant
'576210782209368065'	Gisborne warned to batten down the hatches for #CyclonePam http://t.co/LDuTKIHQOL Photo: @MetService http://t.co/EAXINJWUxb	caution_and_advice
'575858180917342208'	RT @disasteraware: #CYCLONE Alert-Update: Tropical Cyclone - Pam Severity: WARNING, Max Winds 213kph/132mph, Gusts of 259kph/161mph http://…	other_useful_information
'577871811745947649'	RT @unisdr: President Tong says #CyclonePam could have wiped out #Kiribati, climate change wake-up call for #DRR   #WCDRR http://t.co/OHMEG…	caution_and_advice
'580452053752942592'	RT @OCHAAsiaPac: 65,000 people in #Vanuatu are in need of temporary emergency shelter #TCPam http://t.co/rFGmbX2gCM	donation_needs_or_offers_or_volunteering_services
'577230256014168065'	Rick Salomon: Pam Anderson is a ‘serial baby killer’ http://t.co/rNT3jKlXIP	not_related_or_irrelevant
'579915151404453888'	RT @zdaniel: This is spot on - jungle devastated by #CyclonePam http://t.co/BLanJaeVee	infrastructure_and_utilities_damage
'578734368702619649'	@pamwattenbarger Thank you, Pam. I'm so excited for him!	not_related_or_irrelevant
'580485762912763904'	RT @zezimuxonisu: Tropical Cyclone Pam had already been battering Vanuatu's capital for hours when the River Prima suddenly flooded its ban…	infrastructure_and_utilities_damage
'577339828922105856'	Cyclone Pam wreaks havoc on island of Vanuatu http://t.co/kJ98i2WGbi	infrastructure_and_utilities_damage
'578764528583749632'	@Diddyboi92 always will be a part of cyclone nation. It was always fun watching you play.	not_related_or_irrelevant
'580857944117370882'	RT @BelindaB66: @DebSpillane ABC read out Sex Change hotel (twice) to go to while cyclone in QLD was on. Instead of Exchange Hotel. Hehe	not_related_or_irrelevant
'577014022081409024'	#pam - current outlook in AKL right now. http://t.co/ZstlXGKRpx	other_useful_information
'578546665726058496'	"dropkick murphys fire and brimstone red 7"" cyclone rare 100 cyr103 boston punk http://t.co/SL1fg8opIq http://t.co/TSOgJGU1pE"	other_useful_information
'578708153027543040'	Australia Avoids Worst of Cyclone Nathan: A strong cyclone swept ashore in northeastern Australia Fr... http://t.co/MOIIUmjxDW via @ndtv	not_related_or_irrelevant
'581938105260871680'	the way Jim loves Pam ὢAὢDὉ8Ὁ8	not_related_or_irrelevant
'576729921558437888'	Rachel Maddow reports on a massive, category five cyclone, Cyclone Pam, ripping through the island nation of V...  http://t.co/MO6Kitxc8a	other_useful_information
'580290031446667264'	@LMBR_50 Cyclone stops Top End meat delivery: A Northern Territory meatworks has been forced to freeze the beef it has been unable to...	other_useful_information
'577275455834730496'	RT @ValerieAmos: Scale of destruction in #Vanuatu shows why Disaster Risk Reduction is so crucial #WCDRR	not_related_or_irrelevant
'577274581720788992'	RT @NZStuff: LIVE: The worst of ex-tropical #CyclonePam is expected to pass Gisborne area by 4pm http://t.co/KOJhkh21cg #TCPam http://t.co/…	caution_and_advice
'577006260295356416'	http://t.co/GqUEjwNXHD #news Aid effort stepped up after monster Vanuatu cyclone - Daily Mail	other_useful_information
'579931342869172224'	RT @UNICEF_uk: #PhotoOfTheDay: Our vaccination team in a village outside #PortVila give Polio drops to 2 week old Penali #CyclonePam http:/…	other_useful_information
'577564967416762370'	Cyclone Pam Vanuatu: 90 Percent of Capital City's Buildings Destroyed #startups #Technology http://t.co/uBIkZGZVGL	infrastructure_and_utilities_damage
'576815801312768001'	"""Pam"".......why did they give such a devastating hurricane a white mom name"	other_useful_information
'576488030141341696'	Cyclone Pam bears down on the South Pacific with 165 mph winds http://t.co/hssUUXi5ol	other_useful_information
'577553574382551042'	Vanuatu development erased by 'monster' #CyclonePam 90% of Port Vila buildings damaged/destroyed, acc to PM @AJENews  http://t.co/u3gcC9BFyI	infrastructure_and_utilities_damage
'580392997222768643'	RT @LattitudeAust: All 19 #Lattitude volunteers in #Vanuatu safe &amp; well in Port Vila after #TCPam. We are grateful to @dfat for all support…	missing_trapped_or_found_people
'577478308788498432'	@tonyabbottmhr Engineers and water purification equipment deployed to assist Vanuatu? Thx &amp; Rgds ^RW cc @markbinskin_cdf #yourADF	donation_needs_or_offers_or_volunteering_services
'577847092045062144'	RT @democracynow: TODAY: Nearly half of Vanuatu's residents are homeless after a horrific cyclone. We get an update from @BillMcKibben. htt…	other_useful_information
'577807715768135680'	RT @rapplerdotcom: UPDATED: Cyclone Pam: Vanuatu conditions 'more difficult' than Haiyan http://t.co/3o8q0ZaRgV	other_useful_information
'577263512260452353'	From The Economist Espresso: Cyclone devastates Vanuatu; Blair to retreat from Middle East role http://t.co/EYJc7RXnPN	other_useful_information
'576618339402784768'	Vanuatu hit by powerful cyclone http://t.co/VMYPmfSk6z	infrastructure_and_utilities_damage
'577808203397861376'	RT @IMenzinger: 45% Tuvalu pop displaced by #CyclonePam. My thoughts go out to the people, as we discuss resilience at Sendai #WCDRR http:/…	sympathy_and_emotional_support
'578542441910927360'	Recovery of #Vanuatu's #economy likely to take years, official says http://t.co/0abjnrea2B @BusInsMagazine	other_useful_information
'581719550930096128'	RT @MofaJapan_en: [Press Release]Emergency Grant Aid to the Pacific Island Countries in response to the Cyclone Disaster http://t.co/OCtmIz…	displaced_people_and_evacuations
'578687172313649152'	East Lancashire schools urged to help victims of recent Cyclone Pam in Vanuatu - Lancashire Telegraph http://t.co/InZ6eXWG8X #paedobritain	donation_needs_or_offers_or_volunteering_services
'580215871349522432'	RT @Aline_Carr: MT @UNOCHA_ROP #Vanuatu About 75,000 people need shelter; 110,000 people-no access to clean water http://t.co/mZoq9V6N1u #T…	displaced_people_and_evacuations
'580581235195527168'	"""Experts Back Angelina Jolie Pitt in Choices for Cancer Prevention"" by PAM BELLUCK via NYT http://t.co/cCXE9zXukD http://t.co/OYY4cRU8Bu"	not_related_or_irrelevant
'577489394585600000'	RT @FRANCE24: Aid teams signal death and widespread devastation in cyclone-hit Vanuatu http://t.co/XLIVcgGJ1Y http://t.co/azAXq2yfkO	injured_or_dead_people
'577172663350734848'	» #Vanuatu #Vanuatu Eight confirmed dead... - Canadian News Edition | Facebook http://t.co/WOJoZT1JII	injured_or_dead_people
'581255740754538496'	RT @HelenDa99147397: Vanuatu Still Smiling In The Face Of a Major Humanitarian Crisis http://t.co/hydfj8LpFK via @sharethis	sympathy_and_emotional_support
'581634698679480320'	when a girl says she wants a relationship like Jim and Pam she's lying! no girl is willing to wait till she's engaged b4 you make your move!	not_related_or_irrelevant
'580772390113816576'	Initial emergency food assistance in #Vanuatu reported to have now reached close to 180000 people: http://t.co/3arobys9Ff #CyclonePam	donation_needs_or_offers_or_volunteering_services
'577048395212288000'	RT @CP24: Eight people confirmed dead after cyclone strikes South Pacific island nation of Vanuatu http://t.co/zoyWRDmT2d http://t.co/VbYey…	injured_or_dead_people
'576810817351471104'	Britain Donates $2.9 Million to Cyclone-struck Vanuatu http://t.co/B7Z80QfEQ6	donation_needs_or_offers_or_volunteering_services
'577420639755059201'	What Vanuatu looks like now: Ivan Watson gets a firsthand account of the Cyclone Pam destruction in Vanuatu. http://t.co/z2iLV5XA7y	other_useful_information
'579953775764508672'	STAYING CAT 2: Cyclone Nathan is no longer expected to intensify into a severe cyclone. http://t.co/WfXQyhpONd	not_related_or_irrelevant
'576711176006033408'	Same coverage for 200,000 killed in #Syria &amp; 6 killed in #Vanuatu - Is this obscuring true #humanitarian needs? http://t.co/IceWwHmJpq	injured_or_dead_people
'581260053468057600'	RT @surfline: Former Super Tropical Cyclone Pam evolves to become this week's #PurpleBlobOfTheWeek http://t.co/QqTlTMeysZ #SurfWire http://…	caution_and_advice
'577421405635158016'	#AmplifyTYDE ❤ #RT President: Cyclone Devastation Forcing Vanuatu to Start Anew - New York Times  http://t.co/DlBaIxRWhi	donation_needs_or_offers_or_volunteering_services
'577596132391432192'	http://t.co/pZoiVg4EU7 GOLD Foreign Affairs trying to contact 29 Canadians in cyclone-hit… http://t.co/OuGJLgOWpm http://t.co/clkd8I8TXD	caution_and_advice
'576537606600597505'	RT @HumanityRoad: #Tuvulu Population 10k State of emergency declared http://t.co/B8fFczhRlR #hmrd #TCPam	not_related_or_irrelevant
'579428930425352192'	I don't know whether I love Michael and Holly's love story or Jim and Pam's love story more	not_related_or_irrelevant
'577445527882723328'	RT @CECHR_UoD: Vanuatu cyclone: Pam 'wiped out' development http://t.co/lzfpJ0DkqN http://t.co/RqmpU2RUbe	infrastructure_and_utilities_damage
'576479138720051200'	Chevron workers slept on concrete floor, cardboard as cyclone Olwyn ripped through: Workers at Chevron's Wheat... http://t.co/io92Vrkh2e	displaced_people_and_evacuations
'580757341169016832'	Last week Tropical Cyclone Pam battered past the island nation of Kiribati. Help them rebuild their maternity ward: https://t.co/NqH3gG8SaR	infrastructure_and_utilities_damage
'576995505370087424'	Vanuatu appeals for help after Cyclone Pam strikes - Financial Times: The Indian ExpressVanuatu appeals for he... http://t.co/YQCNvauaK9	donation_needs_or_offers_or_volunteering_services
'577093297224556544'	Vanuatu Struggles to Account for Death in Cyclone’s Wake: Death toll confusion due largely to a near-total com... http://t.co/BTuaxs2fst	injured_or_dead_people
'577813240085934080'	RT @AP: VIDEO: Vanuatu president says some 90 percent of buildings in capital damaged or destroyed by Cyclone Pam: http://t.co/Oyln957uLk	infrastructure_and_utilities_damage
'577415316092760066'	"USA TODAY: The president of #Vanuatu has described #CyclonePam as ""a ... - http://t.co/Si6IYXkJxw #NewsInTweets http://t.co/bzerWXSO8a"	other_useful_information
'580743773828689920'	"RT @KyleDyer9News: ""This is huge"".. so says 1st grader at Denison Mont. #Vanuatu relief bake sale #9News #goodkidsdoinggood http://t.co/5IX…"	other_useful_information
'577049825218179072'	Cyclone terror as flying boats crash Australian holidays in Vanuatu: AUSTRALIANS who survived a killer cyclone... http://t.co/AdZCeHf0KD	other_useful_information
'580956831910117376'	"RT @karyewest: Forgot Pam Oliver RT @CoochCakes: ὢ2 ""@steenfox: Same person http://t.co/Gv7bY3AgDE"""	not_related_or_irrelevant
'577102064968462336'	RT @WVAsia: #WeAreWithYouVanuatu - We're Rushing to Respond with Water, Food, Emergency Shelter. Help Us? https://t.co/5vobkh1e8X http://t.…	donation_needs_or_offers_or_volunteering_services
'577459456360878080'	Vanuatu President Calls For Help After 'Monster' Cyclone: President Baldwin Lonsdale told The Associated Press... http://t.co/RxO1m4m0jU	donation_needs_or_offers_or_volunteering_services
'581551742963322880'	RT @MelanesianM: Many thanks to St Michael's High School Chorley for their donation to the Cyclone Appeal from a non uniform day @SaintMich…	donation_needs_or_offers_or_volunteering_services
'577440030525788161'	RT @9NewsAUS: Australians who rode out #TCPam have touched back down in the country. @LauraTunstall9 http://t.co/QAJPF6Dyh5 #9News http://t…	not_related_or_irrelevant
'575971773214134272'	RT @johnspatricc: » http://t.co/2LTMixYYkR Ports In Australia&amp;#39;s Pilbara On Lookout For Cyclone Nathan #CycloneNathan  285 http://t.co/9…	other_useful_information
'581486547641479168'	RT @GLofMMM: Mark Benevolent Fund - Vanuatu Donation of £25,000  Between Thursday 12th and Saturday 14th March 2015, the... http://t.co/gv3…	donation_needs_or_offers_or_volunteering_services
'580509048392544257'	RT @johnsondone: @sleepwilk @sammywilk OMG PAM YOU MET HIM. I'M SO HAPPY FOR U AIFJFMIFMFM OMG OMG AJGCDNVIJC YAS	not_related_or_irrelevant
'576865169063555072'	'Worst in Pacific history': Cyclone Pam rips through Vanuatu: http://t.co/KmCKgCOzrH http://t.co/V7Ncnd6F3c	other_useful_information
'581599129433845760'	A new genus of #flies from Australia, New Guinea &amp; New Caledonia show ancient Gondwanan links http://t.co/U5zTwvsvo1 http://t.co/eJ1pfWYUhS	not_related_or_irrelevant
'580852351105441792'	RT @StrayFM: Cascade Bistro at the Cascade Garden Centre are looking for #fulltime + #parttime #Chefs and #Cooks. Email pam@cascadekoi.com …	not_related_or_irrelevant
'577888323118571520'	Death toll rises in cyclone-hit Vanuatu: UN says at least 24 confirmed dead and more than 3,000 people displac... http://t.co/nwqE5eYPxu	injured_or_dead_people
'576761253772701698'	RT @BBCWorld: Dozens feared dead after Cyclone Pam batters Vanuatu with winds of up to 270kph (170mph) http://t.co/fdwQQeJN3u http://t.co/d…	injured_or_dead_people
'577530291885080577'	Aw Willie Pomana could be heading to Vanuatu today.  Don't think I'll ever get used to this drop everything and... http://t.co/zPvQUEK349	not_related_or_irrelevant
'577045037281734656'	As Vanuatu Suffers, More Urgency Needed on Climate: World Bank: Despite ominous predictions of mass devastation in cyclone-wrecked Va...	other_useful_information
'578839501386076160'	RT @dfat: Volunteers from Pentecost Isl safe &amp; well after #TCPam #Vanuatu Aust consular evacuation. More evacuations due today. http://t.co…	displaced_people_and_evacuations
'576561841138089984'	RT @ABCNews24: Communication dropping out in #Vanuatu as #CyclonePam hits. Huge winds, rain, flooding. People taking shelter. UN is concern…	other_useful_information
'577843468250148864'	Cyclone Pam: Vanuatu Residents Begin Search for Families and Homes – http://t.co/gt0raRHdwV http://t.co/TYtgizVTf5	displaced_people_and_evacuations
'576851757504065536'	Vanuatu appeals for 'lending hand' in wake of Cyclone Pam http://t.co/NhpRktXG7c via @ABCNews	donation_needs_or_offers_or_volunteering_services
'580074584029995009'	@fallonthornley @LouLumenick @tcmfilmfest Me, too, Pam! It's a royal bummer of epic proportions! :-(	sympathy_and_emotional_support
'576308096286392320'	RT @WA_Roads: MID WEST-GASCOYNE - North West Coastal Hwy from Pannawonica turnoff to Kalbarri Rd - CLOSED - Tropical Cyclone Olwyn	not_related_or_irrelevant
