tweet_id	tweet_text	label
'510092301545119744'	Police in Indian Kashmir collect bodies floating in worst floods in years: Authorities in Indian Kashmir colle... http://t.co/uGprKs4dtH	injured_or_dead_people
'509994768781160448'	Pakistan rushes to protect cities from floods: Pakistani troops rush to protect two major cities from... http://t.co/iFU7ZnlLaF #Lebanon	donation_needs_or_offers_or_volunteering_services
'508905119942213632'	[September 08, 2014 at 11:08AM] India and Pakistan leaders lower cudgels as floods ravage Kashmir via http://t.co/52WQjhFZmT	other_useful_information
'509411069161259008'	Dear Kashmir Flood-Victims, All Abdullahs are currently busy, HANDLING other matters ! Please call back later ! http://t.co/j9UHGbFQwv	not_related_or_irrelevant
'512117400758517760'	RT @arsenalist: Non-Arsenal: My homeland Kashmir has been hit with severe floods causing mass destruction, please help http://t.co/nXx9g3OF…	donation_needs_or_offers_or_volunteering_services
'508953299681173504'	RT @CapitalTV_News: #Pakistan Floods: Thousands of people are still stranded, with hundreds of thousands homeless as a result of heavy rain…	missing_trapped_or_found_people
'509031356718804992'	#OpenFollow VIDEO: Bridge 'snapped in half' by floods: Soldiers in Indian-administered Kashmir... http://t.co/zIvVkZaAeR  #TeamFollowBack	infrastructure_and_utilities_damage
'508780255189143553'	Deadly Kashmir floods traps thousands http://t.co/llVQw8shGf	missing_trapped_or_found_people
'509793129726504960'	RT @ibnlive: Flood control room set up at Andhra Bhawan in Delhi http://t.co/A4GEGspUc5 #KashmirFloods	other_useful_information
'509277332428050432'	Muddy flood engulfs all but top of Kashmiri temple http://t.co/PDMSfHbPH0 http://t.co/JM4wNZUX8U	infrastructure_and_utilities_damage
'510526232950505472'	Emergency Flood Relief: Kashmir and Pakistan floods #PakistanFloods #KashmirFloods   http://t.co/SxOi7kWrpT	donation_needs_or_offers_or_volunteering_services
'508603864212176897'	RT @khalidkhan787: pics of flood hit Srinagar, and Jammu, in Indian held Kashmir #IndiaFloods http://t.co/wbZg51sUKj	other_useful_information
'511643810674515968'	Disease threatens as Kashmir flood waters turn fetid http://t.co/WpvSGREZCb	other_useful_information
'511074182914785280'	Corporate Sector extends support to flood-affected people of Jammu and Kashmir  http://t.co/ZkajtyIEMe via @narendramodi	donation_needs_or_offers_or_volunteering_services
'509842185609437184'	@SabooVikas @Tan_Tripathi Thanklessly taking help in Floods  and calling Kashmr occupied territory.PakOccupiedKashmir shud be vacated by Pak	donation_needs_or_offers_or_volunteering_services
'510052326233477120'	RT @iSupportPTI: Nawaz promising Azad Kashmir bullet train. #JHOOTA - doing his marketing campaign even after flood. #GoNawazGo	other_useful_information
'509047394307416064'	"New post: ""Floods kill hundreds in India, Pakistan"" http://t.co/YfoS9Hd6q7"	injured_or_dead_people
'509697706210504704'	Natural Sikular Comment RT @HeadlinesToday: Ghulam Nabi Azad says it is natural for flood-affected people to get angry  #KashmirFloods #Modi	sympathy_and_emotional_support
'508980539643031552'	"PM Nawaz visits flood-hit areas in Azad Kashmir http://t.co/ker4N26lrA http://t.co/U4KYDtCfQK"""	other_useful_information
'510888406592020480'	RT @Federation: Punjab province remains one of #Pakistan's worst hit areas by the recent floods in South Asia: http://t.co/Mfz4UJUjrt http:…	other_useful_information
'508909961410117632'	#floods #ukfloods - In pictures: Deadly Kashmir floods - BBC News: BBC NewsIn pictures: Deadly Kashmir floodsB... http://t.co/JkrCmopm4I	other_useful_information
'508994013534240768'	RT @AamirWani: Thousands Stranded in Srinagar, 160 Dead in Worst Floods in 60 Years #KashmirFloods http://t.co/hWYXoZXxiO http://t.co/JjDNI…	injured_or_dead_people
'508790236726296576'	RT @Takhaan: According to #PTI hatemongers, #MQM is collecting 'Bhatta' from Punjab's flood effectees. http://t.co/pTMqVQ1BEo	displaced_people_and_evacuations
'510963476437536770'	IMPORTANT Must Must know : A Description of Typical House Flood Damages and Cleanup Requirements: #KashmirFLoods https://t.co/qIUWwngYqX	other_useful_information
'508836905710931969'	50 army medical teams deployed in Jammu and Kashmir to assist sick and injured flood victims	donation_needs_or_offers_or_volunteering_services
'509405957948862464'	RT @swatkat24: Dirtbags on the internet need to stfu about flood-affected Kashmiris 'accepting help' from the Indian army.	donation_needs_or_offers_or_volunteering_services
'509752553064505344'	In pictures: Kashmir floods coverage tip of ice berg, people ask for drinking water http://t.co/dIYLQs8O2c via @tkwmag @UN @UNDP @USAID @hrw	donation_needs_or_offers_or_volunteering_services
'510410192320614402'	Pakistani military expands rescue and relief operations in areas hit by floods in country's Punjab province - @AP http://t.co/Q2PrZcZHj8	donation_needs_or_offers_or_volunteering_services
'510010232475377664'	Centre's help to flood-hit Jammu and Kashmir impressed Congress leaders: Manohar Parrikar http://t.co/VfCBiQSEV2	other_useful_information
'514157181491359744'	RT @PakArmyChief: Pls Donate Generously to #PakArmy 's Relief Fund for #Pakistan Flood Affectes - Pls RT http://t.co/iLEhXBxyxd	donation_needs_or_offers_or_volunteering_services
'509839941262536704'	RT @DilliDurAst: Indian army rescues Pakistani golf team from flood-hit Srinagar: reports http://t.co/uGUZ6ako1G	displaced_people_and_evacuations
'509374041312866307'	@mmujeebm Kindly RT-- Google Person Finder https://t.co/VCZAM68U4d Kashmir Rescue Form https://t.co/X9KzDSJSNW	donation_needs_or_offers_or_volunteering_services
'514251667294801920'	RT @firstpostin: Pakistani Kashmiris want India border opened for flood relief http://t.co/5eJVQUK02V	donation_needs_or_offers_or_volunteering_services
'511156144157786112'	Death toll climbs in #India, #Pakistan #floods #KashmirFloods #PakistanFloods  http://t.co/Z8cnORTwTo http://t.co/aFz4DYlBhy	injured_or_dead_people
'510014985292894208'	Kashmir Floods: Air Force Scales Back Rescue Ops Over Stone-Throwing By Residents: The Indian Air Force has re... http://t.co/Lco8Pr75zy	other_useful_information
'508397434280505344'	#Portugal Toll from Pakistan, India floods rises over 230: i24news                         PublishedSe... http://t.co/8MmDgbiaC5 #Serbia	injured_or_dead_people
'511119757957795840'	RT @DrKumarVishwas: AAP MLAs have decided to collectively donate Rs 5.5 crore towards Kashmir flood relief fund #KashmirFloods http://t.co/…	donation_needs_or_offers_or_volunteering_services
'508852830229508096'	RT @dna: Floods unleash more misery in Jammu and Kashmir; Death toll mounts to 150, Narendra Modi announces Rs 1000 crore aid http://t.co/w…	injured_or_dead_people
'509034213203382273'	If Kashmir youths had built a dam with stones instd of throwing it on @adgpi they might have saved themselves from the flood #KashmirFloods	other_useful_information
'512320243205963776'	RT @MaanImranKhan: Lets play ur part to help those affected by floods Buy a Naya Pakistan shirt profits go towrds IKF for flood victims htt…	donation_needs_or_offers_or_volunteering_services
'509227580998701057'	Iran, Japan offers help Pakistan to tackle flood #jobs #news #career #jobsila #Iran http://t.co/jLxPmB6aqO	sympathy_and_emotional_support
'512257888081821696'	RT @japantimes: Pakistani militants allege India is deliberately opening its upstream dams as a ‘water bomb’ creating floods http://t.co/r2…	other_useful_information
'509003300193067008'	@ramindersays              i m so sad due to flood in kashmir hope our heaven will be ok very soon	sympathy_and_emotional_support
'509677723417993216'	RT @mqmpunjab: Once again #KKF showing its outstanding work.   *Social relief activities for the victims of flood* #Pakistanfloods http://t…	donation_needs_or_offers_or_volunteering_services
'512279692833873920'	80% of network restored in flood-hit Kashmir: Telcos: Aircel, the biggest telecom operator in the state ... http://t.co/ysiwMMb5dr #News	infrastructure_and_utilities_damage
'509766254056726528'	VIDEO: Pakistan floods still rising http://t.co/V9xW3naQuM	other_useful_information
'508406464625397760'	#Wyoming Toll from Pakistan, India floods rises over 230: i24news                         PublishedSe... http://t.co/lkwKOwfBBx #Detroit	other_useful_information
'514391656087318530'	RT @ShireenMazari1: With floods ravaging Pakistan,it is unforgiveable 4 Nawaz 2 demand an extra $400,000 for his US trip. &amp; 2 do what?Read …	donation_needs_or_offers_or_volunteering_services
'508370208004661250'	RT @Tahir_Usman786: #DrQadri:The people of #Pakistan who have been affected by the floods need our help. #FakeDemocracyMustEnd  #Pakistan h…	donation_needs_or_offers_or_volunteering_services
'512142835089305600'	As Flood Water Recedes in Srinagar, More Bodies Found: Over ten days after Jammu and Kashmir witnessed its wor... http://t.co/zyArBoISeB	injured_or_dead_people
'511438324167241729'	RT @MariamMumtaz: Imran Khan to visit flood affected areas of Jhang and Chiniot #PunjabFloods #Pakistan	other_useful_information
'510382439995162625'	Landslides add to misery of Kashmir's worst floods in decades: SRINAGAR India (Reuters) - Rescuers raced to he... http://t.co/slkz12WMqI	infrastructure_and_utilities_damage
'512311749086040064'	RT @TheMcBang: #PrayForPakistan the flood has left thousands of people homeless and many without food and clean water	displaced_people_and_evacuations
'512314596691312640'	RT @AJEnglish: Infographic: In #Kashmir, worst floods in over 100 years have killed at least 550 people and affected millions more | http:/…	injured_or_dead_people
'509994632638234624'	RT @sarkar_swati: With a notebook MT @DeshGujarat: PM taking aerial view of the flood affected areas in Jammu &amp; Kashmir http://t.co/AIuytqz…	other_useful_information
'511600302856749056'	Is there anyone can stop IK and TUQ destroying our beloved Pakistan. Shame on IK and TUQ since antion is suffering from severe flood damages	other_useful_information
'514533175712686080'	RT @FIFPakistan: #FIF #Flood #Relief Report #Update. #Flood2014 @FIFPakistan http://t.co/9zsQlnUQTx	other_useful_information
'510348647813230592'	RT @NadeemQasim_: IMPORTANT : - How to purify and use flood water if nothing is available. #kashmirfloods RT. http://t.co/qxivxJpn4I	other_useful_information
'509754219012710400'	(#On_Swager_1) AP PHOTOS: Thousands Flee Flood in India, Pakistan: AP PHOTOS: Thousands flee fl... http://t.co/nlHZ1ZmaIc (#On_Swager_1)	displaced_people_and_evacuations
'509755203327778816'	@IndiaToday All is fine in Kashmir. Everyone rescued, Only 1 million people trapped  in Srinagar city by floods.	missing_trapped_or_found_people
'508572220730671104'	#Kashmir_flood   Help line No. 011-23093566, 011-23093563, 011-23093054,011-23092763 #jammu #floods	donation_needs_or_offers_or_volunteering_services
'512199004667383809'	Latest : Kashmir flood victims run from pillar to post to get relief material - Daily News &amp; Analy... http://t.co/XtjoBhsMbF #IndianNews	donation_needs_or_offers_or_volunteering_services
'509367697075752960'	Human error causes Kashmir floods? - Tv9: Human error causes Kashmir floods? ▻ Download Tv9 Android App: http:... http://t.co/mKnEEntAIk	other_useful_information
'511298900561387520'	#Hungary At Least 17 Dead as Flood Rescue Boat Capsizes in Pakistan: At Least 17 Dead as Flood Rescue ... http://t.co/P8YCGoPXLQ #Poland	injured_or_dead_people
'511092410651115522'	STRANDED ETV REPORTER SAVES 300 LIVES IN JAMMU AND KASHMIR FLOODS http://t.co/ihlTR3ffwK	missing_trapped_or_found_people
'508930721184874496'	India, Pakistan Monsoon Death Toll Rises: Flash floods and landslides triggered by days of heavy monsoon rains... http://t.co/RZNCKdy24X	injured_or_dead_people
'508612509217988608'	As floods crisis spreads, PM #Modi offers assistance to #Pakistan http://t.co/zeVjyiNJBD #India	donation_needs_or_offers_or_volunteering_services
'510381363866775552'	Pakistan evacuates thousands as floods hit plains http://t.co/oFmCE0Yz6P Bing Pakistan News	displaced_people_and_evacuations
'508604066004357120'	More deaths, homes lost in India and Pakistan as floods persist: Sun, 2014-09-07 14:39 SRINAGAR, India: Landsl... http://t.co/CqLWWSBPs5	injured_or_dead_people
'511497190288535552'	RT @DDNewsLive: More than 1,84,000 people rescued so far by armed forces &amp; NDRF from different parts of flood-ravaged Jammu and Kashmir: Go…	displaced_people_and_evacuations
'508906604700237826'	India and Pakistan leaders lower cudgels as floods ravage Kashmir http://t.co/gcXO1YNQIg vía @reuters	other_useful_information
'514109667514286080'	RT @dna: German embassy to hold concert in support of Jammu and Kashmir flood victims http://t.co/tcvURvyA4H http://t.co/keDaskuClV	donation_needs_or_offers_or_volunteering_services
'508906045562191873'	what tangible effect on ground has Modi's declaration of floods in Kashmir as 'national disaster' had? Few more boats? aid? #KashmirFloods	other_useful_information
'509080585008975872'	Twitter Connects India to Needs of Flood-Hit Kashmir | NDTV Gadgets http://t.co/0oc3UF2TPm via @NDTVGadgets	donation_needs_or_offers_or_volunteering_services
'510406557331652608'	RT @IndiaToday: 15 numbers that highlight the tragic Jammu and Kashmir floods | India Today http://t.co/1yqgYGbnvY http://t.co/CPsll3WRG6	other_useful_information
'509010794655150081'	RT @ndtv: I assure people that the problem is not of J&amp;K alone, it's a national tragedy: PM Modi on #KashmirFloods. Highlights http://t.co/…	sympathy_and_emotional_support
'510094260310265858'	As Jammu and Kashmir reels under floods, Hurriyat leaders nowhere to be seen http://t.co/tm3612CfCK via @dna	other_useful_information
'508398669196849152'	#KashmirFloods Almighty Allah Forgive us now. We bow to forgive us. It is getting worse due turning flood channels into driange systems.	sympathy_and_emotional_support
'509156439323983873'	RT @SankarshanT: So assuring to hear NarendraModi @PMOIndia on J&amp;K flood calamity, and extend helping hand to similarly ravaged Pakistan. #…	donation_needs_or_offers_or_volunteering_services
'509278236644081664'	@RehamKhan1 @byPunjabNSindh @Imran241161 true info abt flood https://t.co/ILWW89TDSj	other_useful_information
'508545954148929536'	We're Kashmiries...we can give our lives for our #Valley and its #people... #savelife #flood #shelter #food	donation_needs_or_offers_or_volunteering_services
'509278556799504384'	India, Pakistan floods: 'Worst to come': A huge relief operation is continuing across northern India and into Pakistan in the wake of...	donation_needs_or_offers_or_volunteering_services
'510158651215331330'	Climate change may have caused Kashmir floods: CSE - ABP News http://t.co/aTvyjs7dlS  ABP News  Climate change... http://t.co/YiTmEl7gtn	other_useful_information
'509974663447838721'	RT @IndiaToday: Jammu and Kashmir govt was deaf to flood alert http://t.co/uJ6BFPiaom http://t.co/31SZoS4WCC	caution_and_advice
'510315797193838592'	Kashmir Floods: Educational Institutions Reopen in Jammu: With rain having stopped and water receding, educati... http://t.co/GcuckWH8qP	other_useful_information
'510021485965344769'	Police in Jammu &amp; Kashmir, India, collect bodies floating in worst floods in years http://t.co/urWmEjxFwK #worldnews #news #breakingnews	injured_or_dead_people
'510111393463283712'	RT @RadioPakistan: Punjab government will provide Rs 20,000 compensation to each flood affected family before Eid-ul-Azha http://t.co/4T5gm…	donation_needs_or_offers_or_volunteering_services
'514056981347577856'	http://t.co/GyJWUfnp6w Flood ‘14: Indian administered Kashmir s @INSubcontinent #INSubcontinent #Pakistan http://t.co/pB1eS2mD8a	other_useful_information
'509296947115474944'	Sindh sink into flood water every year magar kal bhi Bhutto zinda tha aaj bhi Bhutto zinda hai #PTI #NayaPakistan	other_useful_information
'508524834515849216'	Prime Minister Narendra Modi has reached flood-hit Jammu and Kashmir to take stock of the situation and take... http://t.co/aupYSGHwhR	other_useful_information
'511210801563066368'	RT @KhalidUmar33: #Pakistan Floods: Pakistan Army's helicopter picked up a man from the centre of the River and daringly saved him. Welldon…	missing_trapped_or_found_people
'512013221146808320'	Chief defends Kashmir flood response: The top official in Indian-administered… http://t.co/IeK00RP0Dl Top Story	other_useful_information
'509263732602462208'	Flood affected 27,700 people,120 villages in Azad Kashmir: NDMA http://t.co/00G6TaXFCS Geo News	injured_or_dead_people
'509965826229673984'	Over four lakh stranded in flood-hit Jammu and Kashmir even as water levels recede http://t.co/m0UpVVczbM	other_useful_information
'511742068079591425'	RT @AnoopDewan: Ajai Shukla: #KashmirFloods - #IndianArmy gains where media fails. Business Standard Column: http://t.co/dUsA7sYihp	other_useful_information
'511033609575092224'	My Report from #Chaprar, the first area to be hit by the monstrous #floods  http://t.co/S1yojDVPnd  #Pakistan @SalaarSulaman @AsiaDespatch	other_useful_information
'510497449064951808'	Floods in India and #Pakistan: People stand on the rooftop of their flooded houses caused by… http://t.co/ksvJP0tKjH	missing_trapped_or_found_people
'510160803211649024'	RT @HariniRana: in Mumbai &amp; willing to help #KashmirFlood victims with material supplies by Friday(first aid/non perishable food items/ clo…	donation_needs_or_offers_or_volunteering_services
'510388555818889217'	Pakistan Floods: Dyke breached to save Multan city http://t.co/Cbd6HDNDSK	other_useful_information
'509042952358727680'	@IYC Flood control room nos at J&amp;K House in New Delhi 011-24611210 and 24611108 Srinagar: 0194-2452138; Jammu-0191-2560401 #KashmirFloods	other_useful_information
'514741560223600640'	RT @ndtv: I assure the people of J&amp;K, we are with them: PM Modi on #KashmirFloods. Highlights http://t.co/18NmwYupCT	sympathy_and_emotional_support
'511646589845118978'	Over 2.34 Lakh Rescued from Flood-Ravaged Jammu and Kashmir So Far: More than 2.34 lakh people have been so fa... http://t.co/9333UozhDx	missing_trapped_or_found_people
'509412226210336769'	High level of flood in Chenab and Jhelum rivers has reached Trimmu headworks in Jhang district. #PakistanFloods #CapitalTV	other_useful_information
'511415438279180288'	Donate Rs. 10 through @hikeapp for free for Kashmir Flood Relief - Help everyone in Kashmir who's affected. Only... http://t.co/vITzCMFo43	donation_needs_or_offers_or_volunteering_services
'514056810655801345'	India and Google launch a Person Finder tool for Kashmir floods http://t.co/FhSfUohLPK via @scroll_in	missing_trapped_or_found_people
'511106910989205504'	Eight people killed as boat capsizes in Multan flood http://t.co/fnuR3fPKPG #PakistanToDay	injured_or_dead_people
'508984010065055744'	Indian, Pakistani troops aid flood-stranded people http://t.co/SmDvMdrwI9 #boston	donation_needs_or_offers_or_volunteering_services
'511786745932029952'	Workers busy in helping the flood affected people are the precious asset: QET Altaf Hussain Bhai  #MQM #Pakistan	donation_needs_or_offers_or_volunteering_services
'510460187665129472'	#Post - Google Launches Crisis Map For Flood-Affected Jammu and Kashmir: #Map - Google has launched an... http://t.co/dSURMY6yx3 - #Blog	other_useful_information
'510401670493122561'	RT @bhavatarini25: #KashmirFloods   How much money people of Kashmir donated for Uttarakhand floods last year?  Tell me	donation_needs_or_offers_or_volunteering_services
'509272569984598016'	RT @NewIndianXpress: #Srinagar-Leh National Highway, connecting flood-hit #Kashmir Valley with #Ladakh region, restored for vehicular traff…	infrastructure_and_utilities_damage
'514590123921387521'	RT @_projectkashmir: Lalit Grand Palace locked its gates to prevent flood victims from entering its premises #KashmirFloods  http://t.co/0A…	other_useful_information
'512222597761609728'	News:  Pakistan: Pakistan - Flood Losses and Damages Map as of 16-9-2014 http://t.co/CvN0RqdKAT	other_useful_information
'510123106556342272'	RT @anupamtr: J&amp;K floods: Air India declares free travel for trapped tourists #KashmirFloods http://t.co/BOROAA4P5a	donation_needs_or_offers_or_volunteering_services
'510087702251728896'	RT @sona2905: Indian army struggling for the safety of every single Kashmiri and our MSM goes on Flood-Tourism taking opinion of terrorists…	other_useful_information
'514317409377738753'	Floods causing mayhem #Pakistan, food, water, medicines in short supply In times like this one wishes #India #Pakistan had good relations!	donation_needs_or_offers_or_volunteering_services
'510110817623109632'	#KashmirFloods  The Tireless Service of a India Army Battalion &amp; Its Boats http://t.co/pQVEVN81Nk #IndianArmy #Kashmir #Kashmirfloodrelief	donation_needs_or_offers_or_volunteering_services
'510421577205166080'	RT @ibnlive: India will face more Jammu &amp; Kashmir floods-like calamities in future, warn researchers http://t.co/0nO836bb12 #KashmirFloods	caution_and_advice
'510427527056076801'	RT @akhterA786: #KashmirFloods  Floods continue to cut through new residential areas  Situation grim http://t.co/xA1en7cYfK	infrastructure_and_utilities_damage
'511900461029265408'	RT @RadioPakistan: #MuzaffargarhVisit PM assures to compensate losses of flood affectees http://t.co/r7ntqh9Xvc http://t.co/Cj4AaUN07l	donation_needs_or_offers_or_volunteering_services
'511074871431163904'	Friends if you have Hike installed in your phone   We all know now their is a flood in Jammu &amp; Kashmir and this a... http://t.co/xqtVmaPnqI	donation_needs_or_offers_or_volunteering_services
'510387519163080705'	#Army continues #Rescue operation in #Punjab - #Flood #Pakistan - #NewsInsight http://t.co/ERKUo1kug9	not_related_or_irrelevant
'508579761677824003'	The HinduModi announces Rs.1000-crore special assistance to flood-hit Jammu and ...The HinduDeclaring the Jammu and Kashmir floods as...	donation_needs_or_offers_or_volunteering_services
'510529379026616320'	RT @One1NationDay: @ahmermkhan We are working for Punjab floods from Pakistan but I need to know an account number where people can donate …	donation_needs_or_offers_or_volunteering_services
'509769731167891457'	@eshbutt @MaryamNSharif  aur Ye Pani Hm Khushk Hone Nahn Den Ge Lol #MQM #Punjab #PakistanFloods #flood #PTI @PTIofficial @ShkhRasheed	other_useful_information
'508812868049842177'	RT @supportnmforpm: This kind of PPL and their words are more harmful than floods in J&amp;K.  #JammuKashmirFloods #KashmirFloods http://t.co/f…	other_useful_information
'508883452150550528'	RT @sanjali24: Shameless pig @ArvindKejriwal didnot even condemn Kashmir floods, all eyes only on BJP not forming govt in Delhi.What a fuck…	other_useful_information
'511211019994030080'	BBC News - VIDEO: Kashmir valley 'submerged after floods': Faizal Muhammad Ali reports from Srinagar which has... http://t.co/hqEt8u1gLX	infrastructure_and_utilities_damage
'509168792392310785'	NS during monsoon wished heavy rains to disperse Dharna. Without realizing any preparations for possible flood Now punjab has drowned	other_useful_information
'514055382730555394'	RT @JamilaHanan: #UN @secgen chief lauds #Pakistan flood relief efforts,offers help,again http://t.co/U7y1NjFgjw poor suffer. #PaskistanFlo…	donation_needs_or_offers_or_volunteering_services
'509748639464292352'	Here's what we can do to help in the #KashmirFloods http://t.co/1SikIxzb3r	other_useful_information
'508924472636616704'	http://t.co/dREqyESnVn Govt slept on flood alert. Kashmir does not figure in central panels latest flood forecast list @sagarikaghose	other_useful_information
'511454996013912064'	"RT @Delhirious: Pl observe ""Flood health &amp; safety guidelines"" by #NHS UK. See/ dwnld album. (5 pics)  http://t.co/YAEQfFT0XN #KashmirFloods"	caution_and_advice
'508855943397130240'	RT @abpnewstv: Flood situation grim in Jammu and Kashmir, toll climbs to 138  http://t.co/XEOKo3QhwF	injured_or_dead_people
'511421065776476160'	RT @mahrukhinayet: Immense gratitude to the tremendous tremendous selfless work being done by the army and all rescue operators #kashmirflo…	donation_needs_or_offers_or_volunteering_services
'510426709070340096'	Kashmir floods: Delhi BJP MLAs to donate one month's salary for relief fund: New Delhi: All the Delhi BJP MLAs... http://t.co/ZH6HH1nq5q	donation_needs_or_offers_or_volunteering_services
'509924997729509376'	Bilateral dissonance: #India's most wanted is also #Pakistan's flood relief hero. Watch his interview http://t.co/s5bFN9vYHr @praveenswami	other_useful_information
