_unit_id	_golden	_unit_state	_trusted_judgments	_last_judgment_at	choose_a_category:confidence	created_at	id_str	rownames	choose_a_category	text	
1834490367	FALSE	finalized	3	7/27/2018 12:43:44	0.6842	Thu Mar 30 03:52:02 +0000 2017	",847295328432803842,"	43791	direct_eyewitness	"I feel this guy's pain, my drive was a bit like this dodging flooded streets Љ6 https://t.co/dH2OQKcm9V"	
1834491755	FALSE	finalized	5	7/27/2018 14:18:59	0.8095	Thu Mar 30 03:50:51 +0000 2017	",847295029638864900,"	43778	direct_eyewitness	 memorie_holiday I'm gonna have to watch this stream because I feel like Cyclone Debbie dropped me off in a twilight zone	
1834490875	FALSE	finalized	3	7/28/2018 12:01:59	1	Wed Mar 29 23:45:24 +0000 2017	",847233258857168896,"	39697	direct_eyewitness	Tomorrow is one of my last math classes before the exam worth 50% of my grade. Thanks to cyclone Debbie I'm flooded and stuck home #uni	
1834490923	FALSE	finalized	6	7/27/2018 18:58:45	1	Thu Mar 30 00:28:19 +0000 2017	",847244059651448832,"	40415	direct_eyewitness	Cyclone Update. Љ6 Љ6 Љ6 Љ6в”пёЏ  We are currently suffering the tail end of cyclone Debbie.  Under the https://t.co/f9yKRKT9Ju	
1834490944	FALSE	finalized	3	7/31/2018 22:19:50	1	Thu Mar 30 00:53:33 +0000 2017	",847250409701822464,"	40832	direct_eyewitness	"I streamed lecture this morning, but no CBL because classes canceled because of remnants of cyclone Debbie! Brisbane closed! #bigwet"	
1834490990	FALSE	finalized	3	08/01/2018 0:54	0.6685	Thu Mar 30 01:09:18 +0000 2017	",847254374657085442,"	41037	direct_eyewitness	#bigwet. First road block. Police officer waves us through saying thanks for coming  redcrossau #TCDebbie https://t.co/50StrYPQw6	
1834491104	FALSE	finalized	3	08/01/2018 0:28	0.6431	Thu Mar 30 03:21:07 +0000 2017	",847287545541017601,"	43296	direct_eyewitness	Cyclone #Debbie can kindly leave now ёЏ	
1834491625	FALSE	finalized	3	08/01/2018 14:46	0.3448	Wed Mar 29 21:30:24 +0000 2017	",847199283745083393,"	37682	direct_eyewitness	"Cyclone Debbie has arrived   Gold Coast, Queensland https://t.co/9ycnvz0qjJ"	
1834490779	FALSE	finalized	5	7/28/2018 07:40:04	0.7967	Wed Mar 29 22:49:25 +0000 2017	",847219172652097536,"	38846	direct_eyewitness	Starting to really feel the effects of Cyclone Debbie https://t.co/xtdVIl3E8S  #CycloneDebbie... https://t.co/bIY9S8HpAG	
1834490751	FALSE	finalized	7	7/27/2018 12:21:42	0.7232	Wed Mar 29 22:45:18 +0000 2017	",847218133056208896,"	38783	direct_eyewitness	She may be an ex cyclone but Debbie is still 1 cranky bitch! Mopping my patio count as active rest? #flooded https://t.co/edbhMTL7wh	
1834491076	FALSE	finalized	3	08/01/2018 8:19	0.673	Thu Mar 30 02:53:08 +0000 2017	",847280505766555650,"	42850	direct_eyewitness	"Queensland Venues Issue Updates On Tonight s Urthboy, I Prevail And Spiderbait Shows As Cyclone Debbie Hits https://t.co/TzPNG0LCbi"	
1834491325	FALSE	finalized	4	7/27/2018 11:35:19	0.5159	Thu Mar 30 10:38:32 +0000 2017	",847397625422675971,"	52831	direct_eyewitness	"Queensland, stay safe and I'm sorry to everyone effected by cyclone Debbie, but I am loving this rain."	
1834490360	FALSE	finalized	4	7/27/2018 13:19:09	0.5195	Thu Mar 30 02:24:19 +0000 2017	",847273253320089601,"	42352	direct_eyewitness	"Stay safe, QLD! Our bridge is still operational. Avoid travel, have a #conferencecall. #bigwet #bneweather https://t.co/sD2oFKunxv"	
1834491447	FALSE	finalized	3	7/31/2018 19:39:48	0.661	Thu Mar 30 23:18:43 +0000 2017	",847588931004530688,"	61113	direct_eyewitness	"Debbie, would you stop being a bitch already. You've done enough damage"	
1834491382	FALSE	finalized	3	7/31/2018 20:49:48	0.6685	Fri Mar 31 07:00:53 +0000 2017	",847705238593130496,"	65966	direct_eyewitness	"Cyclone Debbie's devastating floods, as seen from the air https://t.co/KT1RySEY0F"	
1834490638	FALSE	finalized	3	7/27/2018 13:21:09	0.6441	Wed Mar 29 21:33:16 +0000 2017	",847200008109670401,"	37715	direct_eyewitness	When school gets cancelled because of Cyclone Debbie	
1834490550	FALSE	finalized	3	7/28/2018 08:20:25	0.3559	Thu Mar 30 08:25:56 +0000 2017	",847364255775047682,"	50423	direct_eyewitness	I grew up in Queensland and used to go swimming in the disgusting flood waters HOW HARD AM I https://t.co/skjLC4PMpa	
1834490673	FALSE	finalized	3	7/28/2018 09:18:51	1	Wed Mar 29 21:58:15 +0000 2017	",847206293358104576,"	38026	direct_eyewitness	This is the remains of cyclone Debbie heading my way https://t.co/e9FCCLw85k	
1834491668	FALSE	finalized	3	7/31/2018 19:57:19	0.6923	Wed Mar 29 23:51:58 +0000 2017	",847234911912083456,"	39792	direct_eyewitness	cyclone debbie :/ but at least its a day off school	
1834490067	FALSE	finalized	3	7/27/2018 09:10:33	0.6808	Tue Mar 28 05:01:04 +0000 2017	",846587925622022144,"	80	direct_eyewitness	Is that the best you've got Debbie. Bring it on. https://t.co/vG22QwQzhK	
1834491837	FALSE	finalized	4	7/28/2018 01:36:44	1	Thu Mar 30 06:36:13 +0000 2017	",847336645485404160,"	47611	direct_eyewitness	I survived cyclone Debbie thanks to all the Parma and coriander advocates for your concern u kents	
1834491832	FALSE	finalized	4	7/27/2018 13:04:26	0.7595	Thu Mar 30 06:33:03 +0000 2017	",847335846260883456,"	47531	direct_eyewitness	Miss Cyclone Debbie you really are overstaying your welcome. You are also getting too noisy.   I'm choosing to... https://t.co/xnhwVRen61	
1834490670	FALSE	finalized	5	7/27/2018 15:19:07	0.7909	Wed Mar 29 21:57:57 +0000 2017	",847206218263384064,"	38021	direct_eyewitness	Due to the current weather event in SE QLD we are closed &amp; will reopen next week.  Thoughts are with all effected. #staysafe #TCDebbie	
1834490539	FALSE	finalized	4	7/27/2018 12:49:32	1	Thu Mar 30 04:30:55 +0000 2017	",847305110904385536,"	44570	direct_eyewitness	Cyclone Debbie forced us to rescheduled our show in Brisbane tonight. Add on 2 more flights to our schedule  5  5 #FuckYouDebbie	
1834490296	FALSE	finalized	4	7/27/2018 12:36:07	0.7678	Wed Mar 29 23:10:26 +0000 2017	",847224459631054848,"	39190	direct_eyewitness	Cyclone Debbie has ruined my day!	
1834491375	FALSE	finalized	6	7/27/2018 13:04:16	0.4851	Fri Mar 31 03:11:00 +0000 2017	",847647388743290882,"	63972	direct_eyewitness	Nothing like a bit of pre-holiday stress due to all of the trains you need to get to the airport being cancelled because of cyclone Debbie	
1834490958	FALSE	finalized	5	7/27/2018 12:50:21	0.6233	Thu Mar 30 00:57:36 +0000 2017	",847251426954813440,"	40882	direct_eyewitness	No work &amp; school D vinaka cyclone Debbie https://t.co/TsBzunMWM0	
1834490449	FALSE	finalized	3	7/27/2018 12:34:40	1	Thu Mar 30 22:51:01 +0000 2017	",847581959404478466,"	60849	direct_eyewitness	My class is cancelled today as a result of Cyclone Debbie. I'll take this as an opportunity to relax and try to get ahead of my classes! іF ЌA	
1834490896	FALSE	finalized	7	7/31/2018 16:53:38	0.8548	Thu Mar 30 00:02:00 +0000 2017	",847237438292377600,"	39949	direct_eyewitness	yew i'm in cyclone debbie	
1834491468	FALSE	finalized	6	7/28/2018 07:45:32	0.67	Thu Mar 30 22:39:50 +0000 2017	",847579145345277952,"	60713	direct_eyewitness	"Watching the destruction left behind by TC Debbie. Lismore is underwater, the river near my house is about burst, and more rain is reported."	
1834491292	FALSE	finalized	4	7/27/2018 13:16:41	0.5104	Thu Mar 30 09:30:05 +0000 2017	",847380400506720259,"	51564	direct_eyewitness	"Debbie has caused havoc up north, but down here we're cracking the champagne. #tcdebbie #farmlife https://t.co/Y7jscH6tWa"	
1834490863	FALSE	finalized	4	7/27/2018 17:36:07	1	Wed Mar 29 23:37:20 +0000 2017	",847231229694926850,"	39557	direct_eyewitness	Cyclone debbie has made her way down to where we are	
1834490324	FALSE	finalized	7	7/31/2018 16:15:27	0.85	Wed Mar 29 23:58:24 +0000 2017	",847236532301737985,"	39866	direct_eyewitness	The view from my office from the leftovers of #TCDebbie! Never seen so much water in my life! https://t.co/LpY5XQpU7C	
1834491322	FALSE	finalized	3	7/28/2018 09:20:39	1	Thu Mar 30 10:37:53 +0000 2017	",847397460049711106,"	52823	direct_eyewitness	Holyy shitttttt no wonder why the wind is fucking crazy https://t.co/FHsq7F8T3L	
1834490878	FALSE	finalized	7	7/27/2018 15:09:44	1	Wed Mar 29 23:46:23 +0000 2017	",847233506744745985,"	39702	direct_eyewitness	Hey everyone!  We are still here after cyclone Debbie.  We are doing our best to be up and running ASAP.... https://t.co/0Bl8ztXHWW	
1834491874	FALSE	finalized	6	7/27/2018 18:12:19	1	Thu Mar 30 07:56:59 +0000 2017	",847356971304890368,"	49832	direct_eyewitness	" fleur_anderson All ok, Fleur. Cyclone Debbie has left me dazed....but I have wine in hand, so all is good. Stuff bottled water!!!"	
1834491699	FALSE	finalized	5	7/27/2018 12:53:05	0.5949	Thu Mar 30 00:43:49 +0000 2017	",847247961327255553,"	40708	direct_eyewitness	So this is the leftover of cyclone Debbie... #Australia #Queensland https://t.co/Ah8voQz3pl	
1834490287	FALSE	finalized	4	7/27/2018 13:04:16	0.5144	Wed Mar 29 19:21:04 +0000 2017	",847166739007754240,"	37050	direct_eyewitness	 MikeDoyleComedy Airlie Beach was devastated by Cyclone Debbie! :(	
1834491656	FALSE	finalized	3	08/01/2018 18:56	0.6706	Wed Mar 29 21:54:10 +0000 2017	",847205266151981056,"	37966	direct_eyewitness	cyclone debbie got a big wet	
1834491959	FALSE	finalized	3	7/31/2018 23:39:35	1	Thu Mar 30 11:28:06 +0000 2017	",847410098389438467,"	53630	direct_eyewitness	Just about survived cyclone Debbie0 Љ6	
1834490567	FALSE	finalized	3	7/27/2018 13:08:36	0.6667	Thu Mar 30 21:43:51 +0000 2017	",847565058628435968,"	60131	direct_eyewitness	" British_Airways Hi BA, thanks to Cyclone Debbie, my Qantas flight to London has been delayed meaning there is a strong possibility I will.."	
1834491911	FALSE	finalized	3	08/01/2018 14:46	0.6709	Thu Mar 30 08:51:53 +0000 2017	",847370786100793344,"	50895	direct_eyewitness	 mulala_evalisto I'm feeling great! Just contemplating life as Cyclone Debbie occurs in my state but it's all good because no school for me	6
1834491632	FALSE	finalized	3	7/27/2018 12:02:36	0.7119	Wed Mar 29 21:37:05 +0000 2017	",847200967812554753,"	37738	direct_eyewitness	youcanbethestar it s torrential rain from cyclone Debbie and I m still thinking of snatching this cunt https://t.co/tTuA3cDXcP	
1834490811	FALSE	finalized	3	7/27/2018 12:56:53	0.678	Wed Mar 29 23:11:26 +0000 2017	",847224711545106436,"	39208	direct_eyewitness	jlist welcome ex tropical cyclone DEBBIE. We are under that somewhere. Your daughters old school + most of SE QLD https://t.co/yFr5oAFw67	
1834490819	FALSE	finalized	4	7/27/2018 15:32:51	0.7439	Wed Mar 29 23:37:21 +0000 2017	",847231232417054720,"	39558	direct_eyewitness	all schools last min closed down bcos of the storm. fk cyclone debbie is halfway here alr	
1834490675	FALSE	finalized	6	7/28/2018 07:49:54	0.3365	Wed Mar 29 21:58:41 +0000 2017	",847206401856253952,"	38031	direct_eyewitness	"Inspecting #TCDebbie aftermath w/  TurnbullMalcolm - Nth Qlders r resilient but the days, weeks &amp; months ahead r go https://t.co/w0fVRrG2GM"	
1834491910	FALSE	finalized	3	7/28/2018 10:52:02	1	Thu Mar 30 08:51:53 +0000 2017	",847370785098301440,"	50894	direct_eyewitness	"I can't imagine what cyclone Debbie was like at full strength, we are experiencing the tail end and this is scary enough Ј3"	
1834490323	FALSE	finalized	3	08/01/2018 14:53	0.6751	Wed Mar 29 23:58:14 +0000 2017	",847236489163362304,"	39865	direct_eyewitness	lol at home we have snow days and cold days but here uni is closed bc of cyclone debbie hahahahahahah sick ѕ‘9 D https://t.co/gq4oqZDmP4	
1834490913	FALSE	finalized	5	7/27/2018 15:04:26	0.8063	Thu Mar 30 00:18:30 +0000 2017	",847241590573678592,"	40224	direct_eyewitness	Debbie Debbie Debbie...What have you doneв�№пёЏ I went up north to meet up with you why did you come home with me to Brisbane! #TCDebbie	
1834490771	FALSE	finalized	5	7/28/2018 01:57:02	0.6015	Wed Mar 29 22:48:24 +0000 2017	",847218915214151680,"	38832	direct_eyewitness	"Thanks to the weather from Cyclone Debbie, I get a day off from Uni today! Only problem is a class from today has an assignment due tonight."	
1834490046	FALSE	finalized	3	7/27/2018 09:11:34	1	Tue Mar 28 04:59:14 +0000 2017	",846587462906363904,"	4	direct_eyewitness	ZacharyLevi you guys wouldn't what windy is... :)  this is happening to us right now... https://t.co/Lkb2RC120B	
1834490472	FALSE	finalized	5	7/27/2018 12:12:17	0.7913	Fri Mar 31 22:53:19 +0000 2017	",847944929544458242,"	70139	direct_eyewitness	Because people keep asking: I m all good and safe where I live! Cyclone Debbie is causing some flooding... https://t.co/0QvxcwNnUp	
1834491143	FALSE	finalized	3	7/28/2018 11:12:25	0.6833	Thu Mar 30 03:45:44 +0000 2017	",847293741668777990,"	43688	direct_eyewitness	Ayyeeee work got cancelled cause of the floodssss thank you cyclone Debbie ЎA	
1834490555	FALSE	finalized	7	7/27/2018 15:43:07	0.5773	Thu Mar 30 08:26:26 +0000 2017	",847364382040260609,"	50431	direct_eyewitness	 JetstarAirways not being helpful!! Need to change my flights due to cyclone Debbie! No one able to assist! #CycloneDebbie	
1834491593	FALSE	finalized	5	7/27/2018 12:20:40	0.6053	Wed Mar 29 13:08:59 +0000 2017	",847073099841388544,"	35702	direct_eyewitness	"I am getting hit by the ex Tropical Cyclone named Debbie right now. Storm, rain and flooding is heading my way right now!"	
1834490911	FALSE	finalized	3	7/31/2018 14:45:38	0.6632	Thu Mar 30 00:18:05 +0000 2017	",847241482595516416,"	40216	direct_eyewitness	Wet Wet Wet Today is a great day to stay indoors! Ex-tropical Cyclone Debbie has spread into northern NSW and is... https://t.co/GXaz68FJad	
1834491182	FALSE	finalized	3	7/31/2018 19:22:04	0.3589	Thu Mar 30 03:57:55 +0000 2017	",847296806010535938,"	43909	direct_eyewitness	UPDATE #TCDebbie Flooding is ongoing we are still flash flooding across the South East visit https://t.co/WJQfYwbMi6 for more info #BigWet	
1834491465	FALSE	finalized	4	7/27/2018 12:16:46	0.5135	Thu Mar 30 22:14:29 +0000 2017	",847572765636837376,"	60485	direct_eyewitness	We are now setting up the recovery hubs in Mackay #TCDebbie. More info to come  mackaycouncil https://t.co/KKIAYwe2jA	
1834490837	FALSE	finalized	4	7/28/2018 01:02:51	1	Wed Mar 29 23:26:22 +0000 2017	",847228470425919488,"	39396	direct_eyewitness	Child happy school cancelled cause of flash flooding from cyclone Debbie. Bit windy and wet but still gotta go out.	
1834491537	FALSE	finalized	4	7/27/2018 15:06:00	1	Thu Mar 30 23:09:43 +0000 2017	",847586666126614528,"	61033	direct_eyewitness	scrowder My luck dragon just survived cyclone debbie with me in Australia. I win. https://t.co/Z8HGDM6aL5	
1834490691	FALSE	finalized	4	7/27/2018 15:21:36	1	Wed Mar 29 22:15:08 +0000 2017	",847210544079568898,"	38340	direct_eyewitness	Oh good. More rain and humidity. #Sydney #TCDebbie https://t.co/gxqcKVK4Cw	
1834491670	FALSE	finalized	3	7/31/2018 15:12:59	1	Wed Mar 29 23:52:20 +0000 2017	",847235005755441153,"	39795	direct_eyewitness	Cyclone Debbie is ruining my life tbh	
1834490460	FALSE	finalized	7	7/27/2018 12:26:21	0.7047	Thu Mar 30 23:10:40 +0000 2017	",847586904723738625,"	61046	direct_eyewitness	This one was shot yesterday morning before the after effects of cyclone Debbie reached our https://t.co/Wd18FJO9MR	
1834491700	FALSE	finalized	3	7/27/2018 13:07:04	1	Thu Mar 30 00:43:51 +0000 2017	",847247968696582145,"	40709	direct_eyewitness	MY Awol is undamaged (apart from bent antenna) after Cyclone Debbie.  Captain Webb on the aft deck day after... https://t.co/T6p5y2rx5x	
1834490989	FALSE	finalized	3	7/27/2018 12:49:32	0.6949	Thu Mar 30 05:48:55 +0000 2017	",847324742667296768,"	46388	direct_eyewitness	Am I gonna die? https://t.co/isr23xgeqP	
1834491788	FALSE	finalized	3	7/27/2018 12:40:51	1	Thu Mar 30 05:13:45 +0000 2017	",847315889305276416,"	45497	direct_eyewitness	"I'm fine here btw, high rise and all, but they are warning people in low lying areas to get ready to evacuate. Tail end of cyclone Debbie :/"	
1834491086	FALSE	finalized	4	7/27/2018 13:33:56	0.5251	Thu Mar 30 02:53:59 +0000 2017	",847280717876690945,"	42869	direct_eyewitness	Thank you for your prompt service  Energex  brisbanecityqld #longwet #TCDebbie #treedown #besafe https://t.co/qkyQbGNQNw	
1834490518	FALSE	finalized	8	7/27/2018 15:19:07	1	Thu Mar 30 01:34:36 +0000 2017	",847260742327730177,"	41339	direct_eyewitness	MYSTIC7 I can't go outside cyclone Debbie is holding me hostage	
